
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30,Corey Benjamin,PG,20,CHI,31,1,10.3,1.4,3.8,.376,0.1,0.5,.214,1.3,3.3,.398,.389,0.9,1.3,.675,0.5,0.8,1.3,0.3,0.4,0.3,0.7,1.5,3.8
31,Mario Bennett,PF,25,CHI,3,0,6.3,0.7,2.0,.333,0.0,0.0,,0.7,2.0,.333,.333,1.0,1.3,.750,0.7,1.0,1.7,0.0,0.3,0.0,0.3,1.3,2.3
32,Travis Best,PG,26,IND,49,0,21.3,2.6,6.2,.416,0.4,1.2,.373,2.1,5.0,.427,.452,1.4,1.7,.843,0.4,1.2,1.6,3.4,0.9,0.1,1.3,2.3,7.1
33,Mike Bibby,PG,20,VAN,50,50,35.2,5.2,12.1,.430,0.3,1.5,.203,4.9,10.6,.461,.442,2.5,3.4,.751,0.6,2.1,2.7,6.5,1.6,0.1,2.9,2.4,13.2
34,Chauncey Billups,SG,22,DEN,45,41,33.1,4.2,11.0,.386,1.9,5.2,.362,2.4,5.8,.408,.472,3.5,3.8,.913,0.5,1.6,2.1,3.8,1.3,0.3,2.2,2.6,13.9
35,Mookie Blaylock,PG,31,ATL,48,48,36.7,5.1,13.6,.379,1.6,5.2,.307,3.5,8.3,.425,.439,1.4,1.9,.758,0.9,3.7,4.7,5.8,2.1,0.2,2.4,1.3,13.3
36,Corie Blount,PF,30,TOT,34,3,15.6,1.1,2.9,.360,0.0,0.0,.000,1.1,2.9,.364,.360,0.8,1.6,.519,1.7,2.7,4.4,0.4,0.6,0.5,0.6,2.2,2.9
37,Muggsy Bogues,PG,34,GSW,36,5,19.8,2.1,4.3,.494,0.0,0.2,.000,2.1,4.1,.514,.494,0.9,1.0,.861,0.4,1.6,2.0,3.7,1.2,0.0,1.3,1.2,5.1
38,Etdrick Bohannon,SF,25,WAS,2,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Keith Booth,SF,24,CHI,39,4,11.1,1.3,3.9,.325,0.0,0.3,.100,1.2,3.6,.340,.328,0.5,1.1,.500,0.6,1.7,2.4,1.0,0.6,0.3,1.0,1.5,3.1
40,Bruce Bowen,SF,27,BOS,30,1,16.5,0.9,3.1,.280,0.2,0.9,.269,0.6,2.2,.284,.317,0.4,0.8,.458,0.5,1.2,1.7,0.9,0.7,0.3,0.4,1.7,2.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Earl Boykins,PG,22,TOT,22,0,10.0,1.4,3.6,.380,0.1,0.8,.167,1.2,2.8,.443,.399,0.1,0.1,.667,0.3,0.5,0.8,1.5,0.3,0.0,0.9,0.9,3.0
42,Shawn Bradley,C,26,DAL,49,33,26.4,3.4,7.1,.480,0.0,0.1,.000,3.4,7.0,.485,.480,1.8,2.3,.748,2.7,5.3,8.0,0.8,0.7,3.2,1.1,3.1,8.6
43,Terrell Brandon,PG,28,TOT,36,34,33.8,5.9,14.1,.418,0.3,1.3,.255,5.6,12.8,.435,.430,1.8,2.2,.833,0.8,3.0,3.7,8.6,1.8,0.3,2.1,2.3,13.9
44,Chucky Brown,PF,30,CHH,48,21,24.8,3.7,7.8,.472,0.3,0.8,.375,3.4,6.9,.483,.492,0.8,1.2,.678,0.8,2.9,3.6,1.2,0.3,0.4,0.8,2.2,8.5
45,Dee Brown,PG,30,TOR,49,0,28.1,3.8,10.1,.378,2.8,7.1,.387,1.1,3.0,.356,.514,0.8,1.1,.727,0.3,1.8,2.1,2.9,1.1,0.2,1.6,1.5,11.2
46,Gerald Brown,SG,23,PHO,33,0,7.2,1.0,2.7,.371,0.1,0.3,.300,0.9,2.4,.380,.388,0.3,0.4,.786,0.2,0.5,0.7,0.9,0.2,0.0,0.7,0.6,2.4
47,P.J. Brown,PF,29,MIA,50,50,32.2,4.6,9.5,.480,0.0,0.0,,4.6,9.5,.480,.480,2.3,2.9,.774,2.3,4.6,6.9,1.3,0.9,1.0,1.4,3.3,11.4
48,Randy Brown,PG,30,CHI,39,32,29.2,3.4,8.2,.414,0.0,0.3,.000,3.4,7.9,.427,.414,2.0,2.6,.757,0.7,2.7,3.4,3.8,1.7,0.2,2.1,2.4,8.8
49,Rick Brunson,PG,26,NYK,17,0,5.6,0.4,1.2,.286,0.0,0.3,.000,0.4,0.9,.375,.286,0.3,1.1,.278,0.2,0.4,0.6,1.1,0.5,0.0,0.7,0.5,1.0
50,Kobe Bryant,SG,20,LAL,50,50,37.9,7.2,15.6,.465,0.5,2.0,.267,6.7,13.6,.494,.482,4.9,5.8,.839,1.1,4.2,5.3,3.8,1.4,1.0,3.1,3.1,19.9
51,Mark Bryant,PF,33,CHI,45,29,26.8,3.7,7.7,.483,0.0,0.0,.000,3.7,7.7,.484,.483,1.6,2.4,.645,2.0,3.1,5.2,1.1,0.8,0.4,1.5,3.3,9.0
52,Jud Buechler,SF,30,DET,50,0,21.1,2.0,4.8,.417,1.2,3.0,.412,0.8,1.8,.424,.544,0.3,0.4,.722,0.6,2.1,2.7,1.1,0.7,0.3,0.4,1.7,5.5
53,Matt Bullard,PF,31,HOU,41,0,10.1,1.0,2.8,.377,0.6,1.5,.387,0.5,1.3,.365,.482,0.2,0.2,.700,0.2,0.8,1.0,0.4,0.3,0.1,0.3,0.7,2.9
54,Scott Burrell,SF,28,NJN,32,10,22.1,2.3,6.5,.361,0.9,2.3,.389,1.5,4.3,.346,.428,1.1,1.3,.810,1.0,2.7,3.7,1.4,1.3,0.3,0.7,2.6,6.6
55,Willie Burton,SF,30,CHH,3,0,6.0,0.3,2.3,.143,0.0,0.3,.000,0.3,2.0,.167,.143,0.7,1.3,.500,1.3,0.7,2.0,0.0,0.0,0.0,0.3,0.7,1.3
56,Mitchell Butler,SG,28,CLE,31,1,13.5,2.2,4.5,.482,0.4,0.9,.379,1.8,3.5,.509,.522,0.7,1.0,.719,0.4,1.0,1.4,0.7,0.5,0.1,0.9,1.3,5.4
57,Jason Caffey,PF,25,GSW,35,32,25.0,3.5,7.9,.444,0.0,0.0,.000,3.5,7.9,.446,.444,1.8,2.8,.633,2.3,3.6,5.9,0.5,0.7,0.3,2.1,3.2,8.8
58,Marcus Camby,C,24,NYK,46,0,20.5,3.0,5.7,.521,0.0,0.0,,3.0,5.7,.521,.521,1.2,2.2,.553,2.2,3.3,5.5,0.3,0.6,1.6,0.8,2.8,7.2
59,Elden Campbell,C,30,TOT,49,33,29.8,4.5,9.5,.477,0.0,0.0,.000,4.5,9.5,.478,.477,3.5,5.5,.639,2.6,5.5,8.1,1.4,0.8,1.5,1.6,3.2,12.6
60,Antoine Carr,PF,37,HOU,18,0,8.4,1.2,2.9,.404,0.0,0.1,.000,1.2,2.8,.412,.404,0.3,0.4,.714,0.5,1.2,1.7,0.5,0.1,0.6,0.5,1.7,2.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Chris Carr,SG,24,TOT,39,4,11.4,1.9,5.3,.371,0.7,1.9,.373,1.2,3.3,.369,.439,0.7,1.0,.675,0.6,1.2,1.8,0.6,0.2,0.1,0.7,1.2,5.3
62,Cory Carr,SG,23,CHI,42,7,14.9,1.7,5.1,.329,0.1,0.7,.167,1.6,4.4,.355,.340,0.6,0.8,.750,0.2,1.0,1.2,1.6,0.5,0.2,1.1,1.6,4.1
63,Vince Carter,SF,22,TOR,50,49,35.2,6.9,15.3,.450,0.4,1.3,.288,6.5,14.0,.466,.463,4.1,5.4,.761,1.9,3.8,5.7,3.0,1.1,1.5,2.2,2.8,18.3
64,Sam Cassell,PG,29,TOT,8,3,24.9,4.9,11.6,.419,0.3,1.3,.200,4.6,10.4,.446,.430,5.9,6.3,.940,0.6,1.3,1.9,4.5,1.1,0.0,2.5,2.8,15.9
65,Kelvin Cato,C,24,POR,43,0,12.7,1.3,3.0,.450,0.0,0.0,1.000,1.3,3.0,.445,.453,0.8,1.6,.507,1.1,2.3,3.5,0.4,0.5,1.3,0.6,2.3,3.5
66,Duane Causwell,C,30,MIA,19,1,7.2,1.1,1.8,.571,0.0,0.0,,1.1,1.8,.571,.571,0.2,0.6,.333,0.7,1.1,1.8,0.1,0.0,0.6,0.9,1.7,2.3
67,Cedric Ceballos,SF,29,DAL,13,5,27.1,4.5,10.8,.421,0.8,2.2,.393,3.7,8.6,.429,.461,2.6,3.8,.694,1.8,4.8,6.5,0.9,0.5,0.4,2.2,1.8,12.5
68,Rex Chapman,SG,31,PHO,38,35,31.1,4.3,12.1,.359,1.4,4.0,.351,2.9,8.1,.364,.417,2.0,2.4,.835,0.3,2.4,2.7,2.9,0.9,0.2,1.4,1.2,12.1
69,Calbert Cheaney,SG,27,WAS,50,18,25.3,3.4,8.3,.414,0.2,0.7,.216,3.3,7.6,.434,.424,0.7,1.3,.493,0.7,2.2,2.8,1.5,0.8,0.3,0.8,2.9,7.7
70,Pete Chilcutt,PF,30,VAN,46,0,15.2,1.4,3.7,.366,0.6,1.5,.382,0.8,2.3,.356,.442,0.3,0.4,.824,0.6,1.9,2.5,0.7,0.5,0.3,0.6,1.1,3.6
71,Chris Childs,PG,31,NYK,48,0,27.0,2.4,5.6,.427,0.8,2.0,.383,1.6,3.6,.451,.494,1.3,1.6,.821,0.4,2.4,2.8,4.0,0.9,0.0,1.8,3.3,6.8
72,Doug Christie,SG,28,TOR,50,50,35.4,5.0,13.0,.388,1.0,3.2,.304,4.1,9.8,.415,.425,4.1,4.9,.841,1.2,3.0,4.1,3.7,2.3,0.5,2.4,2.2,15.2
73,Keon Clark,C,23,DEN,28,0,14.6,1.3,2.9,.450,0.0,0.0,.000,1.3,2.8,.456,.450,0.8,1.3,.568,1.3,2.1,3.4,0.4,0.4,1.1,0.8,1.9,3.3
74,Keith Closs,C,22,LAC,15,0,5.8,0.8,1.5,.522,0.0,0.1,.000,0.8,1.5,.545,.522,0.5,0.7,.800,0.3,1.3,1.7,0.0,0.2,0.6,0.4,0.9,2.1
75,John Coker,C,27,WAS,14,0,7.0,0.9,2.2,.419,0.0,0.0,,0.9,2.2,.419,.419,0.4,0.4,.833,0.5,1.1,1.6,0.0,0.1,0.1,0.1,1.2,2.2
76,Derrick Coleman,PF,31,CHH,37,29,31.8,4.5,11.0,.414,0.2,0.9,.212,4.4,10.1,.432,.422,3.9,5.1,.753,2.1,6.8,8.9,2.1,0.6,1.1,2.4,2.6,13.1
77,Bimbo Coles,PG,30,GSW,48,32,26.5,3.8,8.6,.442,0.1,0.5,.240,3.7,8.1,.455,.449,1.7,2.1,.822,0.4,2.0,2.4,4.6,0.9,0.2,1.7,2.4,9.5
78,Marty Conlon,C,31,MIA,7,0,5.0,0.4,1.9,.231,0.0,0.0,,0.4,1.9,.231,.231,0.3,0.3,1.000,0.1,0.6,0.7,0.1,0.0,0.1,0.4,0.9,1.1
79,Tyrone Corbin,SF,36,ATL,47,6,22.7,2.8,7.1,.391,0.8,2.5,.319,2.0,4.6,.431,.448,1.1,1.7,.650,0.8,2.3,3.1,0.9,0.7,0.1,0.9,1.6,7.5
80,James Cotton,SG,23,SEA,10,0,5.9,0.6,1.8,.333,0.0,0.3,.000,0.6,1.5,.400,.333,1.3,1.8,.722,0.2,0.8,1.0,0.0,0.3,0.0,0.3,0.6,2.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Chris Crawford,PF,23,ATL,42,30,18.7,2.6,6.1,.431,0.3,0.8,.333,2.4,5.3,.446,.453,1.4,1.7,.814,0.9,1.3,2.1,0.6,0.2,0.3,1.1,2.5,6.9
82,Austin Croshere,PF,23,IND,27,0,9.2,1.2,2.8,.427,0.3,1.1,.276,0.9,1.7,.522,.480,0.7,0.9,.870,0.6,1.1,1.7,0.4,0.3,0.3,0.9,1.2,3.4
83,John Crotty,PG,29,TOT,27,0,14.1,1.9,4.6,.411,0.5,1.3,.389,1.4,3.3,.420,.468,1.6,1.9,.860,0.3,0.9,1.1,2.3,0.4,0.0,1.2,1.1,5.9
84,Terry Cummings,PF,37,GSW,50,0,20.2,3.7,8.5,.439,0.0,0.0,1.000,3.7,8.5,.437,.440,1.6,2.3,.711,1.9,3.2,5.1,1.2,0.9,0.2,1.2,3.4,9.1
85,William Cunningham,C,24,TOT,16,6,10.1,0.2,1.1,.167,0.0,0.0,,0.2,1.1,.167,.167,0.0,0.1,.000,0.8,0.9,1.8,0.1,0.1,0.7,0.3,1.9,0.4
86,Bill Curley,PF,26,MIN,35,7,10.6,0.8,2.1,.403,0.0,0.1,.200,0.8,1.9,.418,.410,0.5,0.6,.864,0.6,0.9,1.5,0.4,0.5,0.3,0.3,2.4,2.2
87,Dell Curry,SG,34,MIL,42,0,20.6,3.9,8.0,.485,1.6,3.5,.476,2.2,4.5,.492,.588,0.7,0.8,.824,0.4,1.6,2.0,1.1,0.9,0.1,1.1,1.0,10.1
88,Michael Curry,SF,30,MIL,50,4,22.9,1.8,4.1,.437,0.0,0.3,.067,1.8,3.8,.466,.439,1.3,1.6,.797,0.4,1.8,2.2,1.6,0.8,0.1,0.7,2.7,4.9
89,Erick Dampier,C,23,GSW,50,50,28.3,3.2,8.3,.389,0.0,0.0,,3.2,8.3,.389,.389,2.4,4.1,.588,3.3,4.4,7.6,1.1,0.5,1.2,1.8,3.3,8.8
90,Antonio Daniels,PG,23,SAS,47,0,13.1,1.8,3.9,.454,0.1,0.4,.294,1.7,3.5,.470,.467,1.0,1.4,.754,0.3,0.9,1.1,2.3,0.6,0.1,0.9,0.8,4.7
91,Kornel David,SF,27,CHI,50,6,18.0,2.2,4.9,.449,0.0,0.0,.000,2.2,4.8,.450,.449,1.8,2.2,.811,1.4,2.1,3.5,0.8,0.5,0.3,1.0,1.8,6.2
92,Antonio Davis,PF,30,IND,49,1,25.9,3.3,7.1,.471,0.0,0.0,,3.3,7.1,.471,.471,2.8,3.9,.703,2.4,4.7,7.0,0.7,0.4,0.9,1.0,2.8,9.4
93,Ben Davis,PF,26,NYK,8,0,2.6,0.9,2.1,.412,0.0,0.0,,0.9,2.1,.412,.412,0.4,0.8,.500,1.1,0.3,1.4,0.4,0.0,0.0,0.1,0.5,2.1
94,Dale Davis,PF,29,IND,50,50,27.5,3.2,6.0,.533,0.0,0.0,,3.2,6.0,.533,.533,1.5,2.5,.618,3.1,5.2,8.3,0.4,0.4,1.1,0.9,2.3,8.0
95,Hubert Davis,SG,28,DAL,50,21,27.6,3.5,7.9,.438,1.3,2.9,.451,2.2,5.1,.431,.520,0.9,1.0,.880,0.1,1.7,1.7,1.8,0.4,0.1,1.1,1.5,9.1
96,Mark Davis,SF,25,MIA,4,1,8.8,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,1.3,1.5,.833,0.5,1.3,1.8,0.3,0.3,0.0,1.8,3.0,2.3
97,Ricky Davis,SG,19,CHH,46,1,12.1,1.8,4.3,.405,0.0,0.3,.167,1.7,4.1,.420,.410,1.0,1.3,.763,0.9,1.0,1.8,1.3,0.7,0.2,1.2,1.0,4.5
98,Terry Davis,C,31,WAS,37,34,15.6,1.3,2.5,.533,0.0,0.0,,1.3,2.5,.533,.533,0.8,1.0,.737,1.4,2.4,3.8,0.3,0.3,0.1,0.4,2.1,3.4
99,Andrew DeClercq,C,25,TOT,47,32,23.4,2.9,5.9,.500,0.0,0.0,,2.9,5.9,.500,.500,2.0,3.0,.674,2.2,3.2,5.4,0.7,1.1,0.6,1.1,3.4,7.9
100,Terry Dehere,SG-PG,27,TOT,26,0,11.2,1.2,3.3,.365,0.6,1.5,.410,0.6,1.8,.326,.459,0.2,0.3,.714,0.3,0.7,0.9,1.0,0.3,0.1,0.6,1.2,3.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Vinny Del Negro,PG,32,MIL,48,7,22.8,2.4,5.6,.422,0.3,0.6,.433,2.1,5.0,.421,.446,0.8,1.0,.800,0.3,1.8,2.1,3.6,0.7,0.1,1.1,1.3,5.9
102,Bison Dele,C,29,DET,49,48,24.0,4.4,8.8,.501,0.0,0.0,.000,4.4,8.8,.502,.501,1.7,2.4,.686,1.9,3.7,5.6,1.4,0.8,0.8,2.3,3.7,10.5
103,Tony Delk,PG,25,GSW,36,13,17.5,2.6,7.0,.364,0.4,1.8,.242,2.1,5.2,.406,.395,1.3,2.0,.648,0.3,1.2,1.5,2.6,0.4,0.2,1.3,1.3,6.8
104,Michael Dickerson,SG,23,HOU,50,50,31.2,4.3,9.2,.465,1.4,3.3,.433,2.9,6.0,.483,.542,0.9,1.4,.639,0.5,1.1,1.7,1.9,0.5,0.2,1.3,1.8,10.9
105,Vlade Divac,C,30,SAC,50,50,35.2,5.2,11.1,.470,0.2,0.9,.256,5.0,10.3,.488,.480,3.6,5.1,.702,2.8,7.2,10.0,4.3,0.9,1.0,2.6,3.3,14.3
106,Michael Doleac,C,21,ORL,49,0,15.9,2.6,5.4,.468,0.0,0.0,,2.6,5.4,.468,.468,1.1,1.6,.675,1.3,1.7,3.0,0.4,0.4,0.3,0.5,2.4,6.2
107,Sherman Douglas,PG,32,LAC,30,19,28.1,3.2,7.3,.438,0.0,0.4,.000,3.2,6.9,.462,.438,1.8,2.9,.632,0.5,1.4,1.9,4.1,0.9,0.1,2.0,1.8,8.2
108,Bryce Drew,PG,24,HOU,34,0,13.0,1.4,3.8,.364,0.5,1.4,.327,0.9,2.4,.388,.426,0.2,0.2,1.000,0.1,0.9,0.9,1.5,0.4,0.1,0.9,1.8,3.5
109,Chris Dudley,C,33,NYK,46,16,14.9,1.0,2.4,.440,0.0,0.0,,1.0,2.4,.440,.440,0.4,0.9,.475,1.7,2.5,4.2,0.2,0.3,0.8,0.5,2.5,2.5
110,Joe Dumars*,SG,35,DET,38,38,29.4,3.8,9.2,.411,2.3,5.8,.403,1.4,3.4,.426,.539,1.3,1.6,.836,0.3,1.5,1.8,3.5,0.6,0.1,1.4,1.3,11.3
111,Tim Duncan,PF,22,SAS,50,50,39.3,8.4,16.9,.495,0.0,0.1,.143,8.3,16.8,.498,.495,4.9,7.2,.690,3.2,8.2,11.4,2.4,0.9,2.5,2.9,2.9,21.7
112,Blue Edwards,SF,33,MIA,24,0,11.8,1.3,3.0,.444,0.2,0.4,.400,1.2,2.6,.452,.472,0.4,0.5,.692,0.3,1.1,1.4,1.3,0.7,0.2,0.9,1.0,3.2
113,Howard Eisley,PG,26,UTA,50,0,20.8,2.8,6.3,.446,0.4,1.0,.420,2.4,5.3,.451,.479,1.3,1.6,.838,0.2,1.6,1.9,3.7,0.6,0.0,2.2,2.4,7.4
114,Mario Elie,SG,35,SAS,47,37,27.5,3.3,7.0,.471,0.9,2.3,.374,2.5,4.8,.518,.532,2.2,2.5,.866,0.8,2.1,2.9,1.9,1.0,0.3,1.3,1.9,9.7
115,Sean Elliott,SF,30,SAS,50,50,30.2,4.2,10.1,.410,0.8,2.4,.328,3.4,7.8,.436,.449,2.1,2.8,.757,0.7,3.6,4.3,2.3,0.5,0.3,1.4,2.1,11.2
116,Dale Ellis,SF,38,SEA,48,5,25.7,3.6,8.2,.441,2.0,4.5,.433,1.7,3.7,.449,.559,1.1,1.5,.757,0.5,1.9,2.4,0.8,0.5,0.1,0.9,1.6,10.3
117,LaPhonso Ellis,PF,28,ATL,20,20,27.0,4.0,9.5,.421,0.1,0.3,.200,4.0,9.3,.427,.424,2.2,3.1,.705,1.3,4.2,5.5,0.9,0.4,0.4,1.7,2.4,10.2
118,Brian Evans,SF,25,TOT,16,0,9.1,0.8,2.8,.295,0.3,0.8,.308,0.6,1.9,.290,.341,0.3,0.3,1.000,0.4,0.8,1.2,0.9,0.3,0.2,0.1,0.5,2.1
119,Patrick Ewing*,C,36,NYK,38,38,34.2,6.5,14.9,.435,0.0,0.1,.000,6.5,14.9,.436,.435,4.3,6.1,.706,1.9,8.0,9.9,1.1,0.8,2.6,2.6,2.8,17.3
120,Jamie Feick,PF-C,24,TOT,28,16,30.4,2.4,4.8,.500,0.0,0.0,,2.4,4.8,.500,.500,1.5,2.1,.717,4.0,6.3,10.3,0.9,0.9,0.6,1.2,2.6,6.3
