
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
13,Tom Barker,C,21,ATL,59,,22.9,3.1,7.4,.417,,,,3.1,7.4,.417,.417,1.9,2.8,.683,1.9,4.9,6.8,1.0,0.6,0.7,,3.8,8.1
14,Marvin Barnes,PF,24,DET,53,,18.7,3.8,8.5,.447,,,,3.8,8.5,.447,.447,2.0,2.9,.679,1.3,3.5,4.8,0.8,0.7,0.6,,2.6,9.6
15,Jim Barnett,SG,32,PHI,16,,14.4,1.8,4.0,.438,,,,1.8,4.0,.438,.438,0.6,1.1,.556,0.4,0.4,0.9,1.4,0.3,0.0,,1.8,4.1
16,Norton Barnhill,SG,23,SEA,4,,2.5,0.5,1.5,.333,,,,0.5,1.5,.333,.333,0.0,0.0,,0.5,0.3,0.8,0.3,0.0,0.0,,1.3,1.0
17,Mike Barr,SG,26,KCK,73,,16.8,1.7,3.8,.437,,,,1.7,3.8,.437,.437,0.6,0.8,.719,0.5,1.3,1.8,2.4,0.7,0.2,,1.3,3.9
18,Rick Barry*,SF,32,GSW,79,,36.8,8.6,19.6,.440,,,,8.6,19.6,.440,.440,4.5,5.0,.916,0.9,4.4,5.3,6.0,2.2,0.7,,2.5,21.8
19,Tim Bassett,PF,25,NYN,76,,32.1,3.9,9.7,.396,,,,3.9,9.7,.396,.396,1.3,2.3,.571,2.3,6.1,8.4,1.4,1.3,0.7,,3.2,9.0
20,Butch Beard,PG,29,NYK,70,,15.5,2.1,4.2,.505,,,,2.1,4.2,.505,.505,1.1,1.6,.688,0.7,1.6,2.3,2.1,0.8,0.1,,2.0,5.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Byron Beck,PF,32,DEN,53,,9.1,2.0,4.6,.435,,,,2.0,4.6,.435,.435,0.7,0.8,.818,0.8,1.0,1.8,0.6,0.3,0.0,,1.1,4.7
22,Ron Behagen,PF,26,NOJ,60,,19.5,3.6,8.5,.418,,,,3.6,8.5,.418,.418,1.5,2.1,.714,2.4,4.8,7.2,1.4,0.7,0.3,,2.8,8.6
23,Mel Bennett,PF,22,IND,67,,13.6,1.5,4.4,.344,,,,1.5,4.4,.344,.344,1.7,2.8,.599,1.6,1.9,3.5,1.0,0.6,0.5,,2.3,4.7
24,Henry Bibby,PG,27,PHI,81,,32.6,3.7,8.7,.430,,,,3.7,8.7,.430,.430,2.7,3.5,.784,1.1,2.3,3.4,4.4,1.3,0.1,,2.5,10.2
25,Bob Bigelow,SF,23,KCK,29,,5.6,1.2,2.4,.500,,,,1.2,2.4,.500,.500,0.5,0.6,.882,0.3,0.7,0.9,0.3,0.1,0.0,,0.6,2.9
26,Dave Bing*,SG,33,WSB,64,,23.7,4.2,9.3,.454,,,,4.2,9.3,.454,.454,2.1,2.8,.773,0.8,1.4,2.2,4.3,1.0,0.1,,2.3,10.6
27,Tom Boerwinkle,C,31,CHI,82,,13.0,1.6,3.3,.491,,,,1.6,3.3,.491,.491,0.4,0.8,.540,1.2,2.6,3.8,2.3,0.2,0.2,,1.8,3.7
28,Ron Boone,SG,30,KCK,82,,36.8,9.1,19.2,.474,,,,9.1,19.2,.474,.474,4.0,4.7,.844,1.6,2.4,3.9,4.1,1.5,0.2,,3.1,22.2
29,Tom Boswell,PF,23,BOS,70,,15.5,2.5,4.9,.515,,,,2.5,4.9,.515,.515,1.4,1.9,.711,1.6,2.8,4.4,1.2,0.4,0.1,,3.4,6.4
30,Freddie Boyd,PG,26,NOJ,47,,25.8,4.1,8.6,.478,,,,4.1,8.6,.478,.478,1.7,2.1,.806,0.4,1.5,1.9,3.1,0.9,0.1,,1.7,9.9
31,Bill Bradley*,SF,33,NYK,67,,15.3,1.9,4.1,.464,,,,1.9,4.1,.464,.464,0.5,0.6,.810,0.4,1.1,1.5,1.9,0.4,0.1,,1.8,4.3
32,Jim Brewer,PF,25,CLE,81,,33.0,3.7,8.1,.451,,,,3.7,8.1,.451,.451,1.2,2.2,.545,3.4,6.0,9.4,2.4,1.2,1.0,,2.6,8.5
33,Junior Bridgeman,SF,23,MIL,82,,29.4,6.0,13.3,.449,,,,6.0,13.3,.449,.449,2.4,2.8,.864,1.6,3.5,5.1,2.5,1.0,0.3,,2.7,14.4
34,Allan Bristow,SF,25,SAS,82,,24.6,4.5,9.1,.489,,,,4.5,9.1,.489,.489,2.5,3.1,.798,1.5,2.8,4.2,2.9,1.1,0.0,,2.4,11.4
35,Gary Brokaw,SG,23,TOT,80,,18.6,3.0,7.1,.429,,,,3.0,7.1,.429,.429,2.0,2.7,.744,0.3,1.3,1.5,2.9,0.5,0.5,,2.1,8.1
36,Fred Brown,SG,28,SEA,72,,29.1,7.4,15.5,.479,,,,7.4,15.5,.479,.479,2.3,2.6,.884,0.9,2.3,3.2,2.4,1.7,0.3,,1.9,17.2
37,John Brown,SF,25,ATL,77,,18.2,2.1,4.5,.457,,,,2.1,4.5,.457,.457,1.6,1.9,.807,1.0,2.1,3.1,1.3,0.6,0.1,,2.8,5.7
38,Roger Brown,C,26,DET,43,,7.5,0.5,1.3,.375,,,,0.5,1.3,.375,.375,0.4,0.6,.692,0.7,1.4,2.1,0.3,0.3,0.4,,1.6,1.4
39,Joe Bryant,PF,22,PHI,61,,10.0,1.8,3.9,.446,,,,1.8,3.9,.446,.446,0.9,1.1,.757,0.7,1.2,1.9,0.8,0.6,0.2,,1.4,4.4
40,Quinn Buckner,PG,22,MIL,79,,26.5,3.8,8.7,.434,,,,3.8,8.7,.434,.434,1.1,1.9,.539,1.2,2.2,3.3,4.7,2.4,0.3,,3.7,8.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Ticky Burden,SG,23,NYK,61,,10.0,2.4,5.8,.420,,,,2.4,5.8,.420,.420,0.8,1.4,.600,0.4,0.7,1.1,1.0,0.8,0.0,,1.4,5.7
42,Tom Burleson,C,24,SEA,82,,22.0,3.5,8.0,.442,,,,3.5,8.0,.442,.442,2.7,3.7,.731,2.2,4.5,6.7,1.1,0.9,1.4,,3.2,9.7
43,Don Buse,PG,26,IND,81,,36.4,3.3,7.9,.416,,,,3.3,7.9,.416,.416,1.4,1.8,.786,0.8,2.5,3.3,8.5,3.5,0.2,,1.6,8.0
44,Corky Calhoun,SF,26,POR,70,,10.6,1.2,2.6,.464,,,,1.2,2.6,.464,.464,0.9,1.2,.776,0.6,1.5,2.1,0.5,0.3,0.1,,1.8,3.4
45,Mack Calvin,PG,29,TOT,76,,18.9,2.9,7.2,.404,,,,2.9,7.2,.404,.404,3.8,4.4,.849,0.5,0.8,1.3,3.2,0.8,0.0,,1.7,9.6
46,Austin Carr,SG,28,CLE,82,,29.4,6.8,14.9,.457,,,,6.8,14.9,.457,.457,2.6,3.3,.795,1.5,1.5,2.9,2.7,0.7,0.1,,2.7,16.2
47,M.L. Carr,SF,26,DET,82,,32.2,5.4,11.4,.476,,,,5.4,11.4,.476,.476,2.5,3.4,.735,2.6,5.1,7.7,2.2,2.0,0.7,,3.5,13.3
48,Fred Carter,SG,31,TOT,61,,18.2,3.4,8.2,.418,,,,3.4,8.2,.418,.418,1.1,1.6,.708,0.9,1.0,1.9,2.0,0.6,0.1,,2.0,8.0
49,Cornelius Cash,PF,24,DET,6,,8.2,1.5,3.8,.391,,,,1.5,3.8,.391,.391,0.5,1.0,.500,1.3,1.3,2.7,0.2,0.3,0.2,,1.3,3.5
50,Harvey Catchings,C,25,PHI,53,,16.3,1.2,2.3,.504,,,,1.2,2.3,.504,.504,0.6,0.9,.702,1.2,3.2,4.4,0.6,0.4,1.5,,2.5,3.0
51,Don Chaney,SG,30,LAL,81,,29.7,2.6,6.4,.408,,,,2.6,6.4,.408,.408,0.9,1.2,.745,1.5,2.6,4.1,3.8,1.7,0.4,,2.8,6.1
52,Ken Charles,SG,25,ATL,82,,30.3,4.3,10.4,.414,,,,4.3,10.4,.414,.414,2.5,3.1,.801,0.5,1.5,2.0,3.6,1.7,0.5,,2.9,11.1
53,Phil Chenier,SG,26,WSB,78,,36.4,8.4,18.9,.444,,,,8.4,18.9,.444,.444,3.5,4.1,.841,0.7,3.1,3.8,3.8,1.5,0.5,,2.1,20.2
54,Jim Chones,C,27,CLE,82,,29.0,5.5,11.9,.463,,,,5.5,11.9,.463,.463,1.9,2.6,.731,2.5,5.9,8.4,1.3,0.4,0.9,,3.1,12.9
55,Jim Cleamons,PG,27,CLE,60,,34.1,4.3,9.9,.434,,,,4.3,9.9,.434,.434,1.9,2.5,.757,1.7,2.9,4.6,5.1,1.1,0.4,,2.1,10.4
56,E.C. Coleman,PF,26,NOJ,77,,30.8,3.8,8.2,.462,,,,3.8,8.2,.462,.462,1.1,1.5,.732,1.9,5.2,7.1,1.3,0.8,0.4,,3.6,8.6
57,Doug Collins,SG,25,PHI,58,,35.1,7.3,14.2,.518,,,,7.3,14.2,.518,.518,3.6,4.3,.840,1.1,2.3,3.4,4.7,1.2,0.3,,3.0,18.3
58,Norm Cook,SF,21,BOS,25,,5.5,1.1,2.9,.375,,,,1.1,2.9,.375,.375,0.4,0.7,.529,0.4,0.7,1.1,0.2,0.4,0.1,,1.1,2.5
59,Dave Cowens*,C,28,BOS,50,,37.8,6.6,15.1,.434,,,,6.6,15.1,.434,.434,3.2,4.0,.818,2.9,11.0,13.9,5.0,0.9,1.0,,3.6,16.4
60,Mike D'Antoni,SG,25,SAS,2,,4.5,0.5,1.5,.333,,,,0.5,1.5,.333,.333,0.5,1.0,.500,0.0,1.0,1.0,1.0,0.0,0.0,,1.5,1.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Louie Dampier,PG,32,SAS,80,,20.4,2.9,6.3,.460,,,,2.9,6.3,.460,.460,0.8,1.1,.744,0.3,0.7,1.0,2.9,0.6,0.2,,1.2,6.6
62,Bob Dandridge,SF,29,MIL,70,,35.7,8.4,17.9,.467,,,,8.4,17.9,.467,.467,4.0,5.2,.771,2.1,4.2,6.3,3.8,1.4,0.4,,3.2,20.8
63,Mel Daniels*,C,32,NYN,11,,11.5,1.2,3.2,.371,,,,1.2,3.2,.371,.371,1.2,2.1,.565,0.9,2.2,3.1,0.5,0.3,1.0,,2.6,3.5
64,Adrian Dantley*,SF,20,BUF,77,,36.6,7.1,13.6,.520,,,,7.1,13.6,.520,.520,6.2,7.6,.818,3.3,4.4,7.6,1.9,1.2,0.2,,2.8,20.3
65,Dwight Davis,PF,27,GSW,33,,16.7,1.7,3.8,.444,,,,1.7,3.8,.444,.444,1.5,2.2,.681,1.0,1.8,2.9,0.9,0.3,0.2,,2.8,4.8
66,Johnny Davis,SG,21,POR,79,,18.4,3.0,6.7,.441,,,,3.0,6.7,.441,.441,2.1,2.6,.794,0.8,0.8,1.6,1.9,0.5,0.1,,1.6,8.0
67,Mel Davis,PF,26,TOT,56,,19.5,3.0,8.3,.362,,,,3.0,8.3,.362,.362,1.1,1.6,.703,1.8,3.5,5.2,1.3,0.6,0.1,,2.3,7.1
68,Mickey Davis,SF,26,MIL,19,,8.7,1.5,3.6,.426,,,,1.5,3.6,.426,.426,1.2,1.3,.920,0.6,0.9,1.5,1.1,0.3,0.2,,0.6,4.3
69,Ron Davis,SF,22,ATL,7,,9.6,1.1,5.0,.229,,,,1.1,5.0,.229,.229,0.6,1.9,.308,0.3,0.7,1.0,0.3,1.0,0.0,,1.3,2.9
70,Darryl Dawkins,C,20,PHI,59,,11.6,2.3,3.6,.628,,,,2.3,3.6,.628,.628,0.7,1.3,.506,1.0,2.9,3.9,0.4,0.2,0.8,,2.2,5.3
71,Randy Denton,C,27,ATL,45,,15.6,2.3,5.7,.402,,,,2.3,5.7,.402,.402,0.7,1.0,.702,1.8,3.0,4.8,0.7,0.3,0.4,,2.2,5.3
72,Henry Dickerson,PG,25,ATL,6,,10.5,1.0,2.0,.500,,,,1.0,2.0,.500,.500,0.8,1.3,.625,0.0,0.3,0.3,1.8,0.2,0.0,,2.2,2.8
73,Derrek Dickey,PF,25,GSW,49,,17.5,3.2,7.0,.458,,,,3.2,7.0,.458,.458,0.9,1.2,.738,2.0,2.9,4.9,1.3,0.4,0.2,,2.1,7.4
74,Coby Dietrick,C,28,SAS,82,,21.6,3.5,7.6,.460,,,,3.5,7.6,.460,.460,1.5,2.0,.717,1.4,3.2,4.5,1.8,1.1,0.7,,3.3,8.4
75,Ernie DiGregorio,PG,26,BUF,81,,28.0,4.5,10.8,.417,,,,4.5,10.8,.417,.417,1.7,1.8,.945,0.6,1.6,2.3,4.7,0.7,0.0,,1.9,10.7
76,Leon Douglas,C,22,DET,82,,19.8,3.0,6.2,.479,,,,3.0,6.2,.479,.479,1.5,2.8,.555,2.2,4.2,6.4,0.8,0.5,1.0,,3.6,7.5
77,John Drew,SF,22,ATL,74,,36.3,9.3,19.1,.487,,,,9.3,19.1,.487,.487,5.6,7.8,.714,3.8,5.3,9.1,1.8,1.4,0.4,,3.7,24.2
78,Charles Dudley,PG,26,GSW,79,,21.3,2.8,5.3,.523,,,,2.8,5.3,.523,.523,1.6,2.6,.635,1.5,2.2,3.7,4.4,0.8,0.1,,2.1,7.2
79,Mike Dunleavy,PG,22,PHI,32,,11.2,1.9,4.5,.414,,,,1.9,4.5,.414,.414,1.1,1.4,.756,0.3,0.8,1.1,1.8,0.4,0.1,,2.0,4.8
80,Jim Eakins,C,30,KCK,82,,16.3,1.8,4.1,.449,,,,1.8,4.1,.449,.449,2.3,2.7,.847,1.4,3.0,4.4,1.5,0.4,0.6,,2.4,6.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Al Eberhard,SF,24,DET,68,,17.9,2.7,5.6,.476,,,,2.7,5.6,.476,.476,1.6,2.0,.790,1.1,2.1,3.3,0.7,0.7,0.2,,2.9,6.9
82,Len Elmore,C,24,IND,6,,7.7,1.2,2.8,.412,,,,1.2,2.8,.412,.412,0.7,0.8,.800,1.2,1.3,2.5,0.3,0.0,0.7,,1.8,3.0
83,Darrell Elston,SG,24,IND,5,,8.0,0.4,2.8,.143,,,,0.4,2.8,.143,.143,0.2,0.4,.500,0.2,1.0,1.2,0.4,0.2,0.0,,1.2,1.0
84,Alex English*,SF,23,MIL,60,,10.8,2.2,4.6,.477,,,,2.2,4.6,.477,.477,0.8,1.0,.767,1.1,1.7,2.8,0.4,0.3,0.3,,1.3,5.2
85,Keith Erickson,SF,32,PHO,50,,19.0,2.8,5.9,.483,,,,2.8,5.9,.483,.483,0.7,1.0,.740,0.7,2.2,2.9,2.1,0.6,0.1,,2.4,6.4
86,Julius Erving*,SF,26,PHI,82,,35.9,8.4,16.7,.499,,,,8.4,16.7,.499,.499,4.9,6.3,.777,2.3,6.1,8.5,3.7,1.9,1.4,,3.1,21.6
87,Butch Feher,SG,22,PHO,48,,10.1,1.8,3.4,.531,,,,1.8,3.4,.531,.531,1.6,2.1,.768,0.4,1.2,1.5,0.8,0.2,0.1,,1.0,5.2
88,Eric Fernsten,C,23,CHI,5,,12.2,0.6,3.0,.200,,,,0.6,3.0,.200,.200,1.6,2.2,.727,1.8,1.4,3.2,1.2,0.2,0.6,,1.8,2.8
89,Mike Flynn,SG,23,IND,73,,18.1,3.4,7.8,.436,,,,3.4,7.8,.436,.436,1.4,1.9,.711,1.0,1.5,2.6,2.5,0.8,0.1,,1.5,8.2
90,Chris Ford,SG,28,DET,82,,31.0,5.3,11.2,.476,,,,5.3,11.2,.476,.476,1.6,2.1,.771,1.2,2.1,3.3,4.1,2.2,0.3,,2.3,12.3
91,Don Ford,PF,24,LAL,82,,21.7,3.2,7.0,.460,,,,3.2,7.0,.460,.460,0.9,1.2,.716,1.3,3.0,4.3,1.6,0.7,0.3,,2.1,7.3
92,Fred Foster,SF,30,BUF,59,,11.7,1.7,4.2,.401,,,,1.7,4.2,.401,.401,0.5,0.7,.682,0.6,0.7,1.3,0.8,0.3,0.0,,1.6,3.9
93,Jim Fox,C,33,NYN,71,,16.4,2.6,5.6,.462,,,,2.6,5.6,.462,.462,1.3,1.6,.833,1.4,3.2,4.6,0.7,0.3,0.4,,2.2,6.5
94,Walt Frazier*,PG,31,NYK,76,,35.4,7.0,14.3,.489,,,,7.0,14.3,.489,.489,3.4,4.4,.771,0.7,3.2,3.9,5.3,1.7,0.1,,2.6,17.4
95,World B. Free,SG,23,PHI,78,,28.9,6.0,13.1,.457,,,,6.0,13.1,.457,.457,4.3,5.9,.720,1.2,1.8,3.0,3.4,1.0,0.3,,2.7,16.3
96,Terry Furlow,SG,22,PHI,32,,5.4,1.1,3.1,.340,,,,1.1,3.1,.340,.340,0.5,0.6,.889,0.6,0.7,1.2,0.6,0.2,0.1,,0.3,2.6
97,Mike Gale,SG,26,SAS,82,,31.7,4.3,9.2,.468,,,,4.3,9.2,.468,.468,1.7,2.0,.820,0.7,2.7,3.3,5.8,2.3,0.6,,2.7,10.3
98,Rowland Garrett,SF,26,TOT,62,,9.6,1.7,3.9,.444,,,,1.7,3.9,.444,.444,0.7,0.8,.804,0.6,1.2,1.8,0.4,0.3,0.2,,1.3,4.1
99,Gus Gerard,SF,23,TOT,65,,16.1,3.1,7.0,.443,,,,3.1,7.0,.443,.443,1.2,1.8,.667,1.4,2.0,3.3,1.4,0.7,1.0,,2.5,7.4
100,George Gervin*,SF,24,SAS,82,,33.0,8.9,16.3,.544,,,,8.9,16.3,.544,.544,5.4,6.5,.833,1.6,3.9,5.5,2.9,1.3,1.3,,3.5,23.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,John Gianelli,C,26,TOT,76,,25.2,3.4,7.6,.444,,,,3.4,7.6,.444,.444,1.2,1.6,.720,2.0,4.2,6.3,1.1,0.5,1.3,,2.3,7.9
102,Herm Gilliam,SG,30,POR,80,,20.8,4.1,9.3,.438,,,,4.1,9.3,.438,.438,1.2,1.5,.767,0.8,1.7,2.5,2.1,1.0,0.1,,2.1,9.3
103,Artis Gilmore*,C,27,CHI,82,,35.1,7.0,13.3,.522,,,,7.0,13.3,.522,.522,4.7,7.1,.660,3.8,9.2,13.0,2.4,0.5,2.5,,3.2,18.6
104,Gail Goodrich*,SG,33,NOJ,27,,22.6,5.0,11.3,.446,,,,5.0,11.3,.446,.446,2.5,3.1,.800,0.9,1.3,2.3,2.7,0.8,0.1,,1.6,12.6
105,Leonard Gray,PF,25,TOT,83,,19.7,3.1,7.1,.436,,,,3.1,7.1,.436,.436,1.4,1.9,.747,1.0,2.5,3.5,1.5,0.7,0.4,,3.3,7.6
106,Mike Green,C,25,SEA,76,,25.4,3.8,8.7,.441,,,,3.8,8.7,.441,.441,2.2,3.1,.706,2.5,4.1,6.6,1.6,0.6,1.7,,2.6,9.8
107,Steve Green,SF,23,IND,70,,13.1,2.6,6.1,.432,,,,2.6,6.1,.432,.432,1.2,1.6,.743,1.1,1.4,2.5,0.7,0.7,0.2,,2.2,6.4
108,Kevin Grevey,SF,23,WSB,76,,17.2,2.9,7.0,.423,,,,2.9,7.0,.423,.423,1.0,1.6,.664,1.0,1.4,2.3,0.9,0.4,0.1,,1.9,6.9
109,Paul Griffin,PF,23,NOJ,81,,20.3,1.7,3.2,.547,,,,1.7,3.2,.547,.547,1.8,2.5,.721,2.1,4.0,6.1,2.1,0.6,0.5,,3.0,5.2
110,Bob Gross,SF,23,POR,82,,27.2,4.6,8.7,.529,,,,4.6,8.7,.529,.529,2.2,2.6,.851,2.1,2.7,4.8,3.0,1.3,0.7,,3.1,11.4
111,Rudy Hackett,PF,23,TOT,6,,7.7,0.5,1.7,.300,,,,0.5,1.7,.300,.300,1.3,2.3,.571,0.7,1.5,2.2,0.5,0.0,0.2,,1.3,2.3
112,Glenn Hansen,SG,24,KCK,41,,7.0,1.6,3.8,.432,,,,1.6,3.8,.432,.432,0.6,0.8,.719,0.7,0.8,1.4,0.6,0.3,0.1,,1.1,3.8
113,John Havlicek*,SF,36,BOS,79,,36.9,7.3,16.2,.452,,,,7.3,16.2,.452,.452,3.0,3.6,.816,1.4,3.5,4.8,5.1,1.1,0.2,,2.6,17.7
114,Steve Hawes,PF,26,ATL,44,,21.5,3.3,6.9,.482,,,,3.3,6.9,.482,.482,1.5,2.0,.761,1.8,4.2,5.9,1.4,0.8,0.5,,3.2,8.2
115,Robert Hawkins,SG,22,NYN,52,,28.5,7.8,17.5,.447,,,,7.8,17.5,.447,.447,3.7,5.4,.688,1.3,1.7,3.0,1.8,1.5,0.5,,3.1,19.3
116,Elvin Hayes*,PF,31,WSB,82,,41.0,9.3,18.5,.501,,,,9.3,18.5,.501,.501,5.1,7.5,.687,3.5,9.0,12.5,1.9,1.1,2.7,,3.8,23.7
117,Spencer Haywood*,PF,27,NYK,31,,32.9,6.5,14.5,.450,,,,6.5,14.5,.450,.450,3.5,4.2,.832,2.5,6.5,9.0,1.6,0.5,0.9,,2.3,16.5
118,Gar Heard,PF,28,PHO,46,,29.6,3.8,9.9,.379,,,,3.8,9.9,.379,.379,2.2,3.0,.725,2.6,7.0,9.6,1.9,1.2,1.2,,3.0,9.7
119,Tom Henderson,PG,25,TOT,87,,32.1,4.3,9.5,.449,,,,4.3,9.5,.449,.449,2.7,3.6,.744,0.5,2.3,2.7,6.9,1.6,0.2,,1.7,11.2
120,Phil Hicks,SF,24,TOT,37,,7.1,1.1,2.4,.461,,,,1.1,2.4,.461,.461,0.3,0.4,.846,0.7,1.1,1.8,0.6,0.2,0.0,,1.0,2.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Armond Hill,PG,23,ATL,81,,22.5,2.2,5.4,.399,,,,2.2,5.4,.399,.399,1.7,2.1,.799,0.5,1.3,1.8,5.0,1.0,0.1,,3.0,6.0
122,Darnell Hillman,C,27,IND,82,,28.1,4.4,9.9,.443,,,,4.4,9.9,.443,.443,2.0,3.0,.660,2.8,5.7,8.5,2.0,1.2,1.3,,4.3,10.7
123,Wilbur Holland,SG,25,CHI,79,,31.1,6.4,14.2,.454,,,,6.4,14.2,.454,.454,2.0,2.4,.823,1.0,2.2,3.2,3.2,2.1,0.2,,2.5,14.9
124,Lionel Hollins,PG,23,POR,76,,29.3,5.9,13.8,.432,,,,5.9,13.8,.432,.432,2.8,3.8,.749,0.7,2.1,2.8,4.1,2.2,0.5,,3.5,14.7
125,Mo Howard,SG,22,TOT,32,,10.8,2.0,4.1,.485,,,,2.0,4.1,.485,.485,0.8,1.1,.686,0.5,0.7,1.2,1.3,0.5,0.3,,1.6,4.8
126,Lou Hudson,SG,32,ATL,58,,30.1,7.1,15.6,.456,,,,7.1,15.6,.456,.456,2.4,2.9,.840,0.8,1.4,2.2,2.7,1.2,0.3,,2.8,16.7
127,Kim Hughes,C,24,NYN,81,,25.7,1.9,4.4,.427,,,,1.9,4.4,.427,.427,0.2,0.9,.275,2.3,4.6,7.0,1.2,1.5,1.5,,3.8,4.0
128,Dan Issel*,C,28,DEN,79,,31.7,8.4,16.2,.515,,,,8.4,16.2,.515,.515,5.6,7.1,.797,2.7,6.1,8.8,2.2,1.2,0.4,,3.1,22.3
129,Phil Jackson*,PF,31,NYK,76,,13.6,1.3,3.1,.440,,,,1.3,3.1,.440,.440,0.7,0.9,.718,1.0,2.0,3.0,1.1,0.4,0.2,,2.4,3.4
130,Aaron James,SF,24,NOJ,52,,20.4,4.6,9.3,.490,,,,4.6,9.3,.490,.490,1.7,2.2,.781,1.1,2.5,3.6,1.1,0.4,0.1,,2.4,10.9
131,Charles Johnson,PG,27,GSW,79,,15.1,3.2,7.4,.437,,,,3.2,7.4,.437,.437,0.6,0.9,.710,0.6,1.2,1.8,1.2,1.0,0.1,,1.7,7.1
132,Dennis Johnson*,SG,22,SEA,81,,20.6,3.5,7.0,.504,,,,3.5,7.0,.504,.504,2.2,3.5,.624,2.0,1.7,3.7,1.5,1.5,0.7,,2.7,9.2
133,George Johnson,C,28,TOT,78,,21.2,2.5,5.5,.462,,,,2.5,5.5,.462,.462,0.9,1.3,.724,2.6,5.2,7.8,1.3,0.5,2.3,,3.2,6.0
134,John Johnson,SF,29,HOU,79,,22.0,4.0,8.8,.458,,,,4.0,8.8,.458,.458,1.2,1.7,.712,0.9,2.4,3.4,2.1,0.6,0.3,,2.5,9.3
