
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
28,Cameron Bairstow,C,25,CHI,9,0,3.8,0.4,1.7,.267,0.0,0.2,.000,0.4,1.4,.308,.267,0.0,0.0,,0.4,0.9,1.3,0.0,0.1,0.1,0.1,0.7,0.9
29,Leandro Barbosa,SG,33,GSW,31,0,14.4,2.6,5.8,.456,0.6,1.7,.385,2.0,4.1,.484,.511,0.7,0.8,.840,0.3,1.1,1.4,1.5,0.9,0.2,1.0,1.6,6.6
30,J.J. Barea,PG,31,DAL,40,8,21.4,3.5,8.5,.413,1.2,3.3,.361,2.3,5.2,.447,.484,1.0,1.3,.774,0.3,1.6,1.9,4.0,0.4,0.1,1.7,1.4,9.3
31,Andrea Bargnani,C,30,BRK,39,0,13.7,2.7,6.1,.444,0.1,0.4,.188,2.6,5.7,.462,.450,1.1,1.3,.820,0.6,1.5,2.1,0.3,0.1,0.2,0.6,1.4,6.6
32,Harrison Barnes,SF,23,GSW,28,21,29.1,4.7,9.9,.471,1.1,2.9,.395,3.5,7.0,.503,.529,1.9,2.3,.841,1.1,3.6,4.7,1.9,0.9,0.2,1.0,1.9,12.4
33,Matt Barnes,SF,35,MEM,42,18,26.7,3.2,7.9,.411,1.4,4.3,.335,1.8,3.6,.500,.502,1.2,1.5,.820,1.1,4.0,5.1,1.7,1.2,0.7,1.3,3.1,9.1
34,Will Barton,SG,25,DEN,44,1,29.0,5.6,12.7,.442,1.6,4.3,.381,4.0,8.4,.473,.506,2.5,3.0,.855,0.9,5.1,6.1,2.4,0.9,0.4,1.6,1.8,15.4
35,Brandon Bass,PF,30,LAL,38,0,18.0,2.5,4.4,.560,0.0,0.0,.000,2.5,4.4,.563,.560,1.4,1.6,.855,1.6,2.6,4.2,1.1,0.5,0.9,0.6,1.7,6.3
36,Nicolas Batum,SG,27,CHO,37,37,34.8,5.2,12.4,.415,2.0,5.8,.350,3.1,6.6,.472,.497,2.8,3.3,.844,0.9,5.3,6.3,5.4,0.9,0.5,3.1,1.8,15.1
37,Jerryd Bayless,SG,27,MIL,28,7,28.5,3.8,8.8,.425,2.0,4.6,.423,1.8,4.2,.427,.536,1.2,1.5,.791,0.4,2.3,2.7,3.6,1.0,0.2,1.9,2.2,10.7
38,Aron Baynes,C,29,DET,43,0,14.2,2.2,4.4,.497,0.0,0.0,.000,2.2,4.4,.500,.497,1.0,1.4,.738,1.6,2.8,4.4,0.7,0.2,0.5,0.9,1.9,5.4
39,Kent Bazemore,SF,26,ATL,40,33,28.3,4.7,10.0,.469,1.7,4.1,.423,3.0,6.0,.500,.555,1.9,2.2,.841,0.3,4.2,4.4,2.4,1.3,0.5,1.7,2.3,13.0
40,Bradley Beal,SG,22,WAS,21,17,34.0,7.1,15.8,.449,2.2,5.3,.411,4.9,10.5,.468,.518,2.8,3.7,.766,1.0,3.4,4.4,3.1,1.0,0.3,2.6,2.4,19.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Marco Belinelli,SG,29,SAC,43,1,25.6,3.7,9.5,.386,1.5,4.6,.317,2.2,4.8,.452,.463,2.1,2.4,.856,0.1,1.7,1.8,2.0,0.5,0.0,1.3,1.5,10.8
42,Anthony Bennett,PF,22,TOR,12,0,5.3,0.4,1.7,.250,0.2,1.0,.167,0.3,0.7,.375,.300,0.6,0.7,.875,0.4,1.1,1.5,0.0,0.3,0.0,0.3,0.7,1.6
43,Patrick Beverley,PG,27,HOU,35,27,25.8,3.2,7.7,.420,1.7,4.1,.423,1.5,3.6,.417,.532,0.7,1.0,.694,0.7,2.1,2.8,2.6,1.1,0.3,1.3,3.0,8.9
44,Bismack Biyombo,C,23,TOR,44,18,22.8,1.9,3.7,.509,0.0,0.0,,1.9,3.7,.509,.509,1.8,2.7,.667,2.4,6.0,8.4,0.3,0.2,1.5,1.1,2.8,5.5
45,Nemanja Bjelica,PF,27,MIN,39,0,18.8,1.6,3.8,.416,0.8,2.4,.359,0.7,1.5,.509,.527,0.5,0.8,.606,0.7,2.7,3.5,1.4,0.4,0.4,0.7,2.7,4.5
46,Tarik Black,C,24,LAL,13,0,11.5,1.7,2.8,.595,0.0,0.0,,1.7,2.8,.595,.595,0.5,1.5,.368,1.2,3.2,4.4,0.2,0.2,0.3,0.6,1.9,3.9
47,DeJuan Blair,C,26,WAS,24,0,8.3,1.2,2.7,.438,0.0,0.0,.000,1.2,2.6,.444,.438,0.2,0.5,.455,0.8,1.3,2.2,0.4,0.3,0.1,0.6,2.0,2.5
48,Steve Blake,PG,35,DET,29,0,15.5,1.6,4.2,.388,0.9,2.7,.351,0.7,1.5,.455,.500,0.2,0.2,.714,0.2,1.3,1.6,3.0,0.5,0.1,1.4,1.0,4.3
49,Eric Bledsoe,PG,26,PHO,31,31,34.2,7.2,15.9,.453,1.5,4.2,.372,5.6,11.7,.482,.502,4.5,5.5,.802,0.6,3.5,4.0,6.1,2.0,0.6,3.5,2.4,20.4
50,Bojan Bogdanovic,SF,26,BRK,45,17,27.0,3.6,8.4,.425,1.3,3.8,.337,2.3,4.7,.495,.500,1.0,1.3,.807,0.5,2.9,3.5,1.1,0.5,0.1,1.3,1.4,9.4
51,Andrew Bogut,C,31,GSW,37,33,20.9,2.6,4.2,.636,0.0,0.0,,2.6,4.2,.636,.636,0.3,0.8,.414,1.8,5.4,7.2,1.9,0.3,1.7,1.2,3.1,5.6
52,Matt Bonner,C,35,SAS,18,1,5.9,0.8,1.6,.517,0.4,0.9,.500,0.4,0.7,.538,.655,0.1,0.1,.500,0.2,0.8,0.9,0.3,0.3,0.0,0.1,0.3,2.2
53,Devin Booker,SG,19,PHO,39,14,20.4,3.3,7.0,.473,1.0,2.3,.427,2.3,4.7,.495,.542,1.6,2.0,.810,0.3,1.5,1.8,1.2,0.5,0.1,1.2,2.2,9.2
54,Trevor Booker,PF,28,UTA,41,2,23.2,2.2,5.2,.432,0.1,0.5,.238,2.1,4.7,.453,.444,1.1,1.5,.721,2.7,4.0,6.7,1.0,0.9,0.5,1.3,2.5,5.7
55,Chris Bosh,PF,31,MIA,44,44,33.6,6.7,14.2,.470,1.6,4.3,.378,5.1,9.9,.510,.527,4.1,5.1,.807,1.0,6.7,7.7,2.4,0.8,0.7,1.4,1.7,19.1
56,Avery Bradley,SG,25,BOS,40,36,32.6,5.8,13.3,.438,2.0,5.5,.367,3.8,7.8,.487,.513,1.3,1.6,.769,0.7,2.0,2.6,2.1,1.6,0.3,1.5,2.0,14.9
57,Corey Brewer,SF,29,HOU,46,3,20.3,2.4,6.7,.364,0.8,2.7,.286,1.7,4.0,.418,.422,1.3,1.7,.816,0.5,2.0,2.5,1.5,1.2,0.1,1.0,2.2,7.0
58,Aaron Brooks,PG,31,CHI,33,0,15.8,2.9,6.9,.417,1.1,2.8,.383,1.8,4.1,.440,.496,0.8,1.0,.818,0.4,1.5,1.9,2.3,0.2,0.2,1.0,2.0,7.7
59,Anthony Brown,SF,23,LAL,21,5,18.1,1.2,3.9,.317,0.6,2.1,.289,0.6,1.8,.351,.396,0.6,0.7,.800,0.3,1.9,2.2,0.4,0.4,0.2,0.6,1.0,3.7
60,Lorenzo Brown,PG,25,PHO,6,0,9.2,1.2,3.8,.304,0.2,1.2,.143,1.0,2.7,.375,.326,0.5,0.7,.750,0.0,1.2,1.2,1.8,0.5,0.0,1.3,0.5,3.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Markel Brown,SG,24,BRK,27,4,10.9,0.7,2.8,.263,0.3,1.4,.211,0.4,1.4,.316,.316,0.7,0.9,.760,0.1,1.1,1.3,1.0,0.3,0.1,0.4,1.3,2.5
62,Kobe Bryant,SF,37,LAL,38,38,29.1,5.5,15.9,.347,1.6,6.6,.249,3.9,9.4,.415,.398,3.2,4.0,.784,0.7,3.3,3.9,3.5,0.9,0.2,2.3,1.9,15.8
63,Chase Budinger,SF,27,IND,39,2,16.0,1.7,4.2,.402,0.5,1.6,.295,1.2,2.6,.466,.457,0.8,1.1,.705,0.6,1.9,2.5,1.1,0.5,0.2,0.6,0.9,4.6
64,Reggie Bullock,SF,24,DET,17,0,5.1,0.1,1.1,.053,0.1,0.6,.100,0.0,0.5,.000,.079,0.2,0.2,1.000,0.2,0.3,0.5,0.2,0.1,0.0,0.1,0.3,0.4
65,Trey Burke,PG,23,UTA,43,0,24.6,5.0,11.4,.436,1.5,4.3,.355,3.5,7.2,.484,.502,1.2,1.5,.785,0.3,1.7,2.1,2.7,0.7,0.1,1.4,1.3,12.7
66,Alec Burks,SG,24,UTA,28,3,27.1,4.8,11.6,.409,1.0,2.7,.387,3.7,8.9,.416,.454,3.8,5.0,.752,0.6,3.0,3.6,2.1,0.6,0.1,1.8,2.5,14.3
67,Caron Butler,SF,35,SAC,9,1,9.6,1.2,2.9,.423,0.1,0.9,.125,1.1,2.0,.556,.442,0.1,0.2,.500,0.3,0.9,1.2,0.3,0.6,0.0,0.2,0.8,2.7
68,Jimmy Butler,SG,26,CHI,43,43,38.2,7.4,16.3,.453,1.1,3.4,.318,6.3,12.8,.489,.486,6.7,8.0,.834,1.2,4.1,5.3,4.2,1.7,0.7,2.1,2.0,22.5
69,Rasual Butler,SF,36,SAS,28,0,9.2,1.0,2.3,.446,0.4,1.2,.303,0.7,1.1,.594,.523,0.3,0.4,.700,0.0,1.2,1.2,0.6,0.3,0.5,0.2,0.2,2.7
70,Bruno Caboclo,SF,20,TOR,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0
71,Jose Calderon,PG,34,NYK,46,46,27.9,2.9,6.1,.473,1.2,2.8,.411,1.7,3.3,.527,.568,0.6,0.7,.875,0.4,2.7,3.1,4.0,1.0,0.1,1.1,1.7,7.5
72,Kentavious Caldwell-Pope,SG,22,DET,44,44,37.5,5.4,12.8,.421,1.6,5.1,.320,3.8,7.7,.488,.485,2.4,2.9,.813,0.8,2.9,3.6,1.9,1.6,0.3,1.4,2.4,14.8
73,Isaiah Canaan,PG,24,PHI,44,24,24.8,3.2,8.8,.359,2.1,5.9,.363,1.0,2.9,.352,.481,1.9,2.4,.808,0.2,2.0,2.2,1.9,0.7,0.2,1.5,1.7,10.4
74,Clint Capela,C,21,HOU,45,34,21.7,3.2,5.7,.569,0.0,0.0,,3.2,5.7,.569,.569,1.1,2.6,.426,2.7,4.4,7.1,0.8,0.9,1.2,1.0,2.6,7.5
75,DeMarre Carroll,SF,29,TOR,23,22,32.0,4.3,11.1,.388,1.8,4.8,.378,2.5,6.3,.396,.471,1.2,2.1,.583,1.2,3.6,4.8,1.0,1.7,0.2,1.2,2.5,11.7
76,Vince Carter,SG,39,MEM,27,0,13.1,1.2,3.9,.305,0.5,2.1,.241,0.7,1.7,.383,.371,0.7,0.8,.857,0.3,1.4,1.7,0.7,0.4,0.3,0.4,1.6,3.6
77,Michael Carter-Williams,PG,24,MIL,41,31,30.8,4.8,10.6,.452,0.3,0.9,.343,4.5,9.8,.461,.466,2.0,3.0,.659,0.9,4.1,5.0,5.6,1.6,0.7,2.9,2.8,11.9
78,Omri Casspi,SF,27,SAC,38,17,30.0,4.7,9.2,.509,1.9,4.3,.448,2.7,4.9,.562,.614,1.2,2.1,.590,0.8,5.6,6.4,1.5,0.8,0.3,1.7,2.7,12.4
79,Willie Cauley-Stein,C,22,SAC,29,19,19.1,2.3,3.8,.606,0.0,0.0,,2.3,3.8,.606,.606,1.0,1.9,.527,2.0,3.6,5.6,0.4,0.7,1.1,0.6,2.2,5.6
80,Mario Chalmers,PG,29,TOT,42,5,22.3,3.0,7.1,.418,0.8,2.6,.318,2.1,4.5,.476,.477,3.5,4.2,.820,0.3,2.2,2.5,3.7,1.4,0.2,1.9,3.0,10.3
80,Mario Chalmers,PG,29,MIA,6,0,20.0,1.7,5.3,.313,0.2,1.8,.091,1.5,3.5,.429,.328,2.0,2.2,.923,0.2,2.2,2.3,3.2,1.3,0.2,1.5,2.7,5.5
80,Mario Chalmers,PG,29,MEM,36,5,22.7,3.2,7.4,.431,0.9,2.8,.343,2.3,4.7,.482,.494,3.7,4.6,.812,0.3,2.2,2.5,3.8,1.4,0.2,1.9,3.1,11.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Tyson Chandler,C,33,PHO,36,30,23.1,1.9,4.1,.479,0.0,0.0,.000,1.9,4.0,.483,.479,1.7,2.6,.663,2.6,5.7,8.3,0.9,0.6,0.6,1.2,2.0,5.6
82,Ian Clark,SG,24,GSW,38,1,9.9,1.8,3.7,.472,0.7,1.4,.455,1.1,2.3,.483,.560,0.4,0.4,.875,0.2,0.9,1.1,1.1,0.3,0.2,0.7,0.9,4.6
83,Jordan Clarkson,SG,23,LAL,44,44,32.0,5.9,13.5,.439,1.0,3.0,.326,5.0,10.5,.472,.476,2.2,2.8,.784,1.1,2.7,3.8,2.4,1.2,0.2,1.8,2.1,15.1
84,Norris Cole,PG,27,NOP,26,4,24.3,3.6,9.4,.380,0.6,2.4,.242,3.0,7.0,.426,.410,0.8,1.1,.750,0.2,3.0,3.3,2.4,0.8,0.2,1.4,2.2,8.5
85,Darren Collison,PG,28,SAC,38,4,28.5,4.6,10.2,.455,1.1,2.9,.375,3.5,7.2,.487,.509,2.4,2.8,.833,0.4,1.8,2.2,4.2,0.9,0.0,1.8,1.8,12.7
86,Nick Collison,PF,35,OKC,39,2,12.4,0.8,1.9,.427,0.0,0.1,.000,0.8,1.9,.438,.427,0.5,0.7,.704,1.3,1.8,3.1,0.8,0.3,0.3,0.7,2.0,2.1
87,Mike Conley,PG,28,MEM,39,39,31.5,5.1,12.6,.406,1.4,4.0,.359,3.7,8.6,.427,.462,3.3,3.9,.850,0.5,2.4,2.9,5.8,1.3,0.3,1.5,1.8,15.0
88,Pat Connaughton,SG,23,POR,18,0,2.9,0.2,1.0,.222,0.1,0.4,.250,0.1,0.6,.200,.278,0.1,0.1,1.000,0.2,0.4,0.6,0.1,0.1,0.0,0.3,0.2,0.7
89,Chris Copeland,PF,31,MIL,22,1,6.7,0.8,2.2,.354,0.5,1.5,.303,0.3,0.7,.467,.458,0.2,0.2,.800,0.0,0.4,0.5,0.5,0.1,0.0,0.2,0.7,2.2
90,Bryce Cotton,PG,23,PHO,3,0,11.0,0.7,2.7,.250,0.0,1.0,.000,0.7,1.7,.400,.250,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,1.7,0.7,1.3
91,DeMarcus Cousins,C,25,SAC,35,35,33.7,9.1,20.3,.447,1.2,3.5,.347,7.8,16.7,.468,.477,7.4,10.0,.740,2.5,8.9,11.4,2.7,1.3,1.3,3.5,3.9,26.7
92,Robert Covington,SF,25,PHI,36,22,26.4,3.6,9.7,.374,2.1,6.3,.342,1.5,3.5,.432,.484,1.9,2.4,.788,0.8,4.8,5.6,1.6,1.6,0.6,2.4,3.4,11.3
93,Allen Crabbe,SG,23,POR,46,9,26.0,4.3,9.2,.465,1.4,3.7,.384,2.8,5.5,.520,.542,1.0,1.2,.839,0.3,2.4,2.6,1.2,0.8,0.1,0.9,2.5,11.0
94,Jamal Crawford,SG,35,LAC,44,3,25.5,4.2,10.7,.392,1.3,3.8,.327,2.9,6.8,.429,.451,2.8,3.0,.931,0.2,1.5,1.6,2.0,0.5,0.1,1.4,1.6,12.4
95,Jae Crowder,SF,25,BOS,45,45,32.5,5.0,11.0,.454,1.8,4.8,.370,3.2,6.2,.518,.534,2.8,3.4,.822,1.1,4.1,5.1,1.9,1.8,0.5,1.4,2.6,14.6
96,Dante Cunningham,SF,28,NOP,41,12,19.6,1.7,3.9,.430,0.6,1.8,.351,1.0,2.0,.500,.513,0.3,0.5,.650,0.6,2.6,3.2,0.6,0.5,0.4,0.3,1.9,4.3
97,Jared Cunningham,SG,24,CLE,34,3,10.1,0.9,2.6,.360,0.3,0.9,.333,0.6,1.7,.373,.416,0.9,1.4,.625,0.1,0.8,0.9,0.6,0.3,0.1,0.5,1.1,3.1
98,Seth Curry,PG,25,SAC,22,0,10.8,1.1,2.6,.439,0.5,1.2,.407,0.6,1.4,.467,.535,0.8,0.9,.850,0.1,0.7,0.8,0.8,0.3,0.0,0.5,0.6,3.5
99,Stephen Curry,PG,27,GSW,42,42,33.9,10.0,19.5,.510,4.9,10.8,.451,5.1,8.7,.583,.635,5.3,5.9,.911,0.8,4.6,5.4,6.6,2.1,0.1,3.4,2.0,30.1
100,Troy Daniels,SG,24,CHO,22,0,9.5,1.6,3.6,.438,1.1,2.4,.481,0.5,1.3,.357,.594,0.1,0.2,.750,0.1,0.9,1.0,0.4,0.3,0.0,0.4,0.9,4.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Anthony Davis,PF,22,NOP,38,38,35.7,8.8,17.8,.493,0.5,1.7,.288,8.3,16.1,.515,.507,5.2,6.8,.765,2.0,8.2,10.3,1.8,1.3,2.5,2.1,2.4,23.3
102,Ed Davis,PF,26,POR,45,0,21.1,2.7,4.3,.619,0.0,0.0,,2.7,4.3,.619,.619,1.4,2.7,.525,3.0,4.4,7.3,1.1,0.6,0.7,0.8,2.6,6.8
103,Branden Dawson,PF,22,LAC,2,0,6.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,1.0,0.5,1.5,0.0,0.0,0.5,0.0,1.0,1.0
104,Dewayne Dedmon,C,26,ORL,26,4,11.7,1.2,2.5,.500,0.0,0.0,,1.2,2.5,.500,.500,0.8,1.2,.710,0.9,2.5,3.4,0.1,0.4,1.0,0.5,2.1,3.3
105,Bryce Dejean-Jones,SG,23,NOP,2,0,1.0,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
106,Sam Dekker,SF,21,HOU,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0
107,Matthew Dellavedova,SG,25,CLE,41,11,27.1,3.0,7.1,.428,1.3,3.1,.430,1.7,4.0,.426,.522,0.8,0.9,.892,0.5,1.9,2.4,4.8,0.7,0.1,1.5,2.3,8.2
108,Luol Deng,SF,30,MIA,37,36,31.2,3.6,8.5,.421,1.2,3.5,.354,2.4,5.0,.468,.494,1.5,1.9,.789,0.9,3.8,4.7,1.5,0.9,0.3,0.9,1.5,9.9
109,DeMar DeRozan,SG,26,TOR,44,44,36.5,7.9,17.8,.443,0.6,1.8,.321,7.3,15.9,.457,.460,6.9,8.1,.846,0.8,3.8,4.5,4.1,1.0,0.3,2.3,2.0,23.2
110,Boris Diaw,PF,33,SAS,44,0,19.1,3.0,5.5,.535,0.4,1.0,.400,2.5,4.5,.566,.572,0.8,1.1,.740,0.9,2.5,3.3,2.5,0.4,0.3,1.3,1.4,7.2
111,Gorgui Dieng,C,26,MIN,45,3,23.7,3.0,6.0,.506,0.0,0.0,.500,3.0,6.0,.506,.507,1.8,2.2,.856,1.6,4.8,6.4,1.3,1.1,1.0,1.9,2.6,8.0
112,Spencer Dinwiddie,PG,22,DET,9,0,12.3,1.6,3.9,.400,0.1,0.8,.143,1.4,3.1,.464,.414,1.2,2.1,.579,0.0,1.0,1.0,1.4,0.2,0.0,0.6,1.8,4.4
113,Toney Douglas,PG,29,NOP,22,0,14.5,2.2,5.0,.440,0.9,2.2,.417,1.3,2.8,.459,.532,0.9,1.0,.909,0.4,0.8,1.1,1.9,1.0,0.0,0.8,1.9,6.2
114,Goran Dragic,SG,29,MIA,37,37,32.5,5.0,10.7,.466,0.9,2.8,.327,4.1,7.9,.515,.509,1.4,1.9,.722,0.7,2.6,3.3,5.0,1.0,0.2,2.5,2.4,12.3
115,Andre Drummond,C,22,DET,44,44,33.8,7.3,14.0,.519,0.0,0.1,.333,7.3,14.0,.520,.520,2.7,7.7,.354,5.4,10.0,15.4,0.9,1.7,1.5,2.1,3.1,17.3
116,Jared Dudley,PF,30,WAS,40,26,28.9,3.1,6.5,.479,1.5,3.3,.462,1.6,3.2,.496,.595,0.9,1.2,.750,0.8,3.0,3.8,1.9,1.0,0.1,0.9,2.4,8.6
117,Tim Duncan,C,39,SAS,37,37,25.9,3.6,7.2,.506,0.0,0.1,.000,3.6,7.2,.509,.506,1.6,2.1,.744,1.7,5.8,7.5,3.0,0.9,1.3,1.7,2.4,8.9
118,Kevin Durant,SF,27,OKC,39,39,35.7,9.2,18.1,.507,2.3,6.0,.382,6.9,12.1,.569,.570,6.0,6.7,.886,0.4,7.3,7.7,4.5,1.0,1.2,3.0,1.6,26.6
