
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
42,Billy Cunningham*,SF,27,PHI,81,,38.1,8.7,18.8,.462,,,,8.7,18.8,.462,.462,5.6,7.7,.734,,,11.7,4.9,,,,4.0,23.0
43,Dick Cunningham,C,24,MIL,76,,8.9,1.1,2.6,.415,,,,1.1,2.6,.415,.415,0.5,0.8,.661,,,3.4,0.6,,,,1.2,2.6
44,Bob Dandridge,SF,23,MIL,79,,36.2,7.5,14.8,.509,,,,7.5,14.8,.509,.509,3.3,4.8,.702,,,8.0,3.5,,,,3.6,18.4
45,Jim Davis,C,29,ATL,82,,22.7,2.9,6.1,.479,,,,2.9,6.1,.479,.479,2.4,3.5,.677,,,6.7,1.3,,,,3.1,8.3
46,Mike Davis,SG,24,BUF,73,,22.2,4.3,10.6,.410,,,,4.3,10.6,.410,.410,2.7,3.6,.760,,,2.6,2.1,,,,3.0,11.4
47,Dave DeBusschere*,PF,30,NYK,81,,35.7,6.5,15.3,.421,,,,6.5,15.3,.421,.421,2.7,3.9,.696,,,11.1,2.7,,,,2.9,15.6
48,Connie Dierking,C,34,TOT,54,,13.6,2.3,6.0,.388,,,,2.3,6.0,.388,.388,1.1,1.6,.685,,,4.3,1.1,,,,2.1,5.8
49,Bill Dinwiddie,PF,27,BOS,61,,11.8,2.0,5.4,.375,,,,2.0,5.4,.375,.375,0.9,1.2,.730,,,3.4,0.6,,,,1.5,4.9
50,Terry Dischinger,SF,30,DET,65,,28.5,4.7,8.7,.535,,,,4.7,8.7,.535,.535,2.5,3.2,.763,,,5.2,1.7,,,,2.9,11.8
51,Terry Driscoll,PF,23,DET,69,,18.2,1.9,4.6,.415,,,,1.9,4.6,.415,.415,1.6,2.2,.701,,,5.8,0.8,,,,3.1,5.4
52,Johnny Egan,PG,32,TOT,62,,13.3,1.1,2.9,.376,,,,1.1,2.9,.376,.376,0.7,0.8,.824,,,1.0,1.8,,,,1.1,2.8
53,Joe Ellis,SF,26,SFW,80,,28.4,4.5,11.2,.396,,,,4.5,11.2,.396,.396,1.9,2.5,.744,,,6.4,2.0,,,,3.6,10.8
54,Leroy Ellis,C,30,POR,74,,34.9,6.6,14.8,.443,,,,6.6,14.8,.443,.443,2.8,3.5,.801,,,12.3,3.2,,,,3.5,15.9
55,Claude English,F,24,POR,18,,3.9,0.6,2.3,.262,,,,0.6,2.3,.262,.262,0.3,0.4,.714,,,1.1,0.3,,,,0.8,1.5
56,Keith Erickson,SF,26,LAL,73,,31.1,5.1,10.7,.471,,,,5.1,10.7,.471,.471,1.2,1.5,.759,,,5.5,3.1,,,,3.3,11.3
57,Greg Fillmore,C,23,NYK,39,,6.9,1.2,2.6,.441,,,,1.2,2.6,.441,.441,0.3,0.7,.481,,,2.4,0.4,,,,2.1,2.6
58,Hank Finkel,C,28,BOS,80,,15.4,2.7,6.1,.438,,,,2.7,6.1,.438,.438,1.2,1.6,.732,,,4.3,1.0,,,,2.5,6.5
59,Levi Fontaine,SG,22,SFW,35,,6.0,1.5,4.1,.366,,,,1.5,4.1,.366,.366,0.8,1.1,.757,,,0.4,0.6,,,,0.8,3.8
60,Jake Ford,G,24,SEA,5,,13.6,1.8,5.0,.360,,,,1.8,5.0,.360,.360,3.2,4.4,.727,,,1.8,1.8,,,,2.2,6.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Fred Foster,SF,24,TOT,67,,13.6,2.2,5.5,.402,,,,2.2,5.5,.402,.402,1.1,1.6,.689,,,2.3,0.9,,,,1.7,5.5
62,Jim Fox,C,27,CHI,82,,19.9,3.4,7.5,.458,,,,3.4,7.5,.458,.458,2.9,3.9,.745,,,7.3,2.4,,,,2.6,9.7
63,Walt Frazier*,PG,25,NYK,80,,43.2,8.1,16.5,.494,,,,8.1,16.5,.494,.494,5.4,7.0,.779,,,6.8,6.7,,,,3.0,21.7
64,Gary Freeman,SF,22,TOT,52,,7.3,1.3,2.6,.515,,,,1.3,2.6,.515,.515,0.6,0.8,.725,,,2.0,0.7,,,,1.3,3.2
65,Dick Garrett,PG,24,BUF,75,,31.7,5.0,12.0,.414,,,,5.0,12.0,.414,.414,2.9,3.3,.869,,,3.9,3.5,,,,3.9,12.9
66,Herm Gilliam,SG,24,BUF,80,,26.0,4.7,11.2,.422,,,,4.7,11.2,.422,.422,1.8,2.4,.751,,,4.2,3.6,,,,3.1,11.2
67,Walt Gilmore,PF,23,POR,27,,9.7,0.9,2.0,.426,,,,0.9,2.0,.426,.426,0.4,1.0,.462,,,2.7,0.4,,,,1.8,2.1
68,Gail Goodrich*,SG,27,LAL,79,,35.5,7.1,14.9,.475,,,,7.1,14.9,.475,.475,3.3,4.3,.770,,,3.3,4.8,,,,3.3,17.5
69,Bob Greacen,SF,23,MIL,2,,21.5,0.5,6.0,.083,,,,0.5,6.0,.083,.083,1.5,3.5,.429,,,3.0,6.5,,,,3.5,2.5
70,Johnny Green,PF,37,CIN,75,,28.6,6.7,11.4,.587,,,,6.7,11.4,.587,.587,3.3,5.4,.617,,,8.7,1.2,,,,3.1,16.7
71,Lamar Green,PF,23,PHO,68,,19.5,2.5,5.4,.453,,,,2.5,5.4,.453,.453,0.9,1.6,.604,,,6.9,0.8,,,,3.0,5.9
72,Hal Greer*,SG,34,PHI,81,,37.8,7.3,16.9,.431,,,,7.3,16.9,.431,.431,4.0,5.0,.805,,,4.5,4.6,,,,3.6,18.6
73,Gary Gregor,PF,25,POR,44,,26.2,4.1,9.6,.430,,,,4.1,9.6,.430,.430,1.3,2.0,.663,,,7.6,1.8,,,,2.7,9.6
74,Matt Guokas,SG,26,TOT,79,,28.0,2.6,5.3,.493,,,,2.6,5.3,.493,.493,1.3,1.7,.732,,,2.0,4.3,,,,2.4,6.5
75,Happy Hairston,PF,28,LAL,80,,36.5,7.2,15.4,.466,,,,7.2,15.4,.466,.466,4.2,5.4,.782,,,10.0,2.1,,,,3.2,18.6
76,Shaler Halimon,SF-SG,25,TOT,81,,20.4,3.7,9.7,.384,,,,3.7,9.7,.384,.384,1.3,2.0,.660,,,5.1,2.7,,,,2.3,8.8
77,Art Harris,PG,24,PHO,56,,17.0,3.6,8.6,.411,,,,3.6,8.6,.411,.411,1.2,2.0,.611,,,1.8,2.4,,,,2.4,8.3
78,Clem Haskins,PG,27,PHO,82,,33.7,6.9,15.6,.440,,,,6.9,15.6,.440,.440,4.1,5.3,.784,,,4.0,4.7,,,,2.5,17.8
79,John Havlicek*,SF,30,BOS,81,,45.4,11.0,24.5,.450,,,,11.0,24.5,.450,.450,6.8,8.4,.818,,,9.0,7.5,,,,2.5,28.9
80,Connie Hawkins*,SF,28,PHO,71,,37.5,7.2,16.6,.434,,,,7.2,16.6,.434,.434,6.4,7.9,.816,,,9.1,4.5,,,,2.8,20.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Elvin Hayes*,C,25,SDR,82,,44.3,11.6,27.0,.428,,,,11.6,27.0,.428,.428,5.5,8.2,.672,,,16.6,2.3,,,,2.7,28.7
82,Spencer Haywood*,PF,21,SEA,33,,35.2,7.9,17.5,.449,,,,7.9,17.5,.449,.449,4.8,6.6,.734,,,12.0,1.5,,,,2.5,20.6
83,Gar Heard,PF,22,SEA,65,,15.8,2.3,6.1,.381,,,,2.3,6.1,.381,.381,1.3,1.9,.656,,,5.0,0.7,,,,1.9,5.9
84,Al Henry,C,21,PHI,6,,4.3,0.2,1.0,.167,,,,0.2,1.0,.167,.167,0.8,1.2,.714,,,1.8,0.0,,,,0.2,1.2
85,Fred Hetzel,SF,28,LAL,59,,10.4,1.9,4.3,.434,,,,1.9,4.3,.434,.434,1.0,1.3,.779,,,2.5,0.6,,,,1.7,4.8
86,Bill Hewitt,PF,26,DET,62,,27.8,3.3,7.0,.467,,,,3.3,7.0,.467,.467,1.1,1.9,.575,,,7.3,2.0,,,,3.0,7.7
87,A.W. Holt,SF,24,CHI,6,,2.3,0.2,1.3,.125,,,,0.2,1.3,.125,.125,0.3,0.5,.667,,,0.7,0.0,,,,0.2,0.7
88,Bill Hosket,PF,24,BUF,13,,16.7,3.6,6.9,.522,,,,3.6,6.9,.522,.522,0.8,1.3,.647,,,5.8,1.5,,,,2.1,8.1
89,Greg Howard,PF,23,PHO,44,,9.7,1.5,3.9,.393,,,,1.5,3.9,.393,.393,0.8,1.3,.638,,,2.7,0.6,,,,1.5,3.9
90,Bailey Howell*,PF,34,PHI,82,,19.4,4.0,8.4,.472,,,,4.0,8.4,.472,.472,2.8,3.8,.730,,,5.4,1.4,,,,2.9,10.7
91,Lou Hudson,SF,26,ATL,76,,41.0,10.9,22.5,.484,,,,10.9,22.5,.484,.484,5.0,6.6,.759,,,5.1,3.4,,,,2.4,26.8
92,John Hummer,C,22,BUF,81,,32.6,4.2,9.4,.444,,,,4.2,9.4,.444,.444,2.9,5.0,.580,,,8.9,2.0,,,,3.5,11.3
93,Greg Hyder,SF,22,CIN,77,,17.6,2.4,5.3,.447,,,,2.4,5.3,.447,.447,0.7,0.9,.718,,,4.3,0.6,,,,2.4,5.4
94,Darrall Imhoff,C,32,CIN,34,,24.3,3.5,7.6,.461,,,,3.5,7.6,.461,.461,1.1,2.1,.507,,,6.9,2.3,,,,3.5,8.1
95,Luke Jackson,C,29,PHI,79,,22.5,2.5,6.7,.376,,,,2.5,6.7,.376,.376,1.7,2.4,.693,,,7.2,1.9,,,,2.7,6.7
96,Phil Jackson*,PF,25,NYK,71,,10.9,1.7,3.7,.449,,,,1.7,3.7,.449,.449,1.3,1.9,.714,,,3.4,0.4,,,,2.4,4.7
97,George Johnson,C,23,BAL,24,,14.0,1.7,4.2,.410,,,,1.7,4.2,.410,.410,0.5,1.3,.367,,,4.8,0.4,,,,2.6,3.9
98,Gus Johnson*,PF,32,BAL,66,,38.5,7.5,16.5,.453,,,,7.5,16.5,.453,.453,3.2,4.4,.738,,,17.1,2.9,,,,3.4,18.2
99,John Johnson,SF,23,CLE,67,,34.5,6.5,15.4,.422,,,,6.5,15.4,.422,.422,3.6,4.4,.805,,,6.8,4.8,,,,3.7,16.6
100,Rich Johnson,C,24,BOS,1,,13.0,4.0,5.0,.800,,,,4.0,5.0,.800,.800,0.0,0.0,,,,5.0,0.0,,,,3.0,8.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Nick Jones,SG,25,SFW,81,,14.6,2.8,6.5,.430,,,,2.8,6.5,.430,.430,1.4,1.9,.735,,,1.4,1.4,,,,2.4,6.9
102,Wali Jones,SG,28,PHI,41,,23.5,4.1,10.2,.402,,,,4.1,10.2,.402,.402,1.9,2.5,.782,,,1.6,3.1,,,,2.7,10.1
103,Bob Kauffman,PF,24,BUF,78,,35.6,7.9,16.8,.471,,,,7.9,16.8,.471,.471,4.6,6.2,.740,,,10.7,4.5,,,,3.4,20.4
104,Earnie Killum,G,22,LAL,4,,3.0,0.0,1.0,.000,,,,0.0,1.0,.000,.000,0.3,0.3,1.000,,,0.5,0.0,,,,0.3,0.3
105,Toby Kimball,PF,28,SDR,80,,13.8,1.4,3.6,.387,,,,1.4,3.6,.387,.387,0.6,1.4,.472,,,5.1,0.8,,,,1.6,3.4
106,Jim King,PG,29,CHI,55,,11.7,1.8,4.1,.439,,,,1.8,4.1,.439,.439,1.2,1.4,.810,,,1.2,1.4,,,,1.0,4.8
107,Ron Knight,PF,23,POR,52,,12.7,1.9,4.4,.430,,,,1.9,4.4,.430,.430,0.4,0.7,.500,,,3.2,1.0,,,,1.9,4.2
108,Don Kojis,SF,32,SEA,79,,27.1,5.7,12.9,.446,,,,5.7,12.9,.446,.446,3.2,4.1,.778,,,5.5,1.6,,,,2.8,14.6
109,Howard Komives,PG,29,DET,82,,23.6,3.4,8.7,.385,,,,3.4,8.7,.385,.385,1.5,1.8,.801,,,1.9,3.2,,,,2.2,8.2
110,Steve Kuberski,PF,23,BOS,82,,22.8,3.8,9.1,.420,,,,3.8,9.1,.420,.420,1.6,2.2,.727,,,6.6,1.0,,,,2.4,9.3
111,Sam Lacey,C,22,CIN,81,,32.7,5.8,13.8,.418,,,,5.8,13.8,.418,.418,1.9,2.8,.687,,,11.3,1.4,,,,3.3,13.5
112,Bob Lanier*,C,22,DET,82,,24.6,6.1,13.5,.455,,,,6.1,13.5,.455,.455,3.3,4.6,.726,,,8.1,1.8,,,,3.3,15.6
113,Stu Lantz,SG,24,SDR,82,,37.8,7.1,15.9,.448,,,,7.1,15.9,.448,.448,6.3,7.9,.806,,,5.0,4.2,,,,2.8,20.6
114,Clyde Lee,C,26,SFW,82,,17.0,2.4,5.2,.453,,,,2.4,5.2,.453,.453,1.4,2.4,.558,,,7.0,0.8,,,,1.7,6.1
115,Bobby Lewis,SG,25,CLE,79,,23.4,2.3,6.1,.370,,,,2.3,6.1,.370,.370,1.4,1.9,.717,,,2.6,3.1,,,,2.2,5.9
116,Paul Long,SG,26,BUF,30,,7.1,1.9,4.0,.475,,,,1.9,4.0,.475,.475,0.7,0.8,.833,,,1.0,0.8,,,,0.8,4.5
117,Kevin Loughery,SG,30,BAL,82,,27.6,5.9,14.5,.403,,,,5.9,14.5,.403,.403,3.4,4.0,.831,,,2.7,3.7,,,,3.0,15.1
118,Bob Love,PF,28,CHI,81,,43.0,9.4,21.1,.447,,,,9.4,21.1,.447,.447,6.3,7.6,.829,,,8.5,2.3,,,,3.2,25.2
119,Jerry Lucas*,PF,30,SFW,80,,40.6,7.8,15.6,.498,,,,7.8,15.6,.498,.498,3.6,4.6,.787,,,15.8,3.7,,,,2.5,19.2
120,Mike Lynn,SF,25,BUF,5,,5.0,0.4,1.4,.286,,,,0.4,1.4,.286,.286,0.6,0.6,1.000,,,0.8,0.2,,,,1.8,1.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Ed Manning,PF,27,POR,79,,19.7,3.1,7.1,.435,,,,3.1,7.1,.435,.435,0.9,1.2,.806,,,5.2,1.4,,,,2.5,7.1
122,Pete Maravich*,SG,23,ATL,81,,36.1,9.1,19.9,.458,,,,9.1,19.9,.458,.458,5.0,6.2,.800,,,3.7,4.4,,,,2.9,23.2
123,Jack Marin,SF,26,BAL,82,,35.6,7.6,16.6,.460,,,,7.6,16.6,.460,.460,3.5,4.2,.848,,,6.3,2.6,,,,3.2,18.8
124,Harvey Marlatt,SG,22,DET,23,,9.3,1.1,3.5,.313,,,,1.1,3.5,.313,.313,0.7,0.8,.833,,,1.0,1.3,,,,1.2,2.8
125,Eddie Mast,PF,22,NYK,30,,5.5,0.8,2.2,.379,,,,0.8,2.2,.379,.379,0.4,0.7,.550,,,1.9,0.1,,,,0.8,2.0
126,Don May,SF,25,BUF,76,,35.1,8.3,17.6,.471,,,,8.3,17.6,.471,.471,3.6,4.6,.791,,,7.5,2.0,,,,2.9,20.2
127,Willie McCarter,SG,24,LAL,76,,18.0,3.3,7.8,.417,,,,3.3,7.8,.417,.417,0.6,1.0,.597,,,1.6,1.7,,,,2.0,7.1
128,Jon McGlocklin,SG,27,MIL,82,,35.3,7.0,13.1,.535,,,,7.0,13.1,.535,.535,1.8,2.0,.862,,,2.7,3.7,,,,2.3,15.8
129,Stan McKenzie,SF,26,POR,82,,27.9,4.9,11.0,.441,,,,4.9,11.0,.441,.441,4.0,4.8,.836,,,3.8,2.9,,,,2.9,13.7
130,McCoy McLemore,SF,28,TOT,86,,26.2,3.5,9.2,.385,,,,3.5,9.2,.385,.385,2.4,3.0,.782,,,6.6,2.4,,,,2.7,9.4
131,Jim McMillian,SF,22,LAL,81,,21.6,3.6,7.8,.459,,,,3.6,7.8,.459,.459,1.2,1.6,.769,,,4.1,1.6,,,,1.5,8.4
132,Tom Meschery,PF,32,SEA,79,,23.1,3.6,7.8,.463,,,,3.6,7.8,.463,.463,2.1,2.7,.750,,,6.1,1.4,,,,2.6,9.3
133,Larry Mikan,SF,22,CLE,53,,10.1,1.2,3.5,.333,,,,1.2,3.5,.333,.333,0.6,1.0,.618,,,2.6,0.8,,,,1.1,3.0
134,Eddie Miles,SG,30,BAL,63,,24.5,4.0,9.4,.426,,,,4.0,9.4,.426,.426,1.9,2.3,.803,,,2.7,1.7,,,,1.9,9.9
135,Steve Mix,SF,23,DET,35,,20.9,3.2,7.1,.446,,,,3.2,7.1,.446,.446,1.9,2.5,.764,,,4.7,1.0,,,,2.1,8.3
136,Earl Monroe*,PG,26,BAL,81,,35.1,8.2,18.5,.442,,,,8.2,18.5,.442,.442,5.0,6.2,.802,,,2.6,4.4,,,,2.7,21.4
137,Otto Moore,C,24,DET,82,,23.5,3.8,8.5,.445,,,,3.8,8.5,.445,.445,1.5,2.7,.553,,,8.5,1.1,,,,2.2,9.0
138,Rex Morgan,SG,22,BOS,34,,7.8,1.2,3.0,.402,,,,1.2,3.0,.402,.402,1.0,1.6,.648,,,1.8,0.6,,,,1.7,3.4
139,Erwin Mueller,PF,26,DET,52,,23.5,2.4,5.9,.408,,,,2.4,5.9,.408,.408,1.2,2.1,.556,,,4.3,2.2,,,,1.9,6.0
140,Jeff Mullins,SG,28,SFW,75,,38.8,8.4,17.4,.482,,,,8.4,17.4,.482,.482,4.0,4.8,.844,,,4.5,4.4,,,,3.3,20.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Calvin Murphy*,PG,22,SDR,82,,24.6,5.7,12.5,.458,,,,5.7,12.5,.458,.458,4.3,5.3,.820,,,3.0,4.0,,,,3.2,15.8
142,Dorie Murrey,PF,27,TOT,71,,10.1,1.1,2.5,.438,,,,1.1,2.5,.438,.438,1.1,1.6,.670,,,3.1,0.5,,,,2.1,3.3
143,Don Nelson*,SF,30,BOS,82,,27.5,5.0,10.7,.468,,,,5.0,10.7,.468,.468,3.9,5.2,.744,,,6.9,1.9,,,,2.8,13.9
144,Bud Ogden,SF,24,PHI,27,,4.9,0.9,2.4,.364,,,,0.9,2.4,.364,.364,0.7,1.0,.692,,,0.7,0.6,,,,0.8,2.4
145,Ralph Ogden,F,23,SFW,32,,5.1,0.5,2.2,.239,,,,0.5,2.2,.239,.239,0.3,0.4,.667,,,1.0,0.3,,,,0.5,1.3
146,Charlie Paulk,PF,24,CIN,68,,17.8,4.0,9.4,.430,,,,4.0,9.4,.430,.430,1.2,1.9,.603,,,4.7,0.4,,,,2.7,9.2
147,Curtis Perry,C,22,SDR,18,,5.6,1.2,2.7,.438,,,,1.2,2.7,.438,.438,0.6,1.1,.550,,,1.7,0.3,,,,1.2,2.9
148,Geoff Petrie,SG,22,POR,82,,37.0,9.6,21.6,.443,,,,9.6,21.6,.443,.443,5.6,7.3,.772,,,3.4,4.8,,,,2.4,24.8
149,Bob Portman,SG,23,SFW,68,,20.5,3.3,7.1,.458,,,,3.3,7.1,.458,.458,1.1,1.6,.726,,,4.7,1.0,,,,1.9,7.6
150,Mike Price,SG,22,NYK,56,,4.5,0.5,1.4,.370,,,,0.5,1.4,.370,.370,0.4,0.6,.706,,,0.5,0.2,,,,1.0,1.5
151,Bob Quick,SF,24,DET,56,,20.5,2.8,6.1,.455,,,,2.8,6.1,.455,.455,2.5,3.1,.784,,,4.1,1.0,,,,2.5,8.0
