
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20,Mike Bratz,PG,25,CLE,80,,32.4,4.0,10.2,.390,0.7,2.1,.337,3.3,8.1,.404,.425,1.3,1.7,.811,0.8,1.7,2.5,5.7,1.7,0.2,2.0,2.4,10.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Jim Brewer,PF,29,LAL,78,,14.2,1.3,2.5,.513,0.0,0.0,.000,1.3,2.5,.518,.513,0.2,0.5,.375,1.6,2.0,3.6,0.7,0.6,0.7,0.6,2.0,2.8
22,Ron Brewer,SG,25,TOT,75,,19.4,3.7,8.4,.436,0.0,0.1,.143,3.7,8.3,.439,.437,1.2,1.5,.798,0.5,0.7,1.1,2.0,0.8,0.5,1.2,1.3,8.6
23,Junior Bridgeman,SF,27,MIL,77,,28.8,7.0,14.3,.487,0.0,0.3,.143,6.9,14.0,.494,.489,2.8,3.1,.884,1.0,2.7,3.8,3.0,1.1,0.4,1.9,2.4,16.8
24,Allan Bristow,SF,29,UTA,82,,24.4,3.3,7.5,.444,0.1,0.2,.278,3.2,7.2,.449,.448,2.0,2.4,.838,1.3,4.0,5.2,4.7,0.8,0.0,2.1,2.3,8.7
25,Dave Britton,PG,22,WSB,2,,4.5,1.0,1.5,.667,0.0,0.0,,1.0,1.5,.667,.667,0.0,0.0,,0.0,1.0,1.0,1.5,0.5,0.0,1.0,1.0,2.0
26,Michael Brooks,SF,22,SDC,82,,30.2,6.0,12.4,.479,0.0,0.1,.000,6.0,12.3,.482,.479,2.8,3.9,.706,2.6,2.8,5.4,2.5,1.2,0.4,2.0,2.9,14.7
27,Fred Brown,SG,32,SEA,78,,25.5,6.5,13.3,.488,0.3,0.8,.359,6.2,12.4,.496,.499,2.2,2.7,.832,0.7,1.6,2.2,3.0,1.1,0.2,1.7,1.8,15.5
28,Lewis Brown,C,25,WSB,2,,2.5,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,.000,1.0,2.5,.400,0.5,0.5,1.0,0.0,0.0,0.0,0.5,1.0,1.0
29,Rickey Brown,C,22,GSW,45,,12.9,1.8,3.6,.512,0.0,0.0,,1.8,3.6,.512,.512,0.4,0.5,.762,1.2,2.5,3.7,0.5,0.2,0.3,0.7,2.3,4.0
30,Joe Bryant,PF,26,SDC,82,,28.8,4.6,9.6,.479,0.0,0.2,.133,4.6,9.5,.486,.480,2.4,3.0,.791,1.8,3.6,5.4,2.3,0.9,0.4,2.1,3.2,11.6
31,Quinn Buckner,PG,26,MIL,82,,29.1,5.7,11.7,.493,0.0,0.1,.167,5.7,11.6,.495,.493,1.8,2.5,.734,1.1,2.6,3.6,4.7,2.4,0.0,2.9,3.3,13.3
32,Tom Burleson,C,28,ATL,31,,11.7,1.3,3.2,.414,0.0,0.0,,1.3,3.2,.414,.414,0.6,1.3,.488,1.4,1.6,3.0,0.4,0.3,0.6,0.8,2.4,3.3
33,Don Buse,SG,30,IND,58,,18.9,2.0,4.9,.397,0.3,1.0,.328,1.6,3.9,.415,.430,0.9,1.1,.769,0.3,1.1,1.4,2.4,1.3,0.1,0.7,1.1,5.1
34,Marty Byrnes,SF,24,DAL,72,,18.9,3.0,6.3,.479,0.1,0.3,.450,2.9,6.0,.480,.489,1.7,2.2,.764,1.0,1.4,2.5,1.6,0.4,0.2,0.8,1.8,7.8
35,Mack Calvin,PG,33,CLE,21,,6.1,0.6,1.9,.333,0.0,0.2,.200,0.6,1.6,.353,.346,1.2,1.7,.714,0.1,0.5,0.6,1.3,0.2,0.0,0.8,0.6,2.5
36,Austin Carr,SG,32,TOT,47,,14.0,1.9,5.0,.372,0.0,0.1,.000,1.9,4.8,.383,.372,0.7,1.1,.630,0.5,0.8,1.3,1.2,0.3,0.0,0.9,1.1,4.4
37,Kenny Carr,PF,25,CLE,81,,32.3,5.8,11.3,.511,0.0,0.0,.000,5.8,11.3,.513,.511,3.6,5.0,.714,3.2,7.1,10.3,2.4,0.9,0.5,2.9,3.7,15.2
38,M.L. Carr,SF,30,BOS,41,7,16.0,2.4,5.3,.449,0.0,0.3,.071,2.3,4.9,.475,.451,1.3,1.6,.791,0.6,1.4,2.0,1.4,0.7,0.4,1.1,1.8,6.0
39,Joe Barry Carroll,C,22,GSW,82,,35.6,7.5,15.3,.491,0.0,0.0,.000,7.5,15.3,.492,.491,3.8,5.4,.716,3.3,5.9,9.3,1.4,0.6,1.5,3.0,3.8,18.9
40,Butch Carter,SF,22,LAL,54,,12.4,2.1,4.6,.462,0.1,0.2,.300,2.1,4.4,.468,.468,1.3,1.8,.737,0.6,0.6,1.2,1.0,0.4,0.0,0.9,1.8,5.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Reggie Carter,SG,23,NYK,60,,8.9,1.0,3.0,.330,0.0,0.1,.000,1.0,2.9,.335,.330,0.9,1.2,.739,0.5,0.7,1.2,1.3,0.4,0.0,0.6,1.1,2.8
42,Bill Cartwright,C,23,NYK,82,,35.7,7.5,13.6,.554,0.0,0.0,.000,7.5,13.6,.554,.554,5.0,6.3,.788,2.0,5.5,7.5,1.4,0.6,1.0,2.4,3.2,20.1
43,Harvey Catchings,PF,29,MIL,77,,21.2,1.7,3.9,.447,0.0,0.0,,1.7,3.9,.447,.447,0.8,1.2,.641,2.0,4.1,6.1,1.3,0.4,2.4,1.4,3.7,4.2
44,Maurice Cheeks,PG,24,PHI,81,,29.8,3.8,7.2,.534,0.0,0.1,.375,3.8,7.1,.536,.536,1.7,2.2,.787,0.8,2.2,3.0,6.9,2.4,0.5,2.1,2.9,9.4
45,Phil Chenier,SG,30,GSW,9,,9.1,1.2,3.7,.333,0.1,0.3,.333,1.1,3.3,.333,.348,0.7,0.7,1.000,0.1,0.8,0.9,0.8,0.0,0.0,0.4,1.1,3.2
46,Jim Chones,PF,31,LAL,82,,31.2,4.6,9.2,.503,0.0,0.0,.000,4.6,9.1,.506,.503,1.5,2.4,.653,2.2,5.8,8.0,1.9,0.5,1.2,1.9,4.0,10.8
47,Art Collins,SG,26,ATL,29,,13.6,1.2,3.4,.354,0.0,0.1,.000,1.2,3.3,.361,.354,0.8,1.2,.667,0.7,0.8,1.4,0.9,0.4,0.0,1.1,1.2,3.2
48,Don Collins,SF,22,TOT,81,,22.8,4.4,10.0,.444,0.0,0.1,.000,4.4,9.9,.447,.444,2.6,3.4,.776,1.6,1.7,3.3,2.3,1.3,0.3,2.1,3.2,11.5
49,Doug Collins,SG,29,PHI,12,,27.4,5.2,10.5,.492,0.0,0.0,,5.2,10.5,.492,.492,2.0,2.4,.828,0.5,1.9,2.4,3.5,0.6,0.3,1.8,1.9,12.3
50,Darwin Cook,SG,22,NJN,81,,24.4,4.7,10.1,.468,0.1,0.3,.240,4.7,9.8,.475,.471,1.6,2.2,.733,1.2,1.7,2.9,3.7,1.7,0.4,2.2,2.4,11.2
51,Jeff Cook,SF,24,PHO,79,,27.7,3.6,7.8,.464,0.0,0.1,.000,3.6,7.7,.468,.464,1.3,2.0,.645,2.2,3.8,5.9,2.5,1.0,0.7,1.8,3.0,8.5
52,Michael Cooper,SG,24,LAL,81,,32.4,4.0,8.1,.491,0.0,0.2,.211,3.9,7.8,.499,.494,1.4,1.8,.785,1.5,2.7,4.1,4.1,1.6,1.0,2.0,3.1,9.4
53,Wayne Cooper,C,24,UTA,71,,20.0,3.0,6.6,.452,0.0,0.0,.333,3.0,6.6,.453,.453,0.9,1.3,.689,2.3,3.9,6.2,0.7,0.3,0.7,1.1,3.1,6.9
54,Dave Corzine,C,24,SAS,82,,23.9,4.5,9.1,.490,0.0,0.0,.000,4.5,9.1,.492,.490,1.5,2.1,.714,2.8,5.0,7.8,1.4,0.5,1.2,1.6,2.6,10.5
55,Charlie Criss,PG,32,ATL,66,,25.9,3.3,7.3,.454,0.0,0.3,.048,3.3,7.0,.472,.455,2.8,3.2,.864,0.4,1.1,1.5,4.3,0.9,0.0,2.0,1.3,9.5
56,Geoff Crompton,C,25,POR,6,,5.5,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.2,0.8,.200,1.2,1.8,3.0,0.3,0.0,0.3,0.8,0.7,1.5
57,Pat Cummings,C,24,MIL,74,,14.6,3.4,6.2,.539,0.0,0.0,.000,3.4,6.2,.541,.539,1.3,1.9,.707,1.3,2.6,3.9,0.8,0.4,0.3,1.5,2.6,8.0
58,Earl Cureton,C,23,PHI,52,,10.2,1.8,3.9,.454,0.0,0.0,.000,1.8,3.9,.456,.454,0.6,1.2,.516,1.0,2.0,3.0,0.5,0.4,0.4,0.6,1.3,4.2
59,Bob Dandridge,SF,33,WSB,23,,23.7,4.4,10.3,.426,0.0,0.0,.000,4.4,10.3,.428,.426,1.2,1.7,.718,0.8,2.8,3.6,2.6,0.7,0.4,1.4,2.3,10.0
60,Adrian Dantley*,SF,24,UTA,80,,42.7,11.4,20.3,.559,0.0,0.1,.286,11.3,20.3,.560,.559,7.9,9.8,.806,2.4,4.0,6.4,4.0,1.4,0.2,3.5,3.1,30.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Brad Davis,PG,25,DAL,56,,30.1,4.1,7.3,.561,0.1,0.3,.176,4.1,7.0,.578,.565,2.9,3.6,.799,0.5,2.2,2.7,6.9,0.9,0.2,2.2,2.8,11.2
62,Johnny Davis,PG,25,IND,76,,33.4,5.6,12.1,.465,0.1,0.4,.121,5.6,11.6,.477,.467,3.1,3.9,.796,0.7,1.5,2.2,6.3,1.3,0.2,2.2,2.4,14.4
63,Monti Davis,PF,22,TOT,2,,5.0,0.5,2.5,.200,0.0,0.0,,0.5,2.5,.200,.200,0.5,2.5,.200,1.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,1.5
64,Ron Davis,SF,26,SDC,64,,12.8,2.2,4.9,.443,0.0,0.1,.250,2.1,4.8,.448,.446,1.5,2.5,.595,0.7,1.1,1.9,0.7,0.6,0.2,1.0,1.5,5.8
65,Walter Davis,SG,26,PHO,78,,28.0,7.6,14.1,.539,0.1,0.2,.412,7.5,13.9,.541,.542,2.7,3.2,.836,0.8,1.8,2.6,3.9,1.2,0.2,2.8,2.5,18.0
66,Darryl Dawkins,C,24,PHI,76,,27.5,5.6,9.2,.607,0.0,0.0,,5.6,9.2,.607,.607,2.9,4.0,.720,1.4,5.8,7.2,1.4,0.5,1.5,2.9,4.2,14.0
67,Larry Demic,PF,23,NYK,76,,12.7,1.7,3.3,.504,0.0,0.0,.000,1.7,3.3,.508,.504,0.8,1.2,.630,1.5,1.7,3.2,0.4,0.2,0.2,0.8,2.0,4.1
68,Coby Dietrick,C,32,CHI,82,,15.2,1.8,3.9,.456,0.0,0.1,.333,1.8,3.8,.459,.459,0.9,1.4,.694,1.0,2.3,3.2,1.4,0.6,0.6,1.1,2.1,4.5
69,James Donaldson,C,23,SEA,68,,14.4,1.9,3.5,.542,0.0,0.0,,1.9,3.5,.542,.542,1.5,2.5,.594,1.6,3.0,4.5,0.6,0.1,1.1,1.0,1.2,5.3
70,Jacky Dorsey,SF,26,SEA,29,,8.7,0.7,2.4,.286,0.0,0.0,,0.7,2.4,.286,.286,0.4,0.9,.520,0.8,2.2,3.0,0.3,0.3,0.0,0.5,1.6,1.8
71,Leon Douglas,C,26,KCK,79,,17.2,2.3,4.1,.573,0.0,0.0,.000,2.3,4.1,.578,.573,1.3,2.4,.548,1.9,3.0,4.9,0.9,0.3,0.5,1.1,3.2,6.0
72,John Drew,SF,26,ATL,67,,31.0,7.5,16.4,.456,0.0,0.1,.000,7.5,16.3,.459,.456,6.8,8.6,.787,2.2,3.6,5.7,1.2,1.5,0.2,2.9,3.9,21.7
73,Larry Drew,PG,22,DET,76,,20.8,2.6,6.4,.407,0.1,0.2,.235,2.5,6.1,.413,.411,1.4,1.8,.797,0.3,1.3,1.6,3.3,1.2,0.1,2.2,1.6,6.6
74,Ralph Drollinger,C,26,DAL,6,,11.2,1.2,2.3,.500,0.0,0.0,,1.2,2.3,.500,.500,0.2,0.7,.250,0.8,2.3,3.2,2.3,0.2,0.3,2.2,2.7,2.5
75,Terry Duerod,SG-SF,24,TOT,50,0,9.0,2.1,4.7,.444,0.2,0.3,.500,1.9,4.4,.440,.462,0.6,0.8,.756,0.3,0.5,0.9,0.7,0.3,0.1,0.7,0.5,4.9
76,Mike Dunleavy,SG,26,HOU,74,,21.7,4.2,8.5,.491,0.0,0.2,.063,4.2,8.3,.502,.491,2.1,2.5,.839,0.4,1.2,1.6,3.6,0.9,0.0,1.9,2.2,10.5
77,T.R. Dunn,SG,25,DEN,82,,17.4,1.8,4.3,.412,0.0,0.0,.000,1.8,4.3,.415,.412,1.0,1.5,.653,1.6,2.0,3.7,1.0,0.8,0.4,0.7,1.7,4.5
78,John Duren,PG,22,UTA,40,,11.5,0.8,2.5,.327,0.0,0.0,.000,0.8,2.5,.330,.327,0.1,0.2,.556,0.2,0.7,0.9,1.4,0.5,0.1,0.9,1.4,1.8
79,James Edwards,C,25,IND,81,,29.3,6.3,12.4,.509,0.0,0.0,.000,6.3,12.4,.510,.509,3.0,4.3,.703,2.4,4.7,7.0,2.6,0.4,1.6,2.0,3.8,15.6
80,Bob Elliott,C,25,NJN,73,,18.1,2.9,5.7,.511,0.0,0.0,.500,2.9,5.7,.511,.512,1.7,2.8,.599,1.4,2.2,3.6,1.8,0.5,0.2,1.6,2.4,7.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Len Elmore,C,28,MIL,72,,12.8,1.1,2.9,.358,0.0,0.0,,1.1,2.9,.358,.358,0.8,1.0,.720,0.9,1.9,2.9,1.0,0.5,0.7,0.6,2.5,2.9
82,Alex English*,SF,27,DEN,81,,38.2,9.5,19.2,.494,0.0,0.1,.600,9.4,19.1,.494,.495,4.8,5.7,.850,3.4,4.6,8.0,3.6,1.3,1.2,3.0,3.1,23.8
83,Julius Erving*,SF,30,PHI,82,,35.0,9.7,18.6,.521,0.0,0.2,.222,9.6,18.4,.525,.522,5.1,6.5,.787,3.0,5.0,8.0,4.4,2.1,1.8,3.2,2.8,24.6
84,Mike Evans,PG,25,MIL,71,,12.8,1.9,4.1,.460,0.0,0.2,.143,1.9,3.9,.477,.464,0.7,0.9,.781,0.3,0.9,1.2,2.4,0.5,0.1,1.0,1.6,4.5
85,Eric Fernsten,C,27,BOS,45,0,6.2,0.8,1.8,.481,0.0,0.0,,0.8,1.8,.481,.481,0.4,0.7,.667,0.6,0.7,1.4,0.2,0.1,0.2,0.4,0.6,2.1
86,Chris Ford,SG,32,BOS,82,75,33.2,3.8,8.6,.444,0.4,1.3,.330,3.4,7.3,.465,.470,0.8,1.1,.736,0.9,1.1,2.0,3.6,1.2,0.3,1.5,2.6,8.9
87,Don Ford,SF,28,CLE,64,,15.6,1.6,3.5,.446,0.0,0.0,.000,1.6,3.5,.452,.446,0.3,0.4,.917,1.2,1.4,2.6,1.3,0.2,0.2,0.8,1.6,3.5
88,Phil Ford,PG,24,KCK,66,,34.7,6.4,13.4,.478,0.2,0.5,.306,6.3,12.9,.485,.484,4.5,5.4,.831,0.4,1.5,1.9,8.8,1.5,0.1,3.7,2.9,17.5
89,World B. Free,SG,27,GSW,65,,36.5,7.9,17.8,.446,0.1,0.5,.161,7.9,17.3,.454,.448,8.1,10.0,.814,0.7,1.7,2.4,5.6,1.3,0.2,3.0,2.8,24.1
90,Tony Fuller,SG,22,DET,15,,16.5,1.6,4.4,.364,0.0,0.1,.000,1.6,4.3,.369,.364,0.8,1.1,.750,0.9,1.9,2.8,1.9,0.7,0.1,1.5,1.7,4.0
91,Mike Gale,PG,30,TOT,77,,14.4,2.0,4.0,.508,0.0,0.1,.286,2.0,3.9,.513,.511,0.7,0.9,.809,0.2,1.1,1.3,2.2,1.2,0.1,1.0,1.5,4.8
92,Calvin Garrett,SF,24,HOU,70,,23.4,2.7,5.9,.453,0.0,0.0,.333,2.7,5.9,.454,.454,0.7,0.9,.806,1.2,2.6,3.8,1.9,0.7,0.1,1.3,2.4,6.1
93,Gus Gerard,SF,27,TOT,27,,9.3,1.5,4.1,.369,0.0,0.1,.000,1.5,4.0,.383,.369,1.0,1.5,.675,1.1,1.4,2.5,0.6,0.4,0.3,0.6,1.5,4.0
94,George Gervin*,SG,28,SAS,82,,33.7,10.4,21.1,.492,0.1,0.4,.257,10.3,20.7,.496,.494,6.2,7.6,.826,1.5,3.6,5.1,3.2,1.1,0.7,3.1,2.6,27.1
95,Artis Gilmore*,C,31,CHI,82,,34.5,6.7,10.0,.670,0.0,0.0,,6.7,10.0,.670,.670,4.6,6.5,.705,2.7,7.4,10.1,2.1,0.6,2.4,2.9,3.6,17.9
96,Mike Glenn,PG,25,NYK,82,,18.4,3.5,6.2,.558,0.0,0.1,.364,3.4,6.1,.562,.562,1.2,1.3,.891,0.3,0.7,1.1,1.3,0.9,0.1,0.8,1.5,8.2
97,Mike Gminski,C,21,NJN,56,,28.2,5.2,12.3,.423,0.0,0.0,.000,5.2,12.3,.424,.423,2.8,3.6,.767,2.4,5.0,7.5,1.3,1.0,1.8,2.3,2.3,13.2
98,Glen Gondrezick,PF,25,DEN,73,,14.8,2.1,4.5,.471,0.0,0.0,.000,2.1,4.5,.474,.471,1.5,1.9,.818,1.9,2.3,4.2,1.1,1.2,0.3,0.9,2.5,5.8
99,Rickey Green,PG,26,UTA,47,,27.8,3.7,7.8,.481,0.0,0.0,.000,3.7,7.8,.482,.481,1.5,2.1,.722,0.6,1.8,2.5,5.0,1.6,0.0,1.8,2.6,9.0
100,Dave Greenwood,PF,23,CHI,82,,33.0,5.9,12.1,.486,0.0,0.0,.000,5.9,12.0,.487,.486,2.6,3.5,.748,3.0,5.9,8.8,2.7,0.9,1.5,2.3,3.4,14.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Kevin Grevey,SG,27,WSB,75,,34.9,6.7,14.7,.453,0.6,1.8,.331,6.1,12.9,.471,.474,3.3,3.9,.841,0.9,2.0,2.9,4.0,0.9,0.2,1.9,2.1,17.2
102,Paul Griffin,PF,27,SAS,82,,23.5,2.0,4.0,.511,0.0,0.0,,2.0,4.0,.511,.511,2.1,3.1,.672,2.2,3.9,6.2,3.0,0.9,0.5,1.6,2.5,6.1
103,Darrell Griffith,SG,22,UTA,81,,35.4,8.8,19.1,.464,0.1,0.6,.192,8.7,18.4,.473,.467,2.8,4.0,.716,1.0,2.6,3.6,2.4,1.3,0.5,2.9,2.7,20.6
104,Bob Gross,SF,27,POR,82,,23.6,3.1,5.8,.528,0.0,0.1,.000,3.1,5.7,.538,.528,1.6,1.9,.849,1.5,2.5,4.0,3.1,1.1,0.8,1.8,2.9,7.8
105,Ernie Grunfeld,SF,25,KCK,79,,20.1,3.3,6.2,.535,0.0,0.0,,3.3,6.2,.535,.535,0.9,1.3,.743,0.4,2.2,2.6,2.6,0.8,0.2,1.1,2.0,7.5
106,Roy Hamilton,PG,23,POR,1,,5.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,1.0,2.0,.500,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0
107,Bill Hanzlik,SF,23,SEA,74,,17.0,1.9,3.9,.478,0.0,0.1,.200,1.9,3.8,.482,.479,1.6,2.0,.793,0.9,1.2,2.1,1.5,0.8,0.3,1.1,2.3,5.4
108,Alan Hardy,SG,23,LAL,22,,5.0,1.0,2.7,.373,0.0,0.0,,1.0,2.7,.373,.373,0.3,0.5,.700,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.6,2.3
109,James Hardy,PF,24,UTA,23,,22.1,2.3,4.8,.468,0.0,0.0,,2.3,4.8,.468,.468,0.5,0.9,.550,1.7,4.1,5.8,1.6,0.9,0.9,1.0,2.5,5.0
110,Mike Harper,PF,23,POR,55,,8.4,1.0,2.5,.412,0.0,0.1,.000,1.0,2.4,.421,.412,0.7,1.5,.435,0.5,1.2,1.7,0.3,0.4,0.4,0.6,1.3,2.7
111,Joe Hassett,SG,25,TOT,41,,17.4,3.5,8.3,.421,1.3,3.8,.340,2.2,4.5,.489,.499,0.4,0.5,.810,0.6,1.1,1.7,1.8,0.3,0.0,0.5,1.6,8.7
112,Steve Hawes,C,30,ATL,74,,31.2,4.5,8.6,.523,0.0,0.1,.250,4.5,8.6,.524,.524,3.0,3.8,.799,2.2,5.4,7.6,2.3,1.0,0.4,2.2,3.9,12.0
113,Elvin Hayes*,PF,35,WSB,81,,36.2,7.2,16.0,.451,0.0,0.1,.000,7.2,15.9,.454,.451,3.3,5.4,.617,2.9,6.8,9.7,1.2,0.8,2.1,2.3,3.7,17.8
114,Gar Heard,PF,32,SDC,78,,20.9,1.9,5.1,.376,0.0,0.1,.000,1.9,5.0,.383,.376,1.0,1.3,.782,1.5,2.9,4.5,1.6,1.3,0.9,1.0,2.5,4.8
115,Gerald Henderson,PG,25,BOS,82,10,19.6,3.2,7.1,.451,0.0,0.2,.063,3.2,6.9,.462,.452,1.4,1.9,.720,0.5,1.1,1.6,2.6,1.0,0.1,2.0,2.2,7.8
116,Tom Henderson,SG,29,HOU,66,,21.4,2.1,5.0,.413,0.0,0.0,.000,2.1,5.0,.416,.413,1.2,1.4,.821,0.5,1.1,1.6,4.7,0.8,0.1,1.4,1.7,5.3
117,Keith Herron,SG,24,DET,80,,28.4,5.4,11.9,.453,0.0,0.1,.182,5.4,11.8,.456,.454,2.9,3.3,.854,1.2,1.4,2.6,1.9,1.1,0.3,1.9,1.9,13.7
118,Kenny Higgs,PG,26,DEN,72,,23.5,2.9,6.6,.441,0.1,0.5,.118,2.8,6.1,.466,.445,1.9,2.4,.814,0.3,1.7,2.0,5.7,1.4,0.1,2.3,3.4,7.8
119,Johnny High,PG,23,PHO,81,,21.6,3.0,7.1,.427,0.0,0.3,.083,3.0,6.8,.442,.429,2.3,3.3,.693,1.1,1.7,2.8,2.5,1.6,0.3,2.3,3.1,8.4
120,Armond Hill,PG,27,TOT,75,,23.2,1.6,4.5,.349,0.0,0.1,.000,1.6,4.4,.357,.349,1.9,2.3,.820,0.5,1.6,2.1,3.9,0.9,0.1,1.7,2.8,5.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Brad Holland,SG,24,LAL,41,,7.2,1.1,2.7,.423,0.0,0.1,.333,1.1,2.6,.426,.428,0.9,1.2,.714,0.2,0.5,0.7,0.6,0.5,0.0,0.8,1.1,3.2
