
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
18,Keith Askins,SF,24,MIA,59,4,14.3,1.4,3.5,.410,0.4,1.2,.342,1.0,2.2,.447,.471,0.4,0.6,.703,1.1,1.3,2.4,0.6,0.7,0.3,0.8,1.8,3.7
19,Stacey Augmon,SG,23,ATL,82,82,30.5,5.4,11.0,.489,0.0,0.1,.167,5.4,10.9,.492,.490,2.6,3.9,.666,2.3,2.8,5.1,2.5,1.5,0.3,2.2,2.0,13.3
20,Isaac Austin,C,22,UTA,31,0,3.6,0.7,1.5,.457,0.0,0.0,,0.7,1.5,.457,.457,0.6,1.0,.633,0.4,0.8,1.1,0.2,0.1,0.1,0.3,0.6,2.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Milos Babic,C,23,MIA,9,0,3.9,0.7,1.4,.462,0.0,0.0,,0.7,1.4,.462,.462,0.7,0.9,.750,0.2,1.0,1.2,0.7,0.1,0.0,0.6,0.0,2.0
22,John Bagley,PG,31,BOS,73,59,23.9,3.1,6.9,.441,0.1,0.6,.238,2.9,6.4,.459,.451,0.9,1.3,.716,0.5,1.7,2.2,6.6,0.8,0.1,2.0,1.7,7.2
23,Thurl Bailey,PF,30,TOT,84,18,25.0,4.4,10.0,.440,0.0,0.0,.000,4.4,9.9,.441,.440,2.6,3.2,.796,1.5,4.3,5.8,0.9,0.4,1.4,1.3,1.9,11.3
24,Steve Bardo,SG,23,SAS,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,Charles Barkley*,PF,28,PHI,75,75,38.4,8.3,15.0,.552,0.4,1.8,.234,7.9,13.2,.597,.567,6.1,8.7,.695,3.6,7.5,11.1,4.1,1.8,0.6,3.1,2.6,23.1
26,Dana Barros,PG,24,SEA,75,1,17.7,3.2,6.6,.483,1.1,2.5,.446,2.1,4.1,.505,.567,0.8,1.1,.759,0.2,0.9,1.1,1.7,0.7,0.1,0.7,1.1,8.3
27,John Battle,SG,29,CLE,76,2,21.5,4.2,8.7,.480,0.0,0.2,.118,4.1,8.4,.489,.481,1.9,2.3,.848,0.3,1.2,1.5,2.1,0.5,0.1,1.2,1.5,10.3
28,Kenny Battle,SG,27,TOT,16,0,5.8,0.7,1.1,.647,0.0,0.1,.000,0.7,1.0,.688,.647,0.6,0.8,.833,0.3,0.8,1.0,0.3,0.1,0.1,0.3,0.6,2.0
29,William Bedford,C,28,DET,32,8,11.3,1.6,3.8,.413,0.0,0.0,.000,1.6,3.8,.417,.413,0.4,0.7,.636,0.8,1.2,2.0,0.4,0.2,0.6,0.5,1.8,3.6
30,Benoit Benjamin,C,27,SEA,63,61,30.8,5.6,11.7,.478,0.0,0.0,.000,5.6,11.7,.480,.478,2.7,4.0,.687,2.1,6.1,8.1,1.2,0.6,1.9,2.8,2.9,14.0
31,Winston Bennett,SF,26,TOT,54,45,15.4,1.5,3.9,.379,0.0,0.0,.000,1.5,3.9,.381,.379,0.6,0.9,.700,1.2,1.8,3.0,0.7,0.4,0.2,0.6,2.3,3.6
32,David Benoit,SF,23,UTA,77,2,15.1,2.3,4.9,.467,0.0,0.2,.214,2.2,4.7,.476,.471,1.1,1.3,.810,1.4,2.5,3.8,0.4,0.2,0.6,0.9,1.6,5.6
33,Larry Bird*,SF,35,BOS,45,45,36.9,7.8,16.8,.466,1.2,2.8,.406,6.7,14.0,.478,.500,3.3,3.6,.926,1.0,8.6,9.6,6.8,0.9,0.7,2.8,1.8,20.2
34,Rolando Blackman,SG,32,DAL,75,74,33.7,7.1,15.5,.461,0.9,2.3,.385,6.3,13.2,.474,.489,3.2,3.5,.898,1.0,2.1,3.2,2.7,0.7,0.3,2.0,1.8,18.3
35,Lance Blanks,SG,25,DET,43,0,4.4,0.6,1.3,.455,0.1,0.4,.375,0.4,0.9,.487,.509,0.2,0.3,.727,0.2,0.3,0.5,0.4,0.3,0.0,0.3,0.6,1.5
36,Mookie Blaylock,PG,24,NJN,72,67,35.4,6.0,13.8,.432,0.2,0.8,.222,5.8,13.0,.444,.438,1.8,2.5,.712,1.4,2.3,3.7,6.8,2.4,0.6,2.1,2.5,13.8
37,Muggsy Bogues,PG,27,CHH,82,69,34.0,3.9,8.2,.472,0.0,0.3,.074,3.8,7.9,.489,.474,1.1,1.5,.783,0.7,2.2,2.9,9.1,2.1,0.1,1.9,1.9,8.9
38,Manute Bol,C,29,PHI,71,2,17.8,0.7,1.8,.383,0.0,0.1,.000,0.7,1.7,.412,.383,0.2,0.4,.462,0.8,2.4,3.1,0.3,0.2,2.9,0.6,2.0,1.5
39,Anthony Bonner,PF,23,SAC,79,18,28.9,3.7,8.3,.447,0.0,0.1,.250,3.7,8.3,.448,.448,1.9,3.1,.627,2.4,3.7,6.1,1.6,1.2,0.3,1.7,2.5,9.4
40,Anthony Bowie,SG,28,ORL,52,26,33.1,6.0,12.2,.493,0.3,0.8,.386,5.7,11.3,.501,.506,2.3,2.6,.860,1.3,3.4,4.7,3.1,1.1,0.7,2.1,1.9,14.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Sam Bowie,C,30,NJN,71,61,30.7,5.9,13.3,.445,0.1,0.4,.320,5.8,13.0,.448,.449,3.0,3.9,.757,2.9,5.3,8.1,2.6,0.6,1.7,2.1,3.0,15.0
42,Terrell Brandon,PG,21,CLE,82,9,19.6,3.1,7.3,.419,0.0,0.3,.043,3.1,7.0,.434,.420,1.2,1.5,.806,0.6,1.4,2.0,3.9,1.0,0.3,1.7,1.3,7.4
43,Randy Breuer,C,31,MIN,67,25,17.6,2.4,5.1,.468,0.0,0.0,.000,2.4,5.1,.469,.468,0.6,1.1,.532,1.5,2.7,4.2,1.3,0.4,1.5,0.6,1.7,5.4
44,Frank Brickowski,SF,32,MIL,65,60,23.9,4.7,9.0,.524,0.0,0.1,.500,4.7,8.9,.524,.527,1.9,2.5,.767,1.5,3.8,5.3,1.9,0.9,0.4,1.7,3.4,11.4
45,Kevin Brooks,SF,22,DEN,37,0,7.3,1.2,2.6,.443,0.1,0.3,.182,1.1,2.3,.477,.454,0.5,0.6,.810,0.4,0.7,1.1,0.3,0.2,0.1,0.5,0.5,2.8
46,Scott Brooks,PG,26,MIN,82,0,13.2,2.0,4.6,.447,0.4,1.1,.356,1.6,3.5,.475,.489,0.6,0.8,.810,0.3,0.9,1.2,2.5,0.8,0.1,0.6,1.0,5.1
47,Chucky Brown,SF,23,TOT,42,2,10.3,1.4,3.0,.469,0.0,0.1,.000,1.4,3.0,.480,.469,0.7,1.2,.612,0.7,1.2,2.0,0.6,0.3,0.2,0.7,1.1,3.6
48,Dee Brown,PG,23,BOS,31,20,28.5,4.8,11.3,.426,0.2,0.7,.227,4.6,10.6,.439,.433,1.9,2.5,.769,0.5,2.1,2.5,5.3,1.1,0.2,1.9,2.4,11.7
49,Mike Brown,C,28,UTA,82,1,21.7,2.7,6.0,.453,0.0,0.0,.000,2.7,5.9,.454,.453,2.3,3.5,.667,2.3,3.5,5.8,1.0,0.5,0.4,1.3,2.4,7.7
50,Myron Brown,PG,22,MIN,4,0,5.8,1.0,1.5,.667,0.3,0.8,.333,0.8,0.8,1.000,.750,0.0,0.0,,0.0,0.8,0.8,1.5,0.3,0.0,1.0,0.5,2.3
51,Randy Brown,PG,23,SAC,56,0,9.6,1.4,3.0,.456,0.0,0.1,.000,1.4,2.9,.472,.456,0.7,1.0,.655,0.5,0.8,1.2,1.1,0.6,0.2,0.8,1.2,3.4
52,Tony Brown,SF,31,TOT,57,2,11.5,1.8,4.4,.410,0.3,1.1,.302,1.5,3.3,.446,.448,0.8,1.2,.727,0.6,0.9,1.5,0.8,0.5,0.1,0.6,1.4,4.8
53,Mark Bryant,PF,26,POR,56,0,14.3,1.7,3.5,.480,0.0,0.1,.000,1.7,3.5,.487,.480,0.7,1.1,.667,1.6,2.0,3.6,0.7,0.5,0.1,0.5,1.9,4.1
54,Jud Buechler,SF,23,TOT,28,0,10.4,1.0,2.5,.408,0.0,0.0,.000,1.0,2.5,.414,.408,0.4,0.8,.571,0.6,1.2,1.9,0.8,0.7,0.3,0.5,1.1,2.5
55,Matt Bullard,PF,24,HOU,80,7,16.0,2.6,5.6,.459,0.8,2.1,.386,1.8,3.5,.502,.530,0.5,0.6,.760,0.9,1.9,2.8,0.9,0.3,0.3,0.7,1.6,6.4
56,Willie Burton,SF,23,MIA,68,50,23.3,4.1,9.1,.450,0.1,0.2,.400,4.0,8.9,.451,.455,2.9,3.6,.800,1.1,2.5,3.6,1.8,0.7,0.5,1.8,2.7,11.2
57,Steve Burtt,SG,29,PHO,31,2,11.5,2.4,5.2,.463,0.0,0.2,.167,2.4,5.0,.474,.466,1.2,1.7,.704,0.3,0.8,1.1,1.9,0.5,0.1,1.1,1.9,6.0
58,Michael Cage,PF,30,SEA,82,69,30.0,3.7,6.6,.566,0.0,0.1,.000,3.7,6.5,.572,.566,1.3,2.1,.620,3.2,5.6,8.9,1.1,1.2,0.7,1.0,2.9,8.8
59,Demetrius Calip,PG,22,LAL,7,0,8.3,0.6,2.6,.222,0.1,0.7,.200,0.4,1.9,.231,.250,0.3,0.4,.667,0.1,0.6,0.7,1.7,0.1,0.0,0.7,1.1,1.6
60,Elden Campbell,C,23,LAL,81,47,23.2,2.7,6.1,.448,0.0,0.0,.000,2.7,6.0,.450,.448,1.7,2.8,.619,1.9,3.3,5.2,0.7,0.7,2.0,0.9,2.5,7.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Tony Campbell,SF,29,MIN,78,41,31.3,6.8,14.6,.464,0.2,0.5,.351,6.6,14.1,.467,.469,3.1,3.8,.803,1.8,1.9,3.7,2.9,1.1,0.4,2.1,2.6,16.8
62,Antoine Carr,PF,30,SAS,81,27,23.0,4.4,9.0,.490,0.0,0.1,.200,4.4,9.0,.492,.491,2.0,2.6,.764,1.6,2.7,4.3,0.8,0.4,1.2,1.4,3.3,10.9
63,Bill Cartwright,C,34,CHI,64,64,23.0,3.3,7.0,.467,0.0,0.0,,3.3,7.0,.467,.467,1.5,2.5,.604,1.5,3.6,5.1,1.4,0.3,0.2,1.2,2.0,8.0
64,Terry Catledge,PF,28,ORL,78,67,31.2,5.9,11.8,.496,0.0,0.1,.000,5.9,11.8,.498,.496,3.1,4.4,.694,3.3,3.7,7.0,1.4,0.7,0.2,1.8,2.5,14.8
65,Duane Causwell,C,23,SAC,80,77,28.6,3.1,5.7,.549,0.0,0.0,.000,3.1,5.7,.551,.549,1.7,2.8,.613,2.5,4.8,7.3,0.7,0.6,2.7,1.6,3.5,8.0
66,Cedric Ceballos,SF,22,PHO,64,4,11.3,2.8,5.7,.482,0.0,0.1,.167,2.7,5.6,.487,.484,1.7,2.3,.736,0.9,1.4,2.4,0.8,0.3,0.2,1.1,0.8,7.2
67,Tom Chambers,PF,32,PHO,69,66,28.2,6.2,14.3,.431,0.3,0.7,.367,5.9,13.6,.434,.440,3.7,4.5,.830,1.2,4.6,5.8,2.1,0.8,0.5,1.5,2.8,16.3
68,Rex Chapman,PG-SG,24,TOT,22,11,25.8,5.1,11.5,.448,0.4,1.3,.276,4.8,10.1,.471,.464,1.6,2.4,.679,0.5,2.2,2.6,4.0,0.7,0.4,2.0,2.3,12.3
69,Maurice Cheeks,PG,35,ATL,56,0,19.4,2.1,4.4,.462,0.1,0.1,.500,2.0,4.3,.461,.468,0.5,0.8,.605,0.5,1.2,1.7,3.3,1.5,0.0,0.6,1.3,4.6
70,Pete Chilcutt,PF,23,SAC,69,2,11.8,1.6,3.6,.452,0.0,0.0,1.000,1.6,3.6,.448,.456,0.3,0.4,.821,1.1,1.6,2.7,0.6,0.5,0.2,0.6,1.0,3.6
71,Derrick Coleman,PF,24,NJN,65,58,34.0,7.4,14.7,.504,0.4,1.2,.303,7.1,13.6,.522,.516,4.6,6.0,.763,3.1,6.4,9.5,3.2,0.8,1.5,3.8,2.6,19.8
72,Bimbo Coles,PG,23,MIA,81,28,24.4,3.6,8.0,.455,0.1,0.6,.192,3.5,7.4,.477,.462,2.7,3.2,.824,0.9,1.5,2.3,4.5,0.9,0.2,2.1,1.9,10.1
73,Marty Conlon,C,24,SEA,45,1,8.5,1.1,2.2,.475,0.0,0.0,,1.1,2.2,.475,.475,0.5,0.7,.750,0.7,0.8,1.5,0.3,0.2,0.2,0.6,0.9,2.7
74,Lester Conner,PG,32,MIL,81,9,17.5,1.3,3.0,.431,0.0,0.1,.000,1.3,2.9,.444,.431,1.0,1.4,.704,0.8,1.5,2.3,3.6,1.2,0.1,1.0,1.1,3.5
75,Anthony Cook,PF,24,DEN,22,0,5.2,0.7,1.1,.600,0.0,0.0,,0.7,1.1,.600,.600,0.2,0.3,.667,0.6,1.0,1.5,0.1,0.2,0.2,0.1,0.5,1.5
76,Wayne Cooper,C,35,POR,35,0,9.8,1.0,2.3,.427,0.0,0.0,,1.0,2.3,.427,.427,0.2,0.3,.636,1.1,1.8,2.9,0.6,0.1,0.8,0.4,1.6,2.2
77,Tom Copa,C,27,SAS,33,1,4.0,0.7,1.2,.550,0.0,0.0,,0.7,1.2,.550,.550,0.1,0.4,.308,0.4,0.7,1.1,0.1,0.1,0.2,0.2,0.9,1.5
78,Lanard Copeland,SG,26,LAC,10,0,4.8,0.7,2.3,.304,0.0,0.2,.000,0.7,2.1,.333,.304,0.2,0.2,1.000,0.1,0.6,0.7,0.5,0.2,0.0,0.4,0.5,1.6
79,Tyrone Corbin,SF,29,TOT,80,9,27.6,3.8,7.9,.481,0.0,0.1,.000,3.8,7.8,.484,.481,2.2,2.5,.866,2.0,3.9,5.9,1.8,1.0,0.3,1.2,2.4,9.8
80,Chris Corchiani,PG,23,ORL,51,1,14.5,1.5,3.8,.399,0.2,0.7,.270,1.3,3.1,.429,.425,1.8,2.0,.875,0.4,1.2,1.5,2.8,0.9,0.0,1.5,1.8,5.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Corey Crowder,SF,22,UTA,51,0,6.4,0.8,2.2,.384,0.3,0.6,.433,0.6,1.6,.366,.442,0.3,0.4,.833,0.3,0.5,0.8,0.3,0.1,0.0,0.3,0.7,2.2
82,Terry Cummings,PF,30,SAS,70,67,30.7,7.3,15.0,.488,0.1,0.2,.385,7.3,14.9,.489,.491,2.5,3.6,.711,3.5,5.5,9.0,1.5,0.8,0.5,1.6,3.0,17.3
83,Dell Curry,SG,27,CHH,77,0,26.2,6.5,13.5,.486,1.0,2.4,.404,5.6,11.1,.503,.521,1.6,2.0,.836,0.7,2.6,3.4,2.3,1.2,0.3,1.7,2.0,15.7
84,Quintin Dailey,SG,31,SEA,11,1,8.9,0.8,3.4,.243,0.0,0.1,.000,0.8,3.3,.250,.243,1.2,1.5,.813,0.2,0.9,1.1,0.4,0.5,0.1,0.9,0.5,2.8
85,Brad Daugherty,C,26,CLE,73,73,36.2,7.9,13.8,.570,0.0,0.0,.000,7.9,13.8,.571,.570,5.7,7.3,.777,2.6,7.8,10.4,3.6,0.9,1.1,2.5,2.6,21.5
86,Brad Davis,PG,36,DAL,33,0,13.0,1.2,2.6,.442,0.2,0.5,.278,1.0,2.1,.485,.471,0.3,0.5,.733,0.1,0.9,1.0,2.0,0.3,0.1,0.8,1.7,2.8
87,Dale Davis,PF,22,IND,64,23,20.3,2.4,4.4,.552,0.0,0.0,.000,2.4,4.3,.554,.552,1.4,2.4,.572,2.5,3.9,6.4,0.5,0.4,1.2,0.8,3.0,6.2
88,Terry Davis,PF,24,DAL,68,67,31.6,3.8,7.8,.482,0.0,0.1,.000,3.8,7.7,.487,.482,2.7,4.2,.635,3.4,6.5,9.9,0.8,0.4,0.4,1.7,3.0,10.2
89,Walter Davis,SF,37,DEN,46,0,16.1,4.0,8.8,.459,0.1,0.3,.313,3.9,8.4,.465,.465,1.8,2.0,.872,0.4,1.1,1.5,1.5,0.6,0.0,1.0,1.5,9.9
90,Johnny Dawkins,PG,28,PHI,82,82,34.3,4.8,11.0,.437,0.4,1.2,.356,4.4,9.8,.447,.457,2.0,2.3,.882,0.5,2.3,2.8,6.9,1.1,0.1,2.2,1.9,12.0
91,Bison Dele,PF,22,ORL,48,2,18.9,3.6,6.8,.528,0.0,0.0,,3.6,6.8,.528,.528,2.0,3.0,.669,2.4,3.3,5.7,0.7,0.9,1.1,1.8,2.9,9.1
92,Vlade Divac,C,23,LAL,36,18,27.2,4.4,8.8,.495,0.1,0.5,.263,4.2,8.3,.510,.503,2.4,3.1,.768,2.4,4.4,6.9,1.7,1.5,1.0,2.4,3.2,11.3
93,James Donaldson,C,34,TOT,58,32,18.5,1.9,4.2,.457,0.0,0.0,,1.9,4.2,.457,.457,1.1,1.5,.709,1.7,3.3,5.0,0.6,0.1,0.8,0.8,1.8,4.9
94,Sherman Douglas,PG,25,TOT,42,2,17.9,2.8,6.0,.462,0.0,0.2,.100,2.8,5.8,.477,.464,1.7,2.5,.682,0.3,1.2,1.5,4.1,0.6,0.2,1.6,1.9,7.3
95,Greg Dreiling,C,29,IND,60,23,8.5,0.7,1.5,.494,0.0,0.0,1.000,0.7,1.4,.488,.500,0.5,0.7,.750,0.4,1.2,1.6,0.4,0.2,0.3,0.5,2.1,2.0
96,Clyde Drexler*,SG,29,POR,76,76,36.2,9.1,19.4,.470,1.5,4.4,.337,7.6,15.0,.510,.509,5.3,6.6,.794,2.2,4.4,6.6,6.7,1.8,0.9,3.2,3.0,25.0
97,Kevin Duckworth,C,27,POR,82,82,27.1,4.4,9.6,.461,0.0,0.0,.000,4.4,9.5,.462,.461,1.9,2.8,.690,1.8,4.2,6.1,1.2,0.5,0.5,1.7,3.2,10.7
98,Chris Dudley,C,26,NJN,82,21,23.2,2.3,5.8,.403,0.0,0.0,,2.3,5.8,.403,.403,1.0,2.1,.468,4.2,4.8,9.0,0.7,0.5,2.2,1.0,3.4,5.6
99,Joe Dumars*,SG,28,DET,82,82,38.9,7.2,16.0,.448,0.6,1.5,.408,6.6,14.5,.452,.466,5.0,5.8,.867,1.0,1.3,2.3,4.6,0.9,0.1,2.4,1.8,19.9
100,Ledell Eackles,SG,25,WSB,65,25,22.5,5.5,11.7,.468,0.1,0.5,.200,5.4,11.1,.481,.472,2.1,2.9,.743,0.6,2.1,2.7,1.9,0.7,0.1,1.2,2.2,13.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Mark Eaton,C,35,UTA,81,81,25.0,1.3,3.0,.446,0.0,0.0,,1.3,3.0,.446,.446,0.6,1.1,.598,1.9,4.2,6.1,0.5,0.4,2.5,0.7,3.0,3.3
102,Patrick Eddie,C,24,NYK,4,0,3.3,0.5,2.3,.222,0.0,0.0,,0.5,2.3,.222,.222,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.8,1.0
103,Blue Edwards,SF,26,UTA,81,81,28.2,5.3,10.2,.522,0.5,1.3,.379,4.9,9.0,.542,.545,1.4,1.8,.774,1.1,2.6,3.7,1.7,1.0,0.6,1.5,2.9,12.6
104,James Edwards,C,36,LAC,72,11,20.0,3.5,7.5,.465,0.0,0.0,.000,3.5,7.5,.466,.465,2.8,3.8,.731,0.8,2.0,2.8,0.7,0.3,0.5,1.0,3.3,9.7
105,Kevin Edwards,PG,26,MIA,81,1,22.7,4.0,8.8,.454,0.1,0.4,.219,3.9,8.4,.465,.459,2.0,2.4,.848,0.7,1.9,2.6,2.1,1.2,0.2,1.5,1.7,10.1
106,Craig Ehlo,SG,30,CLE,63,62,32.0,4.9,10.9,.453,1.1,2.7,.413,3.8,8.2,.466,.504,1.4,2.0,.707,1.5,3.4,4.9,3.8,1.2,0.3,1.7,2.4,12.3
107,Mario Elie,SG,28,GSW,79,32,21.2,2.8,5.4,.521,0.3,0.9,.329,2.5,4.5,.559,.548,2.0,2.3,.852,0.9,2.0,2.9,2.2,0.9,0.2,1.1,2.0,7.8
108,Sean Elliott,SF,23,SAS,82,82,38.0,6.3,12.7,.494,0.3,1.0,.305,6.0,11.7,.510,.506,3.5,4.0,.861,1.7,3.6,5.4,2.6,1.0,0.4,1.9,1.8,16.3
109,Dale Ellis,SF,31,MIL,81,11,27.0,6.0,12.8,.469,1.7,4.1,.419,4.3,8.7,.492,.536,2.0,2.6,.774,1.1,2.0,3.1,1.3,0.7,0.2,1.5,1.9,15.7
110,LeRon Ellis,C,22,LAC,29,0,3.6,0.6,1.7,.340,0.0,0.0,,0.6,1.7,.340,.340,0.3,0.7,.474,0.4,0.4,0.8,0.0,0.2,0.3,0.4,0.4,1.5
111,Pervis Ellison,C,24,WSB,66,64,38.0,8.3,15.4,.539,0.0,0.0,.333,8.3,15.3,.540,.540,3.4,4.7,.728,3.3,7.9,11.2,2.9,0.9,2.7,3.0,3.4,20.0
112,A.J. English,SG,24,WSB,81,6,20.6,4.5,10.4,.433,0.1,0.4,.176,4.4,10.0,.443,.436,1.8,2.2,.841,0.9,1.2,2.1,1.8,0.4,0.1,1.1,2.0,10.9
113,Patrick Ewing*,C,29,NYK,82,82,38.4,9.7,18.6,.522,0.0,0.1,.167,9.7,18.5,.523,.522,4.6,6.2,.738,2.8,8.5,11.2,1.9,1.1,3.0,2.5,3.4,24.0
114,Dave Feitl,C,29,NJN,34,0,5.1,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,0.5,0.6,.842,0.6,1.2,1.8,0.2,0.1,0.1,0.6,0.6,2.4
115,Duane Ferrell,SF,26,ATL,66,12,24.2,5.0,9.6,.524,0.2,0.5,.333,4.8,9.1,.534,.532,2.5,3.3,.761,1.6,1.6,3.2,1.4,0.7,0.3,1.5,2.0,12.7
116,Danny Ferry,PF,25,CLE,68,1,13.8,2.0,4.8,.409,0.3,0.7,.354,1.7,4.1,.418,.434,0.9,1.1,.836,0.8,2.4,3.1,1.1,0.3,0.2,0.7,2.0,5.1
117,Vern Fleming,PG,29,IND,82,6,21.2,3.6,7.4,.482,0.1,0.3,.222,3.5,7.1,.494,.487,1.6,2.2,.737,0.8,1.7,2.5,3.2,0.7,0.1,1.7,1.6,8.9
118,Sleepy Floyd,PG,31,HOU,82,3,20.3,3.5,8.6,.406,0.5,1.5,.301,3.0,7.1,.429,.433,1.6,2.1,.794,0.4,1.4,1.8,2.9,0.7,0.3,1.6,1.6,9.1
119,Greg Foster,PF,23,WSB,49,3,11.2,1.8,3.9,.461,0.0,0.0,.000,1.8,3.9,.464,.461,0.7,1.0,.714,0.9,2.1,3.0,0.7,0.1,0.2,0.7,1.7,4.3
120,Rick Fox,SF,22,BOS,81,5,19.0,3.0,6.5,.459,0.3,0.9,.329,2.7,5.6,.479,.481,1.7,2.3,.755,0.9,1.8,2.7,1.6,1.0,0.4,1.5,2.8,8.0
