
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
22,Brad Branson,PF,23,CLE,10,3,17.6,2.1,5.2,.404,0.0,0.0,,2.1,5.2,.404,.404,1.1,1.2,.917,1.4,1.9,3.3,0.6,0.5,0.4,1.3,1.7,5.3
23,Mike Bratz,PG,26,SAS,81,3,20.0,2.8,7.0,.407,0.6,1.7,.333,2.3,5.3,.431,.448,1.5,1.9,.783,0.5,1.6,2.0,5.4,0.8,0.1,1.7,2.3,7.7
24,Jim Brewer,PF,30,LAL,71,9,13.6,1.1,2.5,.463,0.0,0.1,.167,1.1,2.4,.473,.466,0.1,0.3,.368,1.5,2.2,3.7,0.6,0.5,0.6,0.5,1.8,2.4
25,Ron Brewer,SG,26,TOT,72,45,32.2,7.9,16.6,.477,0.1,0.4,.258,7.8,16.2,.482,.480,2.9,3.6,.812,0.8,1.5,2.2,2.6,1.1,0.4,1.7,2.1,18.8
26,Junior Bridgeman,SF,28,MIL,41,4,22.5,5.1,10.6,.483,0.1,0.2,.444,5.0,10.3,.483,.487,2.2,2.5,.864,0.9,2.1,3.0,2.7,0.7,0.1,1.6,2.2,12.5
27,Allan Bristow,SF,30,DAL,82,54,24.8,2.7,6.1,.437,0.0,0.2,.167,2.6,5.9,.447,.440,1.6,2.0,.817,1.5,2.7,4.1,5.5,0.8,0.1,2.0,2.7,7.0
28,Jim Brogan,SG,23,SDC,63,19,16.3,2.6,5.8,.453,0.1,0.5,.281,2.5,5.3,.470,.466,1.0,1.3,.726,1.0,0.9,1.9,2.5,0.8,0.2,1.3,2.0,6.3
29,Michael Brooks,SF,23,SDC,82,73,33.5,6.5,13.0,.504,0.0,0.1,.000,6.5,12.9,.507,.504,2.5,3.3,.757,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6
30,Fred Brown,SG,33,SEA,82,2,21.8,4.8,10.5,.455,0.3,0.9,.325,4.5,9.6,.468,.470,1.4,1.6,.860,0.5,1.2,1.7,2.9,0.8,0.0,1.2,1.4,11.2
31,Rickey Brown,C,23,GSW,82,11,15.4,2.3,5.1,.459,0.0,0.0,,2.3,5.1,.459,.459,1.0,1.5,.705,1.7,2.8,4.4,0.2,0.4,0.4,1.0,3.0,5.7
32,Joe Bryant,SF,27,SDC,75,49,26.5,4.5,9.3,.486,0.1,0.4,.267,4.4,8.9,.496,.492,2.6,3.3,.785,1.1,2.6,3.7,2.5,1.0,0.4,2.4,3.3,11.8
33,Quinn Buckner,PG,27,MIL,70,70,30.8,5.7,11.7,.482,0.1,0.2,.267,5.6,11.5,.486,.484,1.6,2.4,.655,1.1,2.5,3.6,4.7,2.5,0.0,2.6,3.1,12.9
34,Roger Burkman,SG,23,CHI,6,0,5.0,0.0,0.7,.000,0.0,0.2,.000,0.0,0.5,.000,.000,0.8,1.0,.833,0.3,0.7,1.0,0.8,1.0,0.3,0.5,1.0,0.8
35,David Burns,PG,23,TOT,9,1,9.7,0.8,1.8,.438,0.0,0.0,,0.8,1.8,.438,.438,1.0,1.7,.600,0.1,0.4,0.6,1.7,0.3,0.0,1.4,1.9,2.6
36,Don Buse,PG,31,IND,82,78,30.8,3.8,8.4,.455,0.9,2.3,.386,2.9,6.0,.482,.509,1.2,1.5,.813,0.6,2.2,2.7,5.0,2.0,0.3,1.2,2.1,9.7
37,Kenny Carr,PF,26,TOT,74,48,26.0,4.7,9.4,.503,0.0,0.1,.100,4.7,9.2,.509,.504,2.7,4.1,.656,2.3,4.9,7.2,1.2,0.9,0.3,2.1,3.4,12.1
38,M.L. Carr,SF,31,BOS,56,27,23.1,3.3,7.3,.450,0.1,0.3,.294,3.2,7.0,.457,.456,1.5,2.1,.707,1.0,1.7,2.7,2.3,1.2,0.4,1.1,2.4,8.1
39,Joe Barry Carroll,C,23,GSW,76,75,34.6,6.9,13.4,.519,0.0,0.0,.000,6.9,13.4,.519,.519,3.1,4.3,.728,2.8,5.6,8.3,0.8,0.8,1.7,2.7,3.5,17.0
40,Butch Carter,SG,23,IND,75,0,13.8,2.5,5.4,.468,0.1,0.3,.320,2.4,5.0,.477,.478,0.8,0.9,.829,0.4,0.7,1.1,0.8,0.5,0.1,0.7,1.5,5.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Reggie Carter,SG,24,NYK,75,1,12.3,1.6,3.7,.425,0.0,0.0,,1.6,3.7,.425,.425,0.9,1.1,.800,0.5,0.8,1.3,1.7,0.5,0.1,1.0,1.7,4.0
42,Bill Cartwright,C,24,NYK,72,50,28.6,5.4,9.6,.562,0.0,0.0,,5.4,9.6,.562,.562,3.6,4.7,.763,1.6,4.2,5.8,1.2,0.7,0.9,2.3,2.9,14.4
43,Harvey Catchings,PF,30,MIL,80,9,20.0,1.2,2.8,.420,0.0,0.0,,1.2,2.8,.420,.420,0.5,0.9,.594,1.6,2.8,4.5,1.2,0.5,1.7,1.2,3.0,2.9
44,Bobby Cattage,PF,23,UTA,49,0,6.9,1.2,2.8,.444,0.0,0.0,.000,1.2,2.7,.451,.444,0.6,0.8,.732,0.4,1.0,1.5,0.1,0.1,0.0,0.4,1.2,3.1
45,Tom Chambers,PF,22,SDC,81,58,33.1,6.8,13.0,.525,0.0,0.0,.000,6.8,13.0,.526,.525,3.5,5.7,.620,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2
46,Maurice Cheeks,PG,25,PHI,79,79,31.6,4.5,8.6,.521,0.1,0.3,.273,4.4,8.3,.529,.525,2.2,2.8,.777,0.6,2.5,3.1,8.4,2.6,0.4,2.3,3.1,11.2
47,Jim Chones,C,32,WSB,59,13,14.7,1.3,2.9,.433,0.0,0.0,,1.3,2.9,.433,.433,0.6,0.8,.783,0.7,2.5,3.1,1.1,0.3,0.5,0.7,1.9,3.1
48,Don Collins,SG,23,WSB,79,18,20.4,4.2,8.3,.511,0.0,0.2,.083,4.2,8.1,.520,.512,1.5,2.1,.716,1.3,1.2,2.5,1.9,1.1,0.3,1.7,2.5,10.0
49,Darwin Cook,PG,23,NJN,82,17,25.5,4.7,9.8,.482,0.1,0.4,.226,4.6,9.4,.492,.486,1.4,2.0,.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11.0
50,Jeff Cook,PF,25,PHO,76,22,17.1,2.0,4.7,.422,0.0,0.0,.000,2.0,4.7,.424,.422,1.2,1.8,.664,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1
51,Joe Cooper,C,24,NJN,1,0,11.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
52,Michael Cooper,SG,25,LAL,76,14,28.9,5.0,9.8,.517,0.0,0.2,.118,5.0,9.5,.526,.518,1.8,2.3,.813,1.1,2.4,3.5,3.0,1.6,0.8,2.0,2.8,11.9
53,Wayne Cooper,C,25,DAL,76,38,23.9,3.7,8.8,.420,0.0,0.1,.125,3.7,8.7,.424,.421,1.6,2.1,.744,2.6,4.6,7.2,1.5,0.5,1.4,1.2,3.8,9.0
54,Hollis Copeland,SF,26,NYK,18,0,6.6,0.9,2.1,.421,0.0,0.0,,0.9,2.1,.421,.421,0.3,0.3,.833,0.2,0.1,0.3,0.5,0.2,0.1,0.2,1.1,2.1
55,Dave Corzine,C,25,SAS,82,21,26.7,4.1,7.9,.519,0.0,0.0,.250,4.1,7.9,.520,.519,1.9,2.6,.746,2.6,5.1,7.7,1.6,0.4,1.5,1.7,2.9,10.1
56,Charlie Criss,PG,33,TOT,55,20,25.3,4.0,9.1,.446,0.2,0.5,.345,3.9,8.5,.452,.456,2.6,2.9,.887,0.2,1.3,1.5,3.4,0.8,0.1,1.5,1.7,10.8
57,Geoff Crompton,C,26,MIL,35,1,5.8,0.3,0.9,.344,0.0,0.0,,0.3,0.9,.344,.344,0.2,0.4,.400,0.3,0.9,1.2,0.4,0.2,0.3,0.5,1.1,0.8
58,Pat Cummings,PF,25,MIL,78,7,14.5,2.8,5.5,.509,0.0,0.0,.000,2.8,5.5,.512,.509,0.9,1.2,.736,0.8,2.4,3.1,1.3,0.3,0.1,1.4,2.9,6.5
59,Earl Cureton,PF,24,PHI,66,8,14.5,2.3,4.6,.487,0.0,0.0,.000,2.3,4.6,.490,.487,0.8,1.4,.543,1.4,2.7,4.1,0.5,0.5,0.4,0.7,2.2,5.3
60,Bob Dandridge,SF,34,MIL,11,0,15.8,1.9,5.0,.382,0.0,0.0,,1.9,5.0,.382,.382,0.9,1.5,.588,0.4,1.2,1.5,1.2,0.5,0.2,1.0,2.3,4.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Adrian Dantley*,SF,25,UTA,81,81,39.8,11.2,19.6,.570,0.0,0.0,.333,11.1,19.5,.570,.570,8.0,10.1,.792,2.9,3.5,6.3,4.0,1.2,0.2,3.7,3.1,30.3
62,Brad Davis,PG,26,DAL,82,82,31.9,4.8,9.4,.515,0.2,0.6,.286,4.7,8.8,.530,.524,2.3,2.8,.804,0.4,2.3,2.8,6.2,0.9,0.1,1.9,2.7,12.1
63,Charles Davis,SF,23,WSB,54,10,10.6,1.6,3.4,.478,0.0,0.0,.000,1.6,3.4,.484,.478,0.6,0.7,.811,1.0,1.5,2.5,0.6,0.2,0.2,0.8,1.6,3.8
64,Johnny Davis,SG,26,IND,82,70,32.5,6.6,14.1,.467,0.1,0.3,.185,6.5,13.7,.473,.469,3.8,4.8,.799,0.9,1.3,2.2,4.2,0.9,0.1,2.3,2.1,17.0
65,Ron Davis,SF,27,SDC,7,0,9.6,1.4,3.6,.400,0.0,0.0,,1.4,3.6,.400,.400,0.4,0.9,.500,1.0,0.9,1.9,0.6,0.0,0.0,0.7,1.1,3.3
66,Walter Davis,SF,27,PHO,55,12,21.5,6.4,12.2,.523,0.1,0.3,.188,6.3,11.9,.531,.525,1.7,2.0,.820,0.4,1.5,1.9,2.9,0.8,0.1,2.0,1.9,14.4
67,Darryl Dawkins,C,25,PHI,48,36,23.4,4.3,7.6,.564,0.0,0.0,.000,4.3,7.6,.567,.564,2.4,3.4,.695,1.4,4.9,6.4,1.1,0.4,1.1,2.0,4.0,11.0
68,Larry Demic,PF,24,NYK,48,0,7.4,0.8,1.7,.470,0.0,0.0,.000,0.8,1.7,.476,.470,0.3,0.8,.359,0.6,1.0,1.6,0.3,0.1,0.1,0.5,1.4,1.9
69,Kenny Dennard,PF,23,KCK,30,3,20.2,2.1,4.0,.512,0.0,0.0,,2.1,4.0,.512,.512,0.9,1.3,.650,1.6,2.9,4.4,1.4,1.2,0.3,1.2,2.7,5.0
70,Coby Dietrick,C,33,CHI,74,0,13.5,1.2,2.7,.460,0.0,0.0,.000,1.2,2.7,.462,.460,0.5,0.7,.704,0.9,1.7,2.5,1.2,0.7,0.4,0.6,1.8,3.0
71,Mickey Dillard,PG,23,CLE,33,0,6.7,0.9,2.4,.367,0.0,0.1,.000,0.9,2.3,.387,.367,0.5,0.7,.652,0.2,0.3,0.5,1.0,0.2,0.1,0.5,1.2,2.2
72,James Donaldson,C,24,SEA,82,1,20.9,3.1,5.1,.609,0.0,0.0,,3.1,5.1,.609,.609,1.8,2.9,.629,1.7,4.3,6.0,0.6,0.3,1.7,1.4,2.3,8.1
73,John Douglas,SG,25,SDC,64,9,16.1,2.8,6.1,.465,0.3,0.9,.305,2.5,5.2,.494,.488,1.0,1.6,.657,0.4,1.0,1.4,2.3,0.8,0.1,1.4,2.3,7.0
74,Leon Douglas,C,27,KCK,63,17,17.3,1.1,2.2,.500,0.0,0.0,,1.1,2.2,.500,.500,0.5,1.3,.400,1.8,2.8,4.6,0.6,0.2,0.6,0.9,3.3,2.7
75,John Drew,SF,27,ATL,70,51,29.1,6.6,13.7,.486,0.1,0.2,.333,6.6,13.5,.488,.488,5.2,7.0,.741,2.4,2.9,5.4,1.4,0.9,0.0,2.5,3.6,18.5
76,Larry Drew,PG,23,KCK,81,19,24.4,4.4,9.3,.473,0.1,0.3,.296,4.3,9.0,.479,.478,1.9,2.3,.794,0.4,1.5,1.8,5.2,1.4,0.0,2.1,1.9,10.8
77,Terry Duerod,SG,25,BOS,21,0,7.0,1.6,3.7,.442,0.0,0.0,.000,1.6,3.6,.447,.442,0.2,0.6,.333,0.3,0.4,0.7,0.6,0.1,0.0,0.1,0.4,3.4
78,Mike Dunleavy,SG,27,HOU,70,15,18.8,2.9,6.4,.458,0.5,1.2,.384,2.5,5.2,.475,.494,1.1,1.5,.708,0.3,1.1,1.5,3.2,0.6,0.0,1.1,2.3,7.4
79,T.R. Dunn,SG,26,DEN,82,80,30.7,3.1,6.1,.512,0.0,0.0,.000,3.1,6.1,.513,.512,1.9,2.6,.712,2.6,4.2,6.8,2.3,1.6,0.4,1.5,2.6,8.2
80,John Duren,PG,23,UTA,79,9,13.4,1.5,3.4,.451,0.0,0.1,.273,1.5,3.3,.459,.457,0.3,0.5,.730,0.2,0.9,1.1,2.0,0.3,0.1,0.9,1.8,3.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Craig Dykema,SF,22,PHO,32,0,3.2,0.5,1.2,.459,0.1,0.1,.500,0.5,1.0,.455,.486,0.2,0.3,.778,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.6,1.3
82,Franklin Edwards,PG,22,PHI,42,3,6.9,1.5,3.6,.433,0.0,0.2,.000,1.5,3.4,.461,.433,0.5,0.6,.741,0.2,0.4,0.6,1.1,0.4,0.1,0.6,0.9,3.6
83,James Edwards,C,26,CLE,77,75,33.0,6.9,13.4,.511,0.0,0.1,.000,6.9,13.4,.513,.511,3.0,4.4,.684,2.5,5.1,7.5,1.6,0.3,1.5,2.1,4.5,16.7
84,Len Elmore,C,29,NJN,81,70,25.9,3.7,8.0,.460,0.0,0.0,,3.7,8.0,.460,.460,1.7,2.1,.794,2.1,3.4,5.4,1.2,1.1,1.1,1.7,3.5,9.1
85,Alex English*,SF,28,DEN,82,82,36.8,10.4,18.9,.551,0.0,0.1,.000,10.4,18.8,.553,.551,4.5,5.4,.840,2.6,4.2,6.8,5.3,1.1,1.5,3.2,3.2,25.4
86,Julius Erving*,SF,31,PHI,81,81,34.4,9.6,17.6,.546,0.0,0.1,.273,9.6,17.5,.548,.547,5.1,6.7,.763,2.7,4.2,6.9,3.9,2.0,1.7,2.6,2.8,24.4
87,Mike Evans,PG,26,TOT,22,0,12.3,1.6,3.9,.407,0.0,0.3,.000,1.6,3.6,.438,.407,0.6,0.9,.650,0.2,0.8,1.0,1.9,0.6,0.0,1.2,1.6,3.8
88,Eric Fernsten,C,28,BOS,43,0,4.7,0.4,1.1,.388,0.0,0.0,,0.4,1.1,.388,.388,0.4,0.7,.633,0.3,0.7,1.0,0.2,0.1,0.2,0.3,0.5,1.3
89,Chris Ford,SG,33,BOS,76,53,20.9,2.5,5.9,.418,0.3,0.8,.317,2.2,5.1,.434,.440,0.5,0.7,.696,0.7,0.7,1.4,1.9,0.6,0.1,0.7,1.9,5.7
90,Don Ford,SF,29,CLE,21,1,9.6,0.4,1.1,.375,0.0,0.0,.000,0.4,1.1,.391,.375,0.2,0.3,.833,0.7,1.0,1.7,0.5,0.4,0.0,0.7,1.4,1.1
91,Phil Ford,PG,25,KCK,72,65,27.1,4.0,9.0,.439,0.1,0.4,.219,3.9,8.6,.451,.445,1.9,2.3,.819,0.3,1.1,1.5,6.3,0.9,0.0,2.7,2.2,9.9
92,World B. Free,SG,28,GSW,78,78,35.8,8.3,18.6,.448,0.1,0.7,.179,8.2,17.9,.458,.451,6.1,8.3,.740,1.5,1.7,3.2,5.4,0.9,0.1,2.7,2.8,22.9
93,Mike Gale,PG,31,GSW,75,70,23.9,2.5,5.0,.496,0.0,0.1,.000,2.5,4.9,.503,.496,0.7,0.9,.785,0.5,2.0,2.5,3.5,1.6,0.4,1.7,2.3,5.6
94,Calvin Garrett,SF,25,HOU,51,22,16.8,2.1,4.7,.434,0.1,0.2,.300,2.0,4.5,.440,.440,0.3,0.5,.654,0.5,1.3,1.8,1.5,0.6,0.1,0.7,1.8,4.5
95,George Gervin*,SG,29,SAS,79,79,35.7,12.6,25.2,.500,0.1,0.5,.278,12.4,24.7,.504,.502,7.0,8.1,.864,1.7,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.3
96,Artis Gilmore*,C,32,CHI,82,82,34.1,6.7,10.2,.652,0.0,0.0,1.000,6.6,10.2,.652,.653,5.2,6.7,.768,2.7,7.5,10.2,1.7,0.6,2.7,2.8,3.5,18.5
97,Mike Glenn,SG,26,ATL,49,0,17.0,3.2,5.9,.543,0.0,0.0,.500,3.2,5.9,.543,.545,1.2,1.4,.881,0.1,1.1,1.2,1.8,0.5,0.1,0.6,1.6,7.7
98,Mike Gminski,C,22,NJN,64,6,11.6,1.9,4.2,.441,0.0,0.0,,1.9,4.2,.441,.441,1.5,1.8,.822,1.1,1.8,2.9,0.6,0.3,0.8,0.9,1.1,5.2
99,Glen Gondrezick,SF,26,DEN,80,0,21.2,3.1,6.2,.505,0.0,0.0,.000,3.1,6.2,.508,.505,2.0,2.7,.737,1.8,3.5,5.3,1.9,1.2,0.5,1.3,2.9,8.3
100,Rickey Green,PG,27,UTA,81,73,34.8,6.2,12.5,.493,0.0,0.1,.000,6.2,12.4,.497,.493,2.5,3.3,.765,1.0,2.0,3.0,7.8,2.3,0.1,2.4,2.3,14.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Dave Greenwood,PF,24,CHI,82,82,35.5,5.9,12.4,.473,0.0,0.0,.000,5.9,12.3,.475,.473,2.9,3.5,.825,2.3,7.2,9.6,3.2,0.9,1.1,2.2,3.6,14.6
102,Kevin Grevey,SG,28,WSB,71,62,30.5,5.3,12.1,.439,0.4,1.2,.341,4.9,10.9,.449,.455,2.3,2.7,.855,0.8,1.9,2.7,2.1,0.6,0.3,1.4,2.1,13.3
103,Paul Griffin,PF,28,SAS,23,0,20.0,1.4,2.9,.485,0.0,0.0,,1.4,2.9,.485,.485,1.0,1.6,.649,1.3,2.9,4.1,2.3,0.9,0.3,1.7,2.9,3.8
104,Darrell Griffith,SG,23,UTA,80,79,32.5,8.6,17.9,.482,0.2,0.7,.288,8.4,17.2,.489,.487,2.4,3.4,.697,1.6,2.2,3.8,2.3,1.2,0.4,2.4,2.7,19.8
105,Bob Gross,SF,28,POR,59,24,23.3,2.9,5.5,.537,0.1,0.1,.500,2.9,5.4,.538,.542,1.3,1.8,.750,1.7,2.7,4.4,2.1,1.3,0.7,1.5,2.7,7.2
106,Ernie Grunfeld,SG,26,KCK,81,11,23.4,5.2,10.1,.511,0.0,0.2,.143,5.2,10.0,.517,.512,2.3,2.8,.821,0.7,1.6,2.2,3.4,0.9,0.5,1.8,2.4,12.7
107,Petur Gudmundsson,C,23,POR,68,6,12.4,1.2,2.4,.500,0.0,0.0,1.000,1.2,2.4,.497,.503,0.8,1.1,.684,0.8,2.0,2.7,0.9,0.2,0.4,1.1,2.4,3.2
108,Glenn Hagan,PG,26,DET,4,0,6.3,0.8,1.8,.429,0.0,0.0,,0.8,1.8,.429,.429,0.3,0.3,1.000,0.5,0.5,1.0,2.0,0.8,0.0,0.3,1.8,1.8
109,Bill Hanzlik,SF,24,SEA,81,76,24.4,2.1,4.4,.468,0.0,0.0,.000,2.1,4.4,.473,.468,1.7,2.2,.784,1.2,2.1,3.3,2.3,1.0,0.4,1.3,3.1,5.8
110,Alan Hardy,SG,24,DET,38,0,8.2,1.6,3.6,.456,0.0,0.1,.000,1.6,3.4,.473,.456,0.5,0.8,.621,0.4,0.5,0.9,0.5,0.2,0.1,0.5,0.8,3.7
111,James Hardy,SF,25,UTA,82,17,22.1,2.2,4.5,.485,0.0,0.0,.000,2.2,4.5,.486,.485,0.8,1.1,.688,1.9,3.9,5.7,1.3,0.7,0.8,1.0,2.3,5.1
112,Mike Harper,PF,24,POR,68,38,21.1,2.7,5.4,.497,0.0,0.0,.000,2.7,5.4,.499,.497,1.4,2.3,.627,1.9,3.1,5.0,0.8,0.8,1.2,1.4,3.4,6.8
113,Joe Hassett,SG,26,GSW,68,2,11.6,2.1,5.6,.377,1.0,3.1,.332,1.1,2.5,.435,.470,0.5,0.5,.838,0.2,0.6,0.8,1.5,0.4,0.0,0.5,1.4,5.7
114,Steve Hawes,PF,31,ATL,49,42,26.9,3.6,7.6,.481,0.1,0.2,.400,3.6,7.3,.483,.486,2.0,2.6,.762,1.8,4.7,6.5,2.9,0.7,0.7,1.8,3.2,9.3
115,Elvin Hayes*,PF,36,HOU,82,82,37.0,6.3,13.4,.472,0.0,0.1,.000,6.3,13.4,.474,.472,3.4,5.1,.664,3.3,5.9,9.1,1.8,0.8,1.3,2.5,3.5,16.1
116,Steve Hayes,C,26,TOT,35,0,13.9,1.5,3.2,.486,0.0,0.0,,1.5,3.2,.486,.486,0.9,1.5,.604,1.1,2.2,3.3,0.8,0.1,0.6,0.5,2.0,4.0
117,Spencer Haywood*,PF,32,WSB,76,63,27.4,5.2,10.9,.476,0.0,0.0,.000,5.2,10.9,.478,.476,2.9,3.4,.842,1.9,3.7,5.6,0.8,0.6,0.9,2.3,3.3,13.3
118,Gerald Henderson,PG,26,BOS,82,31,22.5,4.3,8.6,.501,0.0,0.1,.167,4.3,8.5,.506,.502,1.5,2.1,.727,0.6,1.3,1.9,3.1,1.0,0.1,1.8,2.4,10.2
119,Tom Henderson,SG,30,HOU,75,23,22.9,2.4,5.4,.454,0.0,0.0,.000,2.4,5.3,.456,.454,1.4,2.0,.700,0.4,1.4,1.8,4.1,0.7,0.1,1.4,1.6,6.3
120,Keith Herron,SG,25,CLE,30,0,9.0,1.3,3.5,.368,0.0,0.0,.000,1.3,3.5,.371,.368,0.2,0.3,.875,0.3,0.4,0.7,0.8,0.3,0.1,0.4,0.8,2.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
