
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
46,Maurice Cheeks,PG,30,PHI,68,68,38.6,6.1,11.6,.527,0.1,0.3,.235,6.0,11.3,.533,.529,3.3,4.3,.777,0.7,2.5,3.2,7.9,2.6,0.2,2.5,1.6,15.6
47,Fred Cofield,PG,25,CHI,5,0,5.4,0.4,2.2,.182,0.0,0.2,.000,0.4,2.0,.200,.182,0.0,0.0,,0.2,0.8,1.0,0.8,0.4,0.0,0.2,0.2,0.8
48,Ben Coleman,C,25,NJN,68,7,15.1,2.7,4.6,.581,0.0,0.0,.000,2.7,4.6,.583,.581,1.3,1.8,.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,2.9,6.6
49,Don Collins,SF,28,MIL,6,0,9.5,1.7,4.7,.357,0.0,0.0,,1.7,4.7,.357,.357,0.8,1.2,.714,1.8,0.7,2.5,0.3,0.3,0.2,0.8,1.8,4.2
50,Steve Colter,PG,24,TOT,70,31,18.9,2.4,5.7,.426,0.1,0.2,.235,2.4,5.4,.434,.431,1.2,1.5,.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1
51,Darwin Cook,SG,28,WSB,82,2,17.3,3.2,7.6,.426,0.0,0.3,.087,3.2,7.3,.439,.428,1.0,1.3,.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5
52,Michael Cooper,SG,30,LAL,82,2,27.5,3.9,9.0,.438,1.1,2.8,.385,2.8,6.2,.461,.498,1.5,1.8,.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5
53,Wayne Cooper,C,30,DEN,69,64,22.6,3.4,7.6,.448,0.0,0.0,.000,3.4,7.6,.451,.448,1.1,1.6,.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0
54,Tyrone Corbin,SF,24,TOT,63,15,18.6,2.5,6.0,.409,0.0,0.1,.250,2.5,6.0,.411,.411,1.4,2.0,.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4
55,Dave Corzine,C,30,CHI,82,39,27.9,3.6,7.5,.475,0.0,0.1,.000,3.6,7.5,.479,.475,1.2,1.6,.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3
56,Pat Cummings,PF,30,NYK,49,11,21.6,3.5,7.8,.450,0.0,0.0,,3.5,7.8,.450,.450,1.6,2.2,.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,3.0,8.6
57,Terry Cummings,PF,25,MIL,82,77,33.8,8.9,17.4,.511,0.0,0.0,.000,8.9,17.4,.512,.511,3.0,4.6,.662,2.6,5.9,8.5,2.8,1.6,1.0,2.1,3.6,20.8
58,Earl Cureton,C,29,TOT,78,47,25.3,3.1,6.5,.476,0.0,0.0,.000,3.1,6.5,.478,.476,1.1,1.9,.539,2.7,3.1,5.8,1.6,0.4,0.7,1.0,2.4,7.3
59,Dell Curry,SG,22,UTA,67,0,9.5,2.1,4.9,.426,0.3,0.9,.283,1.8,4.0,.459,.452,0.4,0.6,.789,0.4,0.7,1.2,0.9,0.4,0.1,0.7,1.3,4.9
60,Quintin Dailey,SG,26,LAC,49,5,18.9,4.1,10.0,.407,0.0,0.2,.100,4.1,9.8,.414,.408,2.4,3.2,.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Adrian Dantley*,SF,30,DET,81,81,33.8,7.4,13.9,.534,0.0,0.1,.167,7.4,13.8,.536,.534,6.7,8.2,.812,1.3,2.8,4.1,2.0,0.8,0.1,2.2,2.4,21.5
62,Brad Daugherty,C,21,CLE,80,80,33.7,6.1,11.3,.538,0.0,0.0,,6.1,11.3,.538,.538,3.5,5.0,.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7
63,Brad Davis,PG,31,DAL,82,6,19.3,2.4,5.3,.456,0.4,1.3,.302,2.0,4.0,.506,.493,1.8,2.1,.860,0.3,1.1,1.4,4.5,0.8,0.1,1.4,1.9,7.0
64,Walter Davis,SG,32,PHO,79,79,33.5,9.9,19.2,.514,0.3,1.0,.259,9.6,18.2,.529,.521,3.6,4.2,.862,1.1,1.9,3.1,4.6,1.2,0.1,2.9,2.3,23.6
65,Darryl Dawkins,C,30,NJN,6,2,17.7,3.3,5.3,.625,0.0,0.0,,3.3,5.3,.625,.625,2.8,4.0,.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,4.2,9.5
66,Johnny Dawkins,PG,23,SAS,81,14,20.8,4.1,9.4,.437,0.2,0.6,.298,4.0,8.9,.446,.446,1.9,2.4,.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,1.5,10.3
67,Darren Daye,SF,26,TOT,62,2,11.8,1.6,3.3,.500,0.0,0.0,,1.6,3.3,.500,.500,0.5,1.0,.523,0.6,1.4,2.0,1.2,0.4,0.1,0.9,1.6,3.8
68,James Donaldson,C,29,DAL,82,82,36.9,3.8,6.5,.586,0.0,0.0,,3.8,6.5,.586,.586,3.3,4.0,.812,3.6,8.3,11.9,0.8,0.6,1.7,1.3,2.3,10.8
69,Bruce Douglas,SG,22,SAC,8,1,12.3,0.9,3.0,.292,0.0,0.1,.000,0.9,2.9,.304,.292,0.0,0.5,.000,0.6,1.1,1.8,2.1,1.1,0.0,1.1,1.1,1.8
70,Greg Dreiling,C,24,IND,24,0,5.3,0.7,1.5,.432,0.0,0.0,,0.7,1.5,.432,.432,0.4,0.5,.833,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1.8
71,Larry Drew,PG,28,LAC,60,22,26.1,4.9,11.4,.432,0.2,1.2,.167,4.7,10.2,.463,.441,2.3,2.8,.837,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4
72,Clyde Drexler*,SG,24,POR,82,82,38.0,8.6,17.2,.502,0.1,0.6,.234,8.5,16.6,.511,.506,4.4,5.7,.760,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7
73,Kevin Duckworth,C,22,TOT,65,1,13.5,2.0,4.2,.476,0.0,0.0,.000,2.0,4.2,.478,.476,1.4,2.1,.687,1.2,2.3,3.4,0.4,0.3,0.3,1.2,3.0,5.4
74,Joe Dumars*,SG,23,DET,79,75,30.9,4.7,9.5,.493,0.1,0.3,.409,4.6,9.2,.495,.499,2.3,3.1,.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8
75,T.R. Dunn,SG,31,DEN,81,53,23.9,1.5,3.4,.428,0.0,0.0,.000,1.5,3.4,.431,.428,0.4,0.7,.655,1.1,2.1,3.3,1.8,1.2,0.3,0.4,2.0,3.4
76,Mark Eaton,C,30,UTA,79,79,31.7,3.0,7.4,.400,0.0,0.0,,3.0,7.4,.400,.400,1.8,2.7,.657,2.7,6.2,8.8,1.3,0.5,4.1,1.8,3.5,7.7
77,Jerry Eaves,PG,27,SAC,3,0,8.7,0.3,2.7,.125,0.0,0.0,,0.3,2.7,.125,.125,0.7,0.7,1.000,0.3,0.0,0.3,0.0,0.3,0.0,0.7,2.0,1.3
78,Franklin Edwards,PG,27,SAC,8,0,15.3,1.1,4.0,.281,0.0,0.5,.000,1.1,3.5,.321,.281,1.3,1.8,.714,0.3,1.0,1.3,3.6,0.6,0.0,2.1,0.9,3.5
79,James Edwards,C,31,PHO,14,9,21.7,4.1,7.9,.518,0.0,0.0,,4.1,7.9,.518,.518,3.9,5.0,.771,1.4,2.9,4.3,1.4,0.4,0.5,1.1,3.0,12.0
80,Craig Ehlo,SG,25,CLE,44,15,20.2,2.3,5.4,.414,0.1,0.7,.172,2.1,4.8,.448,.425,1.6,2.3,.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Dale Ellis,SG,26,SEA,82,76,37.5,9.6,18.5,.516,1.0,2.9,.358,8.5,15.6,.546,.545,4.7,6.0,.787,2.3,3.2,5.5,2.9,1.3,0.4,2.9,3.3,24.9
82,Chris Engler,C,27,TOT,30,0,6.5,0.8,1.7,.451,0.0,0.0,,0.8,1.7,.451,.451,0.4,0.5,.750,0.8,1.1,1.9,0.3,0.2,0.4,0.4,1.1,1.9
83,Alex English*,SF,33,DEN,82,82,37.6,11.8,23.4,.503,0.0,0.2,.267,11.7,23.2,.504,.504,5.0,5.9,.844,1.8,2.4,4.2,5.1,0.9,0.3,2.6,2.6,28.6
84,Julius Erving*,SF,36,PHI,60,60,32.0,6.7,14.2,.471,0.2,0.9,.264,6.4,13.3,.484,.479,3.2,3.9,.813,1.9,2.5,4.4,3.2,1.3,1.6,2.6,2.3,16.8
85,Mike Evans,SG,31,DEN,81,4,19.3,4.1,9.0,.458,0.7,2.1,.314,3.5,6.9,.502,.495,1.2,1.5,.780,0.4,1.1,1.6,2.3,1.0,0.1,1.3,1.8,10.1
86,Patrick Ewing*,PF,24,NYK,63,63,35.0,8.4,16.7,.503,0.0,0.1,.000,8.4,16.6,.507,.503,4.7,6.6,.713,2.5,6.3,8.8,1.7,1.4,2.3,3.6,3.9,21.5
87,Dave Feitl,C,24,HOU,62,1,8.0,1.4,3.3,.436,0.0,0.0,.000,1.4,3.2,.438,.436,0.9,1.1,.746,0.6,1.3,1.9,0.4,0.1,0.1,0.6,1.3,3.7
88,Kenny Fields,SF,24,TOT,48,17,18.4,3.3,7.3,.452,0.1,0.3,.250,3.3,7.1,.459,.456,1.5,2.0,.777,1.3,1.8,3.1,1.3,0.7,0.2,1.1,2.6,8.2
89,Vern Fleming,PG,24,IND,82,82,31.1,4.5,8.9,.509,0.0,0.1,.200,4.5,8.7,.513,.510,2.9,3.7,.788,1.3,2.7,4.1,5.8,1.3,0.2,2.0,2.7,12.0
90,Sleepy Floyd,PG,26,GSW,82,82,37.4,6.1,12.6,.488,0.9,2.3,.384,5.2,10.2,.512,.524,5.6,6.5,.860,0.7,2.6,3.3,10.3,1.8,0.2,3.4,2.4,18.8
91,World B. Free,SG,33,PHI,20,2,14.3,2.0,6.2,.317,0.1,0.5,.222,1.9,5.7,.325,.325,1.8,2.4,.766,0.3,0.7,1.0,1.5,0.3,0.2,0.9,1.3,5.8
92,Kenny Gattison,PF,22,PHO,77,14,14.3,1.9,4.0,.476,0.0,0.0,.000,1.9,4.0,.481,.476,1.4,2.2,.632,1.1,2.4,3.5,0.5,0.3,0.4,1.1,2.3,5.2
93,Artis Gilmore*,C,37,SAS,82,74,29.3,4.2,7.1,.597,0.0,0.0,,4.2,7.1,.597,.597,3.0,4.3,.680,2.3,4.8,7.1,1.8,0.5,1.2,2.2,2.9,11.4
94,Mike Glenn,SG,31,MIL,4,0,8.5,1.3,3.3,.385,0.0,0.0,,1.3,3.3,.385,.385,1.3,1.8,.714,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.8,3.8
95,Mike Gminski,C,27,NJN,72,66,31.6,6.0,13.2,.457,0.0,0.0,,6.0,13.2,.457,.457,4.3,5.1,.846,2.7,6.1,8.8,1.4,0.7,1.0,1.8,2.2,16.4
96,Grant Gondrezick,SG,24,PHO,64,1,13.1,2.1,4.7,.450,0.1,0.3,.235,2.0,4.4,.463,.457,1.2,1.7,.701,0.7,1.0,1.7,1.3,0.4,0.1,0.9,1.4,5.5
97,Lancaster Gordon,SG,24,LAC,70,4,16.1,3.2,7.8,.406,0.2,0.7,.292,3.0,7.1,.416,.418,1.0,1.4,.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,1.5,7.5
98,Stewart Granger,PG,25,NYK,15,0,11.1,1.3,3.6,.370,0.0,0.2,.000,1.3,3.4,.392,.370,0.6,0.7,.818,0.4,0.7,1.1,1.8,0.5,0.1,1.5,1.1,3.3
99,Stuart Gray,C,23,IND,55,1,8.3,0.7,1.8,.406,0.0,0.0,,0.7,1.8,.406,.406,0.5,0.7,.718,0.7,1.6,2.3,0.5,0.2,0.5,0.7,1.7,2.0
100,A.C. Green,PF,23,LAL,79,72,28.4,4.0,7.4,.538,0.0,0.1,.000,4.0,7.4,.543,.538,2.8,3.6,.780,2.7,5.1,7.8,1.1,0.9,1.0,1.3,2.2,10.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Kenny Green,SF,22,PHI,19,0,9.1,1.3,3.7,.357,0.0,0.0,,1.3,3.7,.357,.357,0.7,1.0,.737,0.3,1.2,1.5,0.4,0.2,0.1,0.8,0.4,3.4
102,Rickey Green,PG,32,UTA,81,80,25.8,3.7,8.0,.467,0.1,0.2,.368,3.6,7.7,.470,.473,2.1,2.6,.827,0.5,1.5,2.0,6.7,1.4,0.0,1.6,1.3,9.6
103,Sidney Green,PF,26,DET,80,69,22.4,3.2,6.8,.472,0.0,0.0,.000,3.2,6.8,.474,.472,1.5,2.2,.672,2.5,5.7,8.2,0.8,0.5,0.6,1.6,2.5,7.9
104,Dave Greenwood,PF,29,SAS,79,78,32.7,4.3,8.3,.513,0.0,0.1,.500,4.2,8.2,.513,.515,3.1,3.9,.785,3.2,6.7,9.9,3.0,0.9,0.6,2.0,3.1,11.6
105,Darrell Griffith,SG,28,UTA,76,10,24.3,6.1,13.7,.446,0.9,2.6,.335,5.2,11.0,.473,.478,2.0,2.8,.703,1.1,1.9,3.0,1.7,1.3,0.4,1.8,2.2,15.0
106,Bob Hansen,SG,26,UTA,72,72,20.2,3.8,8.3,.453,0.2,0.6,.356,3.6,7.7,.460,.466,1.9,2.5,.760,1.2,1.7,2.8,1.4,0.6,0.1,1.1,2.0,9.7
107,Bill Hanzlik,PF,29,DEN,73,10,27.3,4.2,10.2,.412,0.3,1.1,.275,3.9,9.1,.428,.426,4.3,5.5,.786,1.1,2.4,3.5,3.8,1.2,0.4,1.8,3.4,13.0
108,Derek Harper,PG,25,DAL,77,76,33.2,6.5,12.9,.501,1.0,2.8,.358,5.5,10.1,.539,.539,2.1,3.0,.684,0.7,1.9,2.6,7.9,2.2,0.3,1.8,2.5,16.0
109,Ron Harper,SG,23,CLE,82,82,37.4,9.0,19.7,.455,0.2,1.1,.213,8.7,18.5,.470,.461,4.7,6.9,.684,2.1,2.7,4.8,4.8,2.5,1.0,4.2,3.0,22.9
110,Steve Harris,SG,23,HOU,74,3,15.9,3.4,8.1,.419,0.0,0.1,.000,3.4,8.0,.425,.419,1.5,1.8,.854,1.0,1.3,2.3,1.4,0.5,0.2,1.0,1.5,8.3
111,Scott Hastings,PF,26,ATL,40,0,6.4,0.6,1.7,.338,0.1,0.3,.167,0.5,1.4,.375,.353,0.6,0.7,.793,0.4,1.4,1.8,0.3,0.3,0.2,0.3,0.9,1.8
112,Cedric Henderson,PF,21,TOT,8,0,2.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.4,0.4,1.000,0.4,0.6,1.0,0.0,0.0,0.0,0.5,0.3,1.4
113,Gerald Henderson,PG,31,TOT,74,59,27.6,4.0,9.1,.442,0.3,1.0,.247,3.8,8.1,.467,.456,2.6,3.1,.826,0.7,1.7,2.4,6.4,1.4,0.1,2.3,2.8,10.9
114,Jerome Henderson,PF,27,MIL,6,0,6.0,0.7,2.2,.308,0.0,0.0,,0.7,2.2,.308,.308,0.7,0.7,1.000,0.3,0.8,1.2,0.0,0.2,0.2,1.0,2.0,2.0
115,Kevin Henderson,PG,22,GSW,5,0,9.0,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,.375,0.4,0.4,1.000,0.2,0.4,0.6,2.2,0.2,0.0,0.8,1.8,1.6
116,Conner Henry,SG,23,TOT,54,0,6.0,0.9,2.5,.338,0.2,0.8,.310,0.6,1.7,.351,.386,0.3,0.5,.630,0.1,0.5,0.6,0.6,0.2,0.0,0.5,0.6,2.3
117,Rod Higgins,SF,27,GSW,73,28,20.5,2.9,5.6,.519,0.0,0.2,.176,2.9,5.4,.534,.523,2.7,3.3,.833,1.0,2.3,3.2,1.3,0.5,0.3,1.0,2.0,8.6
118,Roy Hinson,SF,25,PHI,76,58,32.8,5.2,10.8,.478,0.0,0.0,.000,5.2,10.8,.478,.478,3.6,4.7,.758,2.0,4.4,6.4,0.8,0.6,2.1,2.0,3.7,13.9
119,Craig Hodges,PG,26,MIL,78,43,27.5,4.0,8.7,.462,1.1,2.9,.373,2.9,5.8,.507,.524,1.7,1.9,.891,0.6,1.2,1.8,3.1,1.0,0.1,1.6,2.4,10.8
120,Mike Holton,PG,25,POR,58,1,8.3,1.2,2.9,.409,0.1,0.4,.304,1.1,2.6,.426,.430,0.8,0.9,.800,0.2,0.5,0.7,1.3,0.3,0.0,0.7,0.9,3.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
