
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
11,Gene Banks,SF,26,CHI,82,33,26.1,4.3,8.4,.517,0.0,0.2,.000,4.3,8.2,.532,.517,2.2,3.1,.718,2.2,2.2,4.4,3.1,1.0,0.1,1.7,2.6,10.9
12,Ken Bannister,PF,25,NYK,70,15,20.1,3.4,6.8,.491,0.0,0.0,.000,3.4,6.8,.492,.491,1.9,3.6,.526,1.3,3.3,4.6,0.6,0.6,0.3,1.8,3.0,8.6
13,Charles Barkley*,PF,22,PHI,80,80,36.9,7.4,13.0,.572,0.2,0.9,.227,7.2,12.1,.598,.580,5.0,7.2,.685,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0
14,John Battle,SG,23,ATL,64,0,10.0,1.6,3.5,.455,0.0,0.1,.000,1.6,3.4,.470,.455,1.2,1.6,.728,0.2,0.8,1.0,1.2,0.4,0.0,0.7,1.3,4.3
15,Benoit Benjamin,C,21,LAC,79,37,26.4,4.1,8.4,.490,0.0,0.0,.333,4.1,8.3,.491,.491,2.9,3.9,.746,2.0,5.6,7.6,1.0,0.8,2.6,1.8,3.6,11.1
16,Kent Benson,C,31,DET,72,51,18.7,2.8,5.8,.484,0.0,0.0,.500,2.8,5.7,.484,.486,0.9,1.2,.795,1.6,3.6,5.2,1.1,0.8,0.7,0.8,2.7,6.5
17,Larry Bird*,SF,29,BOS,82,81,38.0,9.7,19.6,.496,1.0,2.4,.423,8.7,17.2,.506,.521,5.4,6.0,.896,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8
18,Otis Birdsong,SG,30,NJN,77,74,31.1,7.0,13.7,.513,0.1,0.3,.364,6.9,13.4,.516,.517,1.6,2.7,.581,1.1,1.5,2.6,3.4,1.1,0.2,2.3,3.0,15.8
19,Uwe Blab,C,23,DAL,48,0,8.5,0.9,2.0,.468,0.0,0.0,,0.9,2.0,.468,.468,0.8,1.4,.537,0.5,1.4,1.9,0.4,0.1,0.3,0.6,1.4,2.6
20,Rolando Blackman,SG,26,DAL,82,81,34.0,8.3,16.1,.514,0.0,0.4,.138,8.2,15.7,.522,.515,4.9,5.9,.836,1.1,2.5,3.5,3.3,1.0,0.3,2.3,1.7,21.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Manute Bol,C,23,WSB,80,60,26.1,1.6,3.5,.460,0.0,0.0,.000,1.6,3.5,.462,.460,0.5,1.1,.488,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7
22,Sam Bowie,C,24,POR,38,34,29.8,4.4,9.1,.484,0.0,0.0,,4.4,9.1,.484,.484,3.0,4.2,.708,2.4,6.2,8.6,2.6,0.6,2.5,2.3,3.7,11.8
23,Dudley Bradley,SG,28,WSB,70,7,12.0,1.0,3.0,.349,0.2,1.0,.250,0.8,2.0,.397,.390,0.5,0.8,.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8
24,Mike Bratz,PG,30,SAC,33,0,8.2,0.8,2.1,.371,0.1,0.4,.286,0.7,1.7,.393,.400,0.4,0.5,.778,0.1,0.6,0.7,1.2,0.4,0.0,0.5,1.3,2.1
25,Randy Breuer,C,25,MIL,82,63,21.9,3.3,7.0,.477,0.0,0.0,.000,3.3,6.9,.478,.477,1.7,2.4,.712,1.9,3.6,5.6,1.4,0.6,1.4,1.5,2.6,8.4
26,Ron Brewer,SG,30,TOT,44,3,13.0,2.0,5.1,.384,0.1,0.4,.294,1.8,4.7,.391,.395,0.8,0.9,.895,0.3,0.9,1.2,0.9,0.4,0.1,0.5,1.0,4.8
27,Frank Brickowski,C,26,SEA,40,2,7.8,0.8,1.5,.517,0.0,0.0,,0.8,1.5,.517,.517,0.5,0.7,.667,0.4,1.0,1.4,0.5,0.3,0.2,0.6,1.9,2.0
28,Junior Bridgeman,SF,32,LAC,58,14,20.0,3.4,7.8,.441,0.1,0.3,.333,3.3,7.5,.446,.448,1.8,2.1,.891,0.5,1.6,2.1,1.9,0.5,0.1,1.2,1.4,8.8
29,Mike Brittain,C,22,SAS,32,2,6.8,0.7,1.3,.512,0.0,0.0,,0.7,1.3,.512,.512,0.3,0.6,.526,0.3,1.2,1.5,0.2,0.1,0.4,0.6,1.7,1.7
30,Tony Brown,SG,25,CHI,10,0,13.2,1.8,4.1,.439,0.0,0.2,.000,1.8,3.9,.462,.439,0.9,1.3,.692,0.5,1.1,1.6,1.4,0.5,0.1,0.4,1.6,4.5
31,Wallace Bryant,C,26,TOT,17,8,12.8,0.9,2.8,.313,0.0,0.0,,0.9,2.8,.313,.313,0.6,1.1,.579,1.0,2.1,3.1,0.9,0.3,0.3,0.5,2.2,2.4
32,Quinn Buckner,PG,31,IND,32,3,13.1,1.5,3.3,.471,0.0,0.0,.000,1.5,3.2,.476,.471,0.6,0.8,.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7
33,Michael Cage,PF,24,LAC,78,12,20.1,2.6,5.5,.479,0.0,0.0,.000,2.6,5.4,.482,.479,1.4,2.2,.649,2.2,3.2,5.3,1.0,0.8,0.4,1.4,2.3,6.7
34,Tony Campbell,SF,23,DET,82,1,15.8,3.6,7.4,.484,0.0,0.1,.222,3.6,7.3,.487,.485,0.7,0.9,.795,1.0,1.9,2.9,0.5,0.8,0.1,1.0,2.0,7.9
35,Rick Carlisle,SG,26,BOS,77,1,9.9,1.2,2.5,.487,0.0,0.1,.000,1.2,2.3,.514,.487,0.2,0.3,.652,0.3,0.7,1.0,1.4,0.2,0.1,0.6,1.2,2.6
36,Antoine Carr,PF,24,ATL,17,0,15.2,2.9,5.5,.527,0.0,0.0,,2.9,5.5,.527,.527,1.1,1.6,.667,0.9,2.1,3.1,0.8,0.4,0.9,0.8,3.0,6.8
37,Kenny Carr,PF,30,POR,55,31,28.3,4.2,8.5,.498,0.0,0.1,.000,4.2,8.4,.502,.498,2.7,3.9,.687,2.7,6.3,8.9,1.3,0.7,0.5,1.9,3.7,11.1
38,Joe Barry Carroll,C,27,GSW,79,79,35.5,8.2,17.8,.463,0.0,0.0,.000,8.2,17.7,.464,.463,4.8,6.3,.752,2.4,6.0,8.5,2.2,1.3,1.8,3.5,3.5,21.2
39,Butch Carter,SG,27,TOT,9,0,7.4,0.8,2.7,.292,0.0,0.1,.000,0.8,2.6,.304,.292,0.7,0.8,.857,0.2,0.2,0.4,0.4,0.1,0.0,0.8,1.6,2.2
40,Bill Cartwright,C,28,NYK,2,0,18.0,1.5,3.5,.429,0.0,0.0,,1.5,3.5,.429,.429,3.0,5.0,.600,1.0,4.0,5.0,2.5,0.5,0.5,3.0,3.0,6.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Terry Catledge,PF,22,PHI,64,7,17.1,3.2,6.7,.469,0.0,0.1,.000,3.2,6.7,.473,.469,1.4,2.2,.647,1.7,2.6,4.3,0.3,0.5,0.1,1.1,2.0,7.7
42,Bobby Cattage,PF,27,NJN,29,1,6.4,1.0,2.9,.337,0.0,0.2,.200,0.9,2.7,.346,.343,1.2,1.5,.795,0.5,0.7,1.2,0.1,0.2,0.0,0.4,0.8,3.2
43,Tom Chambers,PF,26,SEA,66,26,30.6,6.5,14.1,.466,0.2,0.7,.271,6.3,13.3,.476,.473,5.2,6.3,.836,1.9,4.6,6.5,2.0,0.8,0.6,2.9,3.8,18.5
44,Lorenzo Charles,SF,22,ATL,36,0,7.6,1.4,2.4,.557,0.0,0.0,,1.4,2.4,.557,.557,0.7,1.0,.667,0.4,0.7,1.1,0.2,0.1,0.2,0.5,1.0,3.4
45,Maurice Cheeks,PG,29,PHI,82,82,39.9,6.0,11.1,.537,0.0,0.2,.235,5.9,10.9,.542,.539,3.4,4.1,.842,0.7,2.2,2.9,9.2,2.5,0.3,2.9,2.0,15.4
46,Fred Cofield,PG,24,NYK,45,1,10.4,1.7,4.1,.408,0.1,0.3,.200,1.6,3.8,.426,.416,0.3,0.4,.600,0.1,0.9,1.0,1.8,0.4,0.1,1.1,1.4,3.7
47,Steve Colter,PG,23,POR,81,51,23.1,3.4,7.4,.456,0.3,1.0,.325,3.0,6.3,.477,.478,1.7,2.0,.823,0.5,1.7,2.2,3.2,1.4,0.1,1.4,2.3,8.7
48,Lester Conner,PG,26,GSW,36,0,11.5,1.4,3.8,.375,0.1,0.2,.286,1.4,3.6,.380,.382,1.1,1.5,.741,0.7,1.0,1.7,1.2,0.7,0.0,0.4,0.6,4.0
49,Darwin Cook,PG,27,NJN,79,33,24.9,3.4,7.9,.426,0.1,0.7,.208,3.2,7.3,.446,.435,1.1,1.4,.757,0.6,1.6,2.2,4.9,2.0,0.3,1.7,2.2,8.0
50,Jeff Cook,PF,29,TOT,36,0,10.4,0.9,2.0,.425,0.0,0.0,.000,0.9,2.0,.431,.425,0.8,1.2,.643,0.9,1.5,2.4,0.6,0.4,0.3,0.4,1.8,2.5
51,David Cooke,PF,22,SAC,6,0,6.3,0.3,1.8,.182,0.0,0.0,,0.3,1.8,.182,.182,0.8,1.7,.500,0.8,0.8,1.7,0.2,0.7,0.0,0.3,0.8,1.5
52,Michael Cooper,SG,29,LAL,82,15,27.7,3.3,7.4,.452,0.8,2.0,.387,2.6,5.4,.476,.504,1.8,2.1,.865,0.5,2.4,3.0,5.7,1.1,0.5,1.8,2.9,9.2
53,Wayne Cooper,C,29,DEN,78,78,27.1,5.4,11.6,.466,0.0,0.1,.429,5.4,11.5,.466,.467,2.2,2.8,.795,2.4,5.4,7.8,1.0,0.5,2.9,1.5,4.0,13.1
54,Tyrone Corbin,SF,23,SAS,16,0,10.9,1.7,4.0,.422,0.0,0.1,.000,1.7,3.9,.429,.422,0.6,0.9,.714,0.7,0.9,1.6,0.7,0.7,0.1,0.8,1.3,4.0
55,Dave Corzine,C,29,CHI,67,4,25.5,3.8,7.7,.491,0.0,0.2,.250,3.8,7.6,.497,.494,1.9,2.6,.743,2.0,4.5,6.5,2.2,0.4,0.8,1.6,2.0,9.6
56,Ron Crevier,C,27,TOT,3,0,1.3,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.7,.000,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0
57,Jeff Cross,PF,24,LAC,21,0,6.1,0.3,1.1,.250,0.0,0.0,,0.3,1.1,.250,.250,0.7,1.2,.560,0.4,1.0,1.4,0.0,0.1,0.1,0.3,1.8,1.2
58,Pat Cummings,C,29,NYK,31,30,32.5,6.3,13.2,.478,0.0,0.1,.000,6.3,13.1,.480,.478,3.1,4.5,.698,3.0,6.1,9.0,1.5,0.9,0.4,2.8,4.4,15.7
59,Terry Cummings,PF,24,MIL,82,82,32.5,8.3,17.5,.474,0.0,0.0,.000,8.3,17.5,.474,.474,3.2,4.9,.656,2.7,5.8,8.5,2.4,1.5,0.6,2.3,3.5,19.8
60,Earl Cureton,PF,28,DET,80,19,25.2,3.6,7.1,.505,0.0,0.0,.000,3.6,7.0,.507,.505,1.5,2.6,.555,2.5,3.8,6.3,1.7,0.7,0.7,1.9,3.0,8.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Quintin Dailey,SG,25,CHI,35,0,20.7,5.8,13.4,.432,0.0,0.2,.000,5.8,13.2,.439,.432,4.7,5.7,.823,0.6,1.4,1.9,1.9,0.6,0.1,1.9,2.5,16.3
62,Adrian Dantley*,SF,29,UTA,76,75,36.1,10.8,19.1,.563,0.0,0.1,.091,10.8,19.0,.567,.563,8.3,10.5,.791,2.3,2.9,5.2,3.5,0.8,0.1,3.0,2.7,29.8
63,Brad Davis,PG,30,DAL,82,43,24.0,3.3,6.1,.532,0.4,1.1,.360,2.9,5.0,.569,.564,2.4,2.8,.868,0.3,1.5,1.8,5.7,0.7,0.2,1.3,2.1,9.3
64,Charles Davis,SF,27,MIL,57,7,15.3,3.3,7.0,.474,0.1,0.4,.125,3.2,6.5,.496,.477,1.1,1.3,.813,1.1,1.9,3.0,1.0,0.5,0.1,0.9,2.0,7.7
65,Johnny Davis,SG,30,TOT,66,7,15.4,2.2,5.2,.430,0.0,0.2,.231,2.2,5.0,.438,.435,1.8,2.1,.855,0.1,0.7,0.8,3.3,0.6,0.1,1.2,1.2,6.3
66,Walter Davis,SG,31,PHO,70,62,32.0,8.9,18.4,.485,0.3,1.1,.237,8.7,17.3,.500,.492,3.7,4.4,.843,0.8,2.1,2.9,5.2,1.4,0.0,3.1,2.2,21.8
67,Darryl Dawkins,C,29,NJN,51,3,23.7,5.6,8.6,.644,0.0,0.0,.000,5.6,8.6,.645,.644,4.1,5.8,.707,1.7,3.3,4.9,1.5,0.3,1.2,2.4,4.5,15.3
68,Darren Daye,SF,25,WSB,64,4,16.8,3.1,6.2,.496,0.0,0.0,.333,3.1,6.2,.497,.497,2.5,3.7,.671,1.1,1.8,2.9,1.7,0.7,0.2,1.5,1.9,8.7
69,James Donaldson,C,28,TOT,83,78,32.3,3.1,5.5,.558,0.0,0.0,,3.1,5.5,.558,.558,2.5,3.1,.803,2.1,7.5,9.6,1.2,0.3,1.7,1.5,2.3,8.6
70,Larry Drew,PG,27,SAC,75,31,26.3,5.0,10.3,.485,0.1,0.4,.323,4.9,9.9,.491,.491,1.7,2.1,.795,0.3,1.3,1.7,4.5,0.9,0.0,1.8,1.8,11.9
71,Clyde Drexler*,SG,23,POR,75,58,34.3,7.2,15.2,.475,0.2,0.8,.200,7.1,14.4,.490,.480,3.9,5.1,.769,2.3,3.3,5.6,8.0,2.6,0.6,3.8,3.6,18.5
72,Joe Dumars*,SG,22,DET,82,45,23.9,3.5,7.3,.481,0.1,0.2,.313,3.4,7.1,.485,.485,2.3,2.9,.798,0.7,0.7,1.5,4.8,0.8,0.1,1.9,2.4,9.4
73,T.R. Dunn,SG,30,DEN,82,82,29.3,2.1,4.6,.454,0.0,0.0,.000,2.1,4.6,.455,.454,0.8,1.1,.773,1.7,2.9,4.6,2.1,1.9,0.2,0.6,2.8,5.0
74,Devin Durrant,SF,25,PHO,4,0,12.8,2.0,5.3,.381,0.0,0.0,,2.0,5.3,.381,.381,0.3,1.0,.250,0.5,1.5,2.0,1.3,0.8,0.0,1.0,2.5,4.3
75,Mark Eaton,C,29,UTA,80,80,31.9,3.5,7.4,.470,0.0,0.0,,3.5,7.4,.470,.470,1.5,2.5,.604,2.2,6.3,8.4,1.3,0.4,4.6,2.0,3.5,8.5
76,Franklin Edwards,PG,26,LAC,73,19,20.4,3.6,7.9,.454,0.0,0.1,.111,3.6,7.8,.460,.455,1.8,2.1,.874,0.3,0.8,1.2,3.5,1.2,0.1,1.9,1.2,9.0
77,James Edwards,C,30,PHO,52,51,25.3,6.1,11.3,.542,0.0,0.0,,6.1,11.3,.542,.542,4.1,5.8,.702,1.5,4.3,5.8,1.4,0.4,0.6,2.5,3.8,16.3
78,Craig Ehlo,SG,24,HOU,36,0,5.5,1.0,2.3,.429,0.1,0.3,.333,0.9,2.1,.440,.446,0.6,0.8,.793,0.5,0.8,1.3,0.8,0.3,0.1,0.4,0.6,2.7
79,Dale Ellis,SF,25,DAL,72,1,15.1,2.7,6.5,.411,0.9,2.4,.364,1.8,4.1,.438,.478,0.8,1.1,.720,1.2,1.1,2.3,0.5,0.6,0.1,0.5,1.1,7.1
80,Alex English*,SF,32,DEN,81,81,37.3,11.7,23.3,.504,0.0,0.1,.200,11.7,23.2,.505,.504,6.3,7.3,.862,2.4,2.6,5.0,4.0,0.9,0.4,3.1,2.9,29.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Julius Erving*,SF,35,PHI,74,74,33.4,7.0,14.7,.480,0.1,0.4,.281,6.9,14.2,.486,.484,3.9,5.0,.785,2.3,2.7,5.0,3.4,1.5,1.1,2.9,2.6,18.1
82,Mike Evans,PG,30,DEN,81,1,17.1,3.8,8.8,.425,0.5,2.2,.222,3.3,6.7,.492,.452,1.6,1.8,.846,0.4,0.9,1.2,2.2,0.8,0.0,1.5,2.0,9.5
83,Patrick Ewing*,C,23,NYK,50,50,35.4,7.7,16.3,.474,0.0,0.1,.000,7.7,16.2,.477,.474,4.5,6.1,.739,2.5,6.5,9.0,2.0,1.1,2.1,3.4,3.8,20.0
84,Kenny Fields,SF,23,MIL,78,3,14.4,2.6,5.1,.513,0.0,0.1,.000,2.6,5.1,.518,.513,1.2,1.7,.689,0.8,1.8,2.6,1.0,0.7,0.2,1.0,2.2,6.4
85,Vern Fleming,PG,23,IND,80,77,35.9,5.5,10.8,.506,0.0,0.1,.167,5.4,10.7,.508,.506,3.3,4.4,.745,1.3,3.6,4.8,6.3,1.6,0.1,2.6,2.9,14.2
86,Sleepy Floyd,PG,25,GSW,82,82,33.7,6.2,12.3,.506,0.5,1.5,.328,5.7,10.8,.530,.526,4.3,5.4,.796,0.9,2.7,3.6,9.1,1.9,0.2,3.5,2.4,17.2
87,Rod Foster,PG,25,PHO,48,0,14.7,1.8,4.5,.390,0.2,0.7,.281,1.6,3.9,.409,.411,0.5,0.7,.719,0.2,1.0,1.2,2.5,0.5,0.0,1.3,1.6,4.2
88,World B. Free,SG,32,CLE,75,75,33.8,8.7,19.1,.455,0.9,2.3,.420,7.7,16.9,.460,.480,5.1,6.5,.780,1.0,1.9,2.9,4.2,1.2,0.3,2.3,2.5,23.4
89,Bill Garnett,PF,25,IND,80,2,15.0,1.4,3.0,.469,0.0,0.0,.000,1.4,3.0,.473,.469,1.5,2.0,.716,1.3,2.1,3.4,1.2,0.5,0.3,1.1,2.2,4.3
90,George Gervin*,SG,33,CHI,82,75,25.2,6.3,13.4,.472,0.0,0.2,.211,6.3,13.2,.476,.474,3.5,3.9,.879,1.0,1.7,2.6,1.8,0.6,0.3,2.0,2.6,16.2
91,Mike Gibson,PF,25,DET,32,0,5.0,0.6,1.6,.392,0.0,0.0,,0.6,1.6,.392,.392,0.3,0.3,.727,0.5,0.8,1.3,0.2,0.3,0.1,0.2,1.1,1.5
92,Artis Gilmore*,C,36,SAS,71,71,33.7,6.0,9.6,.618,0.0,0.0,.000,6.0,9.6,.619,.618,4.8,6.8,.701,2.3,6.1,8.5,1.4,0.5,1.5,2.6,3.4,16.7
93,Mike Glenn,SG,30,MIL,38,1,15.1,2.5,5.0,.495,0.0,0.0,,2.5,5.0,.495,.495,1.2,1.3,.959,0.1,1.4,1.5,1.0,0.2,0.1,0.5,1.1,6.2
94,Georgi Glouchkov,PF,26,PHO,49,16,15.8,1.7,4.3,.402,0.0,0.0,1.000,1.7,4.2,.399,.404,1.4,2.5,.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9
95,Mike Gminski,C,26,NJN,81,78,31.2,6.1,11.7,.517,0.0,0.0,.000,6.1,11.7,.518,.517,4.3,4.9,.893,2.5,5.7,8.2,1.6,0.7,0.9,1.7,2.0,16.5
96,Lancaster Gordon,SG,23,LAC,60,1,11.7,2.2,5.8,.377,0.1,0.5,.250,2.1,5.3,.388,.387,0.8,0.9,.804,0.4,0.7,1.1,1.0,0.6,0.2,1.0,1.5,5.2
97,Stuart Gray,C,22,IND,67,3,6.3,0.8,1.6,.500,0.0,0.0,,0.8,1.6,.500,.500,0.7,1.1,.635,0.7,1.1,1.8,0.2,0.1,0.2,0.5,1.4,2.3
98,A.C. Green,PF,22,LAL,82,1,18.8,2.5,4.7,.539,0.0,0.1,.167,2.5,4.7,.545,.540,1.2,2.0,.611,2.0,2.7,4.6,0.7,0.6,0.6,1.2,2.8,6.4
99,Ken Green,PF,26,NYK,7,0,10.3,1.9,3.9,.481,0.0,0.0,,1.9,3.9,.481,.481,0.7,1.3,.556,1.7,2.1,3.9,0.3,0.6,0.0,0.1,1.1,4.4
100,Kenny Green,SF,21,TOT,41,0,11.0,2.0,4.7,.432,0.0,0.0,.000,2.0,4.7,.435,.432,0.9,1.2,.714,0.7,1.1,1.8,0.2,0.1,0.2,0.9,1.3,4.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Rickey Green,PG,31,UTA,80,44,25.2,4.5,9.5,.471,0.1,0.4,.172,4.4,9.1,.483,.474,2.7,3.1,.852,0.4,1.3,1.7,5.1,1.3,0.1,1.7,1.6,11.7
102,Sidney Green,PF,25,CHI,80,68,28.8,5.1,10.9,.465,0.0,0.1,.000,5.1,10.8,.469,.465,3.3,4.2,.782,2.6,5.6,8.2,1.7,0.9,0.5,2.8,3.7,13.5
103,Dave Greenwood,PF,28,SAS,68,24,28.1,2.9,5.7,.510,0.0,0.0,.000,2.9,5.7,.512,.510,2.1,2.7,.772,2.2,5.6,7.8,1.3,0.5,0.8,1.7,3.0,7.9
104,Claude Gregory,PF,27,WSB,2,0,1.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,0.0,,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0
105,Ernie Grunfeld,SF,30,NYK,76,0,18.4,1.9,4.7,.417,0.3,0.8,.426,1.6,3.9,.415,.454,1.2,1.4,.833,0.6,2.2,2.7,1.6,0.5,0.2,0.7,2.5,5.4
106,Petur Gudmundsson,C,27,LAL,8,2,16.0,2.5,4.6,.541,0.0,0.0,,2.5,4.6,.541,.541,2.3,3.4,.667,2.1,2.6,4.8,0.4,0.4,0.5,1.4,3.1,7.3
107,Bob Hansen,SG,25,UTA,82,82,24.8,3.6,7.7,.476,0.2,0.6,.340,3.4,7.0,.488,.490,1.2,1.6,.720,1.0,2.0,3.0,2.4,0.9,0.1,1.5,2.5,8.7
108,Bill Hanzlik,SF,28,DEN,79,0,25.1,4.2,9.4,.447,0.1,0.5,.195,4.1,8.9,.461,.452,4.0,5.1,.785,1.1,2.2,3.3,4.0,1.4,0.2,2.1,3.5,12.5
109,Derek Harper,PG,24,DAL,79,39,27.2,4.9,9.2,.534,0.2,0.6,.235,4.8,8.6,.557,.542,2.2,2.9,.747,0.9,1.9,2.9,5.3,1.9,0.3,1.8,2.1,12.2
110,Steve Harris,SG,22,HOU,57,0,8.5,1.8,4.1,.442,0.0,0.1,.200,1.8,4.0,.447,.444,0.9,0.9,.926,0.4,0.6,1.0,0.9,0.4,0.1,0.6,1.0,4.5
111,Scott Hastings,PF,25,ATL,62,0,10.5,1.0,2.6,.409,0.0,0.1,.750,1.0,2.5,.400,.418,1.0,1.1,.857,0.7,1.3,2.0,0.4,0.2,0.1,0.6,1.9,3.1
112,Steve Hayes,C,30,UTA,58,0,6.8,0.7,1.5,.448,0.0,0.0,,0.7,1.5,.448,.448,0.2,0.6,.306,0.6,0.8,1.3,0.1,0.1,0.3,0.3,1.4,1.5
113,Gerald Henderson,PG,30,SEA,82,82,31.3,5.3,11.0,.482,0.2,0.6,.346,5.1,10.3,.491,.492,2.3,2.7,.830,1.1,1.2,2.3,5.9,1.7,0.1,2.2,2.8,13.1
114,Jerome Henderson,C,26,LAL,1,0,3.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
115,Carl Henry,SG,25,SAC,28,0,5.3,1.1,2.4,.463,0.1,0.4,.400,1.0,2.0,.474,.493,0.4,0.6,.706,0.3,0.4,0.7,0.1,0.2,0.0,0.3,0.4,2.8
116,Rod Higgins,SF,26,TOT,30,0,11.1,1.3,3.5,.368,0.0,0.3,.111,1.3,3.2,.392,.373,0.6,0.9,.704,0.5,1.2,1.7,0.8,0.3,0.4,0.4,1.6,3.3
117,Roy Hinson,SF,24,CLE,82,82,34.6,7.6,14.2,.532,0.0,0.0,.000,7.6,14.2,.534,.532,4.4,6.2,.719,2.0,5.8,7.8,1.2,0.8,1.4,2.3,3.9,19.6
118,Craig Hodges,SG,25,MIL,66,66,26.3,4.3,8.6,.500,1.1,2.5,.451,3.2,6.2,.520,.564,1.1,1.3,.872,0.6,1.2,1.8,3.5,1.1,0.0,1.3,2.4,10.8
119,Mike Holton,PG-SG,24,TOT,28,0,18.3,2.8,6.3,.440,0.0,0.4,.083,2.7,5.8,.466,.443,1.0,1.6,.636,0.4,0.8,1.2,2.0,0.9,0.0,1.0,1.7,6.5
120,Phil Hubbard,SF,29,CLE,23,21,27.8,4.0,8.6,.470,0.0,0.0,.000,4.0,8.6,.472,.470,3.3,4.9,.679,2.1,3.1,5.2,1.3,0.9,0.1,2.9,3.4,11.4
