
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30,Travis Best,PG,28,IND,77,21,31.9,4.5,10.2,.440,0.5,1.3,.381,4.0,9.0,.449,.464,2.4,2.9,.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9
31,Mike Bibby,PG,22,VAN,82,82,38.9,6.4,14.1,.454,1.3,3.5,.379,5.1,10.6,.478,.500,1.7,2.3,.761,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9
32,Chauncey Billups,SG,24,MIN,77,33,23.2,3.2,7.6,.422,0.9,2.5,.376,2.3,5.1,.445,.485,1.9,2.2,.842,0.4,1.6,2.1,3.4,0.7,0.1,1.4,2.3,9.3
33,Mookie Blaylock,PG,33,GSW,69,59,34.1,4.6,11.6,.396,1.1,3.3,.324,3.5,8.3,.424,.441,0.8,1.1,.697,1.0,2.9,3.9,6.7,2.4,0.3,1.9,1.9,11.0
34,Corie Blount,PF,32,TOT,68,6,19.2,1.9,4.3,.442,0.0,0.1,.250,1.9,4.2,.448,.446,0.8,1.2,.614,2.7,3.2,5.9,0.9,0.6,0.3,1.1,2.4,4.6
35,Mark Blount,C,25,BOS,64,50,17.2,1.6,3.1,.505,0.0,0.0,,1.6,3.1,.505,.505,0.7,1.0,.697,1.5,2.1,3.6,0.5,0.6,1.2,1.0,2.9,3.9
36,Muggsy Bogues,PG,36,TOR,3,0,11.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.7,0.7,0.0,1.3,1.0,0.0
37,Etdrick Bohannon,PF,27,CLE,6,0,3.2,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.7,0.7,1.000,0.5,0.7,1.2,0.0,0.0,0.3,0.2,0.7,1.3
38,Calvin Booth,C,24,TOT,55,29,17.0,2.2,4.6,.476,0.0,0.0,,2.2,4.6,.476,.476,1.0,1.4,.679,1.4,3.1,4.5,0.8,0.5,2.0,1.0,2.7,5.3
39,Cal Bowdler,SF,23,ATL,44,0,8.5,1.2,2.6,.465,0.0,0.1,.200,1.2,2.5,.477,.469,0.8,0.9,.825,0.7,1.1,1.8,0.1,0.2,0.5,0.3,1.0,3.2
40,Bruce Bowen,SF,29,MIA,82,72,32.7,2.6,7.1,.363,1.3,3.7,.336,1.3,3.3,.394,.452,1.2,2.0,.609,0.5,2.4,3.0,1.6,1.0,0.6,0.9,3.3,7.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Ryan Bowen,SF,25,DEN,57,0,12.2,1.4,2.5,.556,0.1,0.2,.364,1.3,2.3,.571,.569,0.5,0.8,.614,1.1,0.9,2.0,0.5,0.6,0.2,0.4,1.7,3.4
42,Ira Bowman,PG,27,ATL,3,0,6.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.0,0.0,,0.3,0.3,0.7,2.3,0.0,0.0,0.3,0.0,0.0
43,Earl Boykins,PG,24,LAC,10,0,14.9,2.5,6.3,.397,0.1,0.8,.125,2.4,5.5,.436,.405,1.4,1.7,.824,0.4,0.7,1.1,3.2,0.5,0.0,0.9,0.9,6.5
44,Shawn Bradley,C,28,DAL,82,35,24.4,2.7,5.5,.490,0.0,0.1,.167,2.7,5.4,.494,.491,1.7,2.2,.787,2.0,5.5,7.4,0.5,0.4,2.8,1.1,3.1,7.1
45,Elton Brand,PF,21,CHI,74,74,39.3,7.8,16.4,.476,0.0,0.0,.000,7.8,16.4,.477,.476,4.5,6.4,.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1
46,Terrell Brandon,PG,30,MIN,78,78,36.2,6.6,14.5,.451,0.4,1.2,.363,6.1,13.4,.458,.465,2.5,2.9,.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0
47,Chucky Brown,SF,32,TOT,26,2,13.0,1.5,3.7,.421,0.0,0.1,.000,1.5,3.5,.435,.421,0.8,1.3,.647,0.3,1.8,2.1,0.4,0.3,0.3,0.3,1.4,3.9
48,Dee Brown,PG,32,ORL,7,0,22.1,2.3,6.3,.364,1.7,4.6,.375,0.6,1.7,.333,.500,0.6,0.7,.800,0.0,1.6,1.6,1.7,0.6,0.0,1.0,1.4,6.9
49,P.J. Brown,C,31,CHH,80,79,35.1,3.1,7.0,.444,0.0,0.1,.000,3.1,7.0,.447,.444,2.2,2.6,.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5
50,Randy Brown,PG,32,BOS,54,35,22.9,1.9,4.4,.422,0.0,0.1,.000,1.9,4.3,.427,.422,0.4,0.7,.575,0.4,1.4,1.8,2.9,1.1,0.2,1.0,2.4,4.1
51,Rick Brunson,PG,28,TOT,22,0,9.5,0.8,2.5,.333,0.1,0.6,.143,0.7,1.8,.400,.352,0.4,0.7,.533,0.2,0.7,1.0,1.4,0.4,0.0,0.8,1.0,2.1
52,Kobe Bryant,SG,22,LAL,68,68,40.9,10.3,22.2,.464,0.9,2.9,.305,9.4,19.3,.489,.484,7.0,8.2,.853,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5
53,Mark Bryant,PF,35,DAL,18,1,5.6,0.4,1.1,.400,0.0,0.0,,0.4,1.1,.400,.400,0.2,0.3,.600,0.2,0.9,1.2,0.2,0.1,0.1,0.3,1.6,1.1
54,Greg Buckner,SG,24,DAL,37,9,22.2,2.3,5.2,.438,0.1,0.2,.286,2.2,5.0,.443,.443,1.6,2.2,.728,1.6,2.6,4.2,1.3,0.9,0.2,0.7,3.2,6.2
55,Jud Buechler,SF,32,DET,57,3,12.9,1.3,2.9,.463,0.6,1.4,.416,0.8,1.5,.506,.561,0.2,0.2,.750,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4
56,Rodney Buford,SF,23,PHI,47,0,12.2,2.2,5.1,.432,0.3,0.8,.421,1.9,4.3,.433,.465,0.5,0.6,.828,0.3,1.2,1.6,0.4,0.4,0.1,0.6,1.4,5.3
57,Matt Bullard,PF,33,HOU,61,5,16.4,2.1,5.0,.423,1.4,3.5,.404,0.7,1.5,.467,.564,0.2,0.2,.714,0.4,1.8,2.1,0.7,0.2,0.1,0.2,1.2,5.8
58,Scott Burrell,SF,30,CHH,4,0,10.3,1.8,3.8,.467,0.5,1.5,.333,1.3,2.3,.556,.533,0.3,1.0,.250,0.3,0.5,0.8,0.3,0.8,0.0,0.0,2.0,4.3
59,Jason Caffey,PF,27,MIL,70,33,20.9,2.6,5.2,.488,0.0,0.0,,2.6,5.2,.488,.488,2.0,3.0,.673,1.9,3.1,5.0,0.8,0.5,0.4,1.1,2.6,7.1
60,Marcus Camby,C,26,NYK,63,63,33.8,4.8,9.2,.524,0.0,0.1,.125,4.8,9.1,.530,.525,2.4,3.6,.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Elden Campbell,PF,32,CHH,78,78,30.0,4.7,10.7,.440,0.0,0.1,.000,4.7,10.6,.443,.440,3.7,5.2,.709,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1
62,Brian Cardinal,PF,23,DET,15,0,8.4,0.7,2.1,.323,0.0,0.3,.000,0.7,1.7,.385,.323,0.7,1.2,.611,0.5,1.0,1.5,0.2,0.5,0.1,0.6,1.8,2.1
63,Chris Carr,SG,26,BOS,35,0,8.8,1.5,3.2,.473,0.5,1.1,.459,1.0,2.1,.480,.549,1.3,1.7,.767,0.3,0.9,1.3,0.3,0.1,0.1,0.5,1.3,4.8
64,Anthony Carter,PG,25,MIA,72,6,22.6,2.7,6.7,.406,0.1,0.6,.150,2.6,6.1,.430,.413,0.9,1.4,.631,0.6,1.9,2.5,3.7,1.0,0.1,1.7,2.1,6.4
65,Vince Carter,SF,24,TOR,75,75,39.7,10.2,22.1,.460,2.2,5.3,.408,8.0,16.8,.477,.509,5.1,6.7,.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6
66,Sam Cassell,PG,31,MIL,76,75,35.6,7.1,14.9,.474,0.4,1.3,.306,6.7,13.6,.490,.488,3.6,4.3,.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2
67,Kelvin Cato,C,26,HOU,35,13,17.8,1.8,3.2,.577,0.0,0.0,,1.8,3.2,.577,.577,1.1,1.6,.649,1.3,2.7,4.0,0.3,0.4,0.9,0.7,2.5,4.7
68,Duane Causwell,C,32,MIA,31,14,12.4,1.0,2.7,.376,0.0,0.0,,1.0,2.7,.376,.376,0.4,0.8,.480,0.7,1.9,2.7,0.2,0.3,0.6,0.7,2.2,2.5
69,Cedric Ceballos,SF,31,TOT,40,0,14.0,2.5,5.7,.441,0.6,1.8,.301,2.0,3.9,.506,.489,0.9,1.1,.860,0.9,1.8,2.7,0.5,0.4,0.2,0.8,1.5,6.5
70,Calbert Cheaney,SG,29,DEN,9,5,17.0,1.1,3.3,.333,0.0,0.0,,1.1,3.3,.333,.333,0.1,0.2,.500,0.6,1.7,2.2,1.0,0.4,0.2,0.6,1.6,2.3
71,Chris Childs,PG,33,TOT,77,5,24.1,1.8,4.4,.403,0.4,1.4,.302,1.3,3.0,.450,.451,0.8,0.9,.845,0.3,2.3,2.6,4.6,0.8,0.2,2.0,3.1,4.7
72,Doug Christie,SG,30,SAC,81,81,36.3,3.8,9.7,.395,1.2,3.1,.376,2.7,6.6,.403,.454,3.5,3.9,.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3
73,Keon Clark,PF,25,TOT,81,3,21.2,3.1,6.4,.480,0.0,0.0,.000,3.1,6.4,.481,.480,1.8,3.0,.592,1.7,3.7,5.4,0.9,0.4,1.9,1.1,3.0,7.9
74,Mateen Cleaves,PG,23,DET,78,8,16.3,2.1,5.1,.400,0.1,0.2,.294,2.0,4.9,.405,.406,1.2,1.8,.708,0.3,1.4,1.7,2.7,0.6,0.0,1.8,2.0,5.4
75,John Coker,C,29,GSW,6,0,5.3,0.2,1.3,.125,0.0,0.0,,0.2,1.3,.125,.125,0.0,0.0,,0.5,0.3,0.8,0.3,0.2,0.0,0.3,0.7,0.3
76,Derrick Coleman,PF,33,CHH,34,3,20.1,2.9,7.5,.380,0.6,1.5,.392,2.3,6.0,.377,.420,1.9,2.7,.685,1.4,4.1,5.4,1.1,0.3,0.6,1.2,1.6,8.1
77,Bimbo Coles,PG,32,CLE,47,0,17.1,1.9,5.1,.381,0.0,0.3,.125,1.9,4.7,.399,.385,1.0,1.2,.857,0.2,0.8,1.0,2.9,0.6,0.1,1.3,1.9,4.9
78,Jason Collier,C,23,HOU,23,0,9.7,1.2,3.1,.380,0.0,0.0,.000,1.2,3.0,.386,.380,0.7,1.0,.708,0.5,1.1,1.6,0.3,0.1,0.1,0.5,1.2,3.1
79,Sean Colson,PG,25,TOT,13,0,3.4,0.5,1.8,.250,0.1,0.4,.200,0.4,1.5,.263,.271,0.2,0.3,.500,0.2,0.3,0.5,0.8,0.1,0.0,0.2,0.5,1.2
80,Tyrone Corbin,SF,38,TOR,15,1,7.8,0.6,2.5,.237,0.0,0.3,.000,0.6,2.2,.273,.237,0.1,0.3,.500,0.2,0.7,0.9,0.3,0.1,0.0,0.2,1.2,1.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Chris Crawford,PF,25,ATL,47,22,19.2,2.6,5.7,.452,0.1,0.5,.273,2.5,5.3,.468,.463,1.4,1.8,.819,0.6,1.7,2.3,0.8,0.4,0.3,1.3,2.5,6.8
82,Jamal Crawford,PG,20,CHI,61,8,17.2,1.8,5.0,.352,0.7,1.9,.350,1.1,3.1,.353,.419,0.4,0.6,.794,0.1,1.3,1.5,2.3,0.7,0.2,1.4,1.1,4.6
83,Austin Croshere,PF,25,IND,81,23,23.1,3.4,8.7,.394,0.9,2.6,.338,2.5,6.1,.417,.444,2.5,2.9,.866,1.5,3.3,4.8,1.1,0.4,0.6,1.7,2.2,10.1
84,John Crotty,PG,31,UTA,31,0,8.5,0.7,2.1,.338,0.1,0.2,.571,0.6,1.9,.310,.369,0.5,0.6,.895,0.4,0.5,0.9,1.1,0.2,0.0,0.6,1.0,2.1
85,Vonteego Cummings,PG,24,GSW,66,11,22.7,2.7,7.8,.344,0.7,2.2,.336,2.0,5.7,.348,.391,1.2,1.8,.681,0.7,1.4,2.1,3.4,1.0,0.2,1.4,2.4,7.3
86,Bill Curley,PF,28,TOT,20,2,9.6,1.3,2.4,.532,0.1,0.1,.500,1.2,2.3,.533,.543,0.6,1.0,.632,1.1,0.8,1.9,0.2,0.4,0.5,0.8,2.3,3.2
87,Dell Curry,SG,36,TOR,71,1,13.5,2.3,5.4,.424,0.9,2.0,.428,1.4,3.3,.422,.505,0.6,0.7,.843,0.2,1.0,1.2,1.1,0.4,0.1,0.5,0.9,6.0
88,Michael Curry,SG,32,DET,68,58,21.8,2.1,4.7,.455,0.1,0.1,.444,2.1,4.6,.455,.461,0.9,1.1,.849,0.3,1.5,1.8,1.9,0.4,0.0,0.9,2.5,5.2
89,Erick Dampier,C,25,GSW,43,26,24.1,2.9,7.3,.401,0.0,0.0,.000,2.9,7.3,.404,.401,1.6,2.9,.532,2.3,3.6,5.8,1.4,0.4,1.3,1.9,2.9,7.4
90,Antonio Daniels,PG,25,SAS,79,23,26.1,3.5,7.4,.468,0.9,2.3,.404,2.5,5.1,.496,.531,1.5,2.0,.776,0.3,1.7,2.1,3.8,0.8,0.2,1.4,1.5,9.4
91,Kornel David,SF,29,TOT,27,0,7.7,0.9,1.9,.490,0.0,0.0,,0.9,1.9,.490,.490,0.4,0.5,.923,0.6,1.4,1.9,0.3,0.2,0.1,0.4,1.0,2.3
92,Antonio Davis,C,32,TOR,78,77,35.0,4.8,11.1,.433,0.0,0.0,.000,4.8,11.1,.434,.433,4.1,5.4,.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7
93,Baron Davis,PG,21,CHH,82,82,38.9,5.0,11.7,.427,1.0,3.3,.310,4.0,8.3,.474,.472,2.8,4.1,.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3,13.8
94,Dale Davis,C,31,POR,81,43,26.7,3.0,6.0,.497,0.0,0.0,.000,3.0,6.0,.501,.497,1.2,1.9,.632,2.9,4.6,7.5,1.3,0.5,0.9,0.8,2.5,7.2
95,Emanual Davis,SG,32,SEA,62,39,20.8,2.1,5.1,.418,0.8,2.0,.394,1.3,3.1,.435,.497,0.7,0.9,.818,0.5,2.0,2.5,2.2,1.0,0.2,1.2,1.6,5.8
96,Hubert Davis,PG,30,TOT,66,18,25.6,3.0,6.6,.453,1.2,2.6,.456,1.8,4.0,.450,.543,0.8,0.9,.871,0.4,1.7,2.1,1.7,0.5,0.0,1.2,1.8,7.9
97,Ricky Davis,SG,21,MIA,7,0,10.0,1.7,4.1,.414,0.1,0.1,1.000,1.6,4.0,.393,.431,1.0,1.1,.875,0.1,0.9,1.0,1.6,0.7,0.3,0.7,1.0,4.6
98,Terry Davis,PF,33,DEN,19,1,12.0,0.6,1.3,.480,0.0,0.0,,0.6,1.3,.480,.480,0.5,1.2,.409,1.3,1.5,2.8,0.4,0.1,0.1,0.3,1.8,1.7
99,Todd Day,SG,31,MIN,31,0,11.1,1.4,3.8,.373,0.8,2.2,.377,0.6,1.6,.367,.483,0.6,0.7,.783,0.3,0.9,1.2,0.9,0.3,0.2,0.8,1.7,4.3
100,Andrew DeClercq,C,27,ORL,67,51,13.5,1.6,2.9,.554,0.0,0.0,,1.6,2.9,.554,.554,0.7,1.2,.573,1.4,2.2,3.5,0.5,0.6,0.5,0.8,3.0,3.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Vinny Del Negro,PG,34,TOT,65,1,14.2,1.6,3.6,.453,0.0,0.2,.077,1.6,3.4,.475,.455,0.6,0.7,.932,0.2,1.1,1.3,1.9,0.4,0.0,0.5,1.2,3.9
102,Tony Delk,SG,27,PHO,82,11,27.9,4.7,11.3,.415,0.7,2.0,.321,4.0,9.2,.436,.444,2.3,2.9,.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1,12.3
103,Derrick Dial,SG,25,SAS,33,0,6.3,1.1,2.5,.434,0.1,0.3,.200,1.0,2.2,.466,.446,0.4,0.6,.571,0.4,0.8,1.2,0.6,0.1,0.2,0.4,0.7,2.6
104,Michael Dickerson,SG,25,VAN,70,69,37.4,6.1,14.6,.417,1.2,3.3,.374,4.8,11.3,.429,.459,2.9,3.9,.763,1.0,2.3,3.3,3.3,0.9,0.4,2.3,3.0,16.3
105,Vlade Divac,C,32,SAC,81,81,29.9,4.5,9.3,.482,0.0,0.2,.286,4.4,9.1,.486,.485,3.0,4.3,.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0,12.0
106,Michael Doleac,C,23,ORL,77,21,18.2,2.9,6.8,.417,0.0,0.0,.000,2.9,6.8,.420,.417,0.6,0.8,.847,0.9,2.6,3.5,0.8,0.5,0.5,0.8,3.1,6.4
107,Keyon Dooling,PG,20,LAC,76,1,16.3,1.9,4.8,.409,0.4,1.1,.350,1.6,3.7,.426,.448,1.6,2.4,.698,0.1,1.1,1.2,2.3,0.5,0.1,1.2,1.4,5.9
108,Sherman Douglas,PG,34,NJN,59,7,18.5,2.1,5.1,.403,0.1,0.7,.200,1.9,4.5,.433,.416,1.5,1.9,.748,0.4,0.9,1.3,2.4,0.6,0.1,1.3,1.6,5.7
109,Bryce Drew,PG,26,CHI,48,41,27.2,2.6,6.8,.379,0.8,2.2,.381,1.8,4.6,.378,.440,0.3,0.4,.737,0.3,1.2,1.4,3.9,0.7,0.1,1.4,2.1,6.3
110,Chris Dudley,C,35,PHO,53,33,11.6,0.5,1.4,.397,0.0,0.0,,0.5,1.4,.397,.397,0.3,0.7,.389,1.2,2.2,3.5,0.3,0.3,0.5,0.5,2.1,1.4
111,Tim Duncan,PF,24,SAS,82,82,38.7,8.6,17.1,.499,0.1,0.3,.259,8.5,16.8,.504,.502,5.0,8.1,.618,3.2,9.0,12.2,3.0,0.9,2.3,3.0,3.0,22.2
112,Tyus Edney,PG,27,IND,24,0,11.0,1.5,3.8,.385,0.0,0.3,.167,1.4,3.5,.400,.390,1.5,1.6,.897,0.2,0.8,1.0,2.3,0.7,0.0,1.0,0.7,4.4
113,Kevin Edwards,SG,35,VAN,46,5,13.8,1.2,3.7,.329,0.1,0.4,.263,1.1,3.3,.338,.344,0.9,1.2,.811,0.5,1.3,1.8,1.1,0.6,0.2,0.8,1.0,3.5
114,Howard Eisley,SG,28,DAL,82,40,29.6,3.2,8.2,.393,1.3,3.3,.398,1.9,5.0,.389,.472,1.3,1.5,.825,0.3,2.1,2.4,3.6,1.2,0.1,1.2,2.7,9.0
115,Obinna Ekezie,PF,25,TOT,33,0,8.5,1.0,2.5,.395,0.0,0.0,,1.0,2.5,.395,.395,1.1,1.6,.698,0.9,1.4,2.4,0.3,0.2,0.2,0.4,1.5,3.1
116,Khalid El-Amin,PG,21,CHI,50,14,18.7,2.3,6.2,.370,0.6,1.7,.333,1.7,4.5,.383,.415,1.1,1.4,.778,0.4,1.2,1.6,2.9,1.0,0.0,1.1,2.0,6.3
117,Mario Elie,SG,37,PHO,68,67,22.1,1.5,3.6,.423,0.5,1.5,.360,1.0,2.1,.466,.496,0.8,1.0,.797,0.6,1.7,2.3,1.9,0.9,0.2,0.9,1.6,4.4
118,Sean Elliott,SF,32,SAS,52,34,23.6,2.8,6.5,.434,1.1,2.5,.426,1.8,4.0,.438,.515,1.2,1.6,.714,0.3,2.9,3.3,1.6,0.4,0.5,1.0,1.5,7.9
119,LaPhonso Ellis,PF,30,MIN,82,5,23.8,3.6,7.8,.464,0.1,0.3,.318,3.5,7.6,.469,.470,2.1,2.6,.790,2.4,3.6,6.0,1.1,0.8,0.9,1.3,3.5,9.4
120,Pervis Ellison,C,33,SEA,9,0,4.4,0.2,0.8,.286,0.0,0.0,,0.2,0.8,.286,.286,0.2,0.2,1.000,0.2,1.1,1.3,0.3,0.0,0.2,0.3,1.4,0.7
