
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
21,Dana Barros,SG,36,BOS,1,0,11.0,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0
22,Brent Barry,SG,32,SEA,59,53,30.6,3.6,7.2,.504,1.9,4.3,.452,1.7,3.0,.577,.637,1.5,1.9,.827,0.4,3.1,3.5,5.8,1.4,0.3,2.4,2.1,10.8
23,Jon Barry,SG,34,DEN,57,9,19.3,2.1,5.2,.404,0.9,2.4,.370,1.2,2.8,.434,.490,1.1,1.2,.845,0.4,1.7,2.2,2.6,1.0,0.1,0.9,1.2,6.2
24,Mengke Bateer,C,28,TOR,7,0,5.7,0.6,1.0,.571,0.0,0.0,,0.6,1.0,.571,.571,0.0,0.0,,0.7,0.4,1.1,0.1,0.1,0.0,0.3,1.4,1.1
25,Tony Battie,C,27,TOT,73,7,20.2,2.3,5.3,.443,0.0,0.1,.222,2.3,5.1,.448,.445,0.9,1.2,.742,1.6,3.3,4.9,0.8,0.4,0.9,0.9,2.2,5.6
26,Shane Battier,SF,25,MEM,79,1,24.6,3.1,6.9,.446,0.8,2.4,.349,2.2,4.5,.496,.506,1.5,2.1,.732,1.3,2.5,3.8,1.3,1.3,0.7,0.7,2.4,8.5
27,Lonny Baxter,C-PF,25,TOT,62,5,12.4,1.7,3.4,.493,0.0,0.0,.333,1.6,3.3,.495,.495,0.7,1.2,.579,1.0,2.0,3.0,0.3,0.3,0.5,0.6,2.0,4.0
28,Jerome Beasley,PF,23,MIA,2,0,2.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0
29,Raja Bell,SG,27,UTA,82,4,24.6,4.0,9.8,.409,0.8,2.0,.373,3.3,7.8,.418,.447,2.4,3.0,.786,0.7,2.2,2.9,1.3,0.8,0.2,1.4,3.2,11.2
30,Troy Bell,PG,23,MEM,6,0,5.7,0.7,3.0,.222,0.0,0.7,.000,0.7,2.3,.286,.222,0.5,0.5,1.000,0.5,0.2,0.7,0.7,0.2,0.0,1.0,1.0,1.8
31,Jonathan Bender,SF,23,IND,21,0,12.9,2.4,5.0,.472,0.4,1.0,.409,2.0,4.0,.488,.514,1.9,2.2,.830,0.4,1.5,1.9,0.4,0.2,0.5,1.6,1.1,7.0
32,Travis Best,PG,31,DAL,61,1,12.5,1.0,2.8,.372,0.0,0.3,.150,1.0,2.5,.401,.381,0.7,0.8,.870,0.3,0.8,1.1,1.8,0.5,0.1,0.5,1.1,2.8
33,Mike Bibby,PG,25,SAC,82,82,36.3,6.4,14.3,.450,1.8,4.6,.392,4.6,9.7,.479,.514,3.7,4.5,.815,0.8,2.6,3.4,5.4,1.4,0.2,2.1,1.8,18.4
34,Chauncey Billups,PG,27,DET,78,78,35.4,5.0,12.8,.394,1.7,4.3,.388,3.4,8.5,.396,.459,5.2,5.9,.878,0.4,3.1,3.5,5.7,1.1,0.1,2.4,2.3,16.9
35,Steve Blake,PG,23,WAS,75,14,18.6,2.1,5.4,.386,1.0,2.7,.371,1.1,2.7,.400,.478,0.7,0.9,.821,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1.3,5.9
36,Corie Blount,PF-C,35,TOT,62,3,16.9,1.9,4.1,.455,0.0,0.0,.000,1.9,4.0,.460,.455,0.2,0.4,.556,1.6,2.9,4.4,0.9,0.8,0.4,0.7,2.2,4.0
37,Mark Blount,C,28,BOS,82,73,29.3,4.2,7.4,.566,0.0,0.0,,4.2,7.4,.566,.566,1.9,2.7,.719,2.5,4.7,7.2,0.9,1.0,1.3,1.8,3.1,10.3
38,Keith Bogans,SF,23,ORL,73,36,24.5,2.5,6.2,.403,0.9,2.6,.358,1.6,3.7,.434,.477,0.9,1.4,.631,1.5,2.9,4.3,1.3,0.6,0.1,1.0,1.8,6.8
39,Calvin Booth,C,27,SEA,71,35,17.0,1.9,4.1,.466,0.0,0.0,.000,1.9,4.1,.469,.466,1.1,1.3,.798,1.2,2.7,3.9,0.4,0.2,1.4,0.6,2.1,4.9
40,Carlos Boozer,PF,22,CLE,75,75,34.6,6.3,12.0,.523,0.0,0.1,.167,6.3,11.9,.526,.524,2.9,3.8,.768,3.1,8.4,11.4,2.0,1.0,0.7,1.8,2.7,15.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Curtis Borchardt,C,23,UTA,16,0,16.1,1.4,3.5,.393,0.0,0.1,.000,1.4,3.4,.400,.393,0.9,1.1,.778,0.8,2.6,3.4,0.9,0.3,0.9,1.1,2.5,3.6
42,Chris Bosh,C,19,TOR,75,63,33.5,4.4,9.5,.459,0.1,0.2,.357,4.3,9.3,.461,.463,2.7,3.8,.701,2.5,4.9,7.4,1.0,0.8,1.4,1.4,2.9,11.5
43,Ruben Boumtje-Boumtje,C,25,POR,9,0,2.9,0.1,0.6,.200,0.0,0.0,,0.1,0.6,.200,.200,0.2,0.2,1.000,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.4
44,Bruce Bowen,SF,32,SAS,82,82,32.0,2.6,6.1,.420,0.9,2.6,.363,1.6,3.5,.462,.497,0.8,1.4,.579,0.5,2.5,3.1,1.4,1.0,0.4,1.1,2.0,6.9
45,Ryan Bowen,PF,28,DEN,52,1,7.5,0.3,1.0,.340,0.0,0.0,,0.3,1.0,.340,.340,0.2,0.2,.833,0.8,0.9,1.7,0.3,0.3,0.3,0.1,0.9,0.9
46,Earl Boykins,SG,27,DEN,82,3,22.5,3.9,9.3,.419,0.7,2.1,.322,3.2,7.3,.447,.455,1.7,2.0,.877,0.5,1.2,1.7,3.6,0.6,0.0,1.2,1.0,10.2
47,Michael Bradley,C-PF,24,TOT,16,1,6.1,0.4,0.9,.467,0.0,0.0,,0.4,0.9,.467,.467,0.1,0.1,.500,0.4,1.1,1.4,0.1,0.2,0.0,0.4,0.9,0.9
48,Shawn Bradley,C,31,DAL,66,5,11.7,1.3,2.8,.473,0.0,0.0,.000,1.3,2.8,.476,.473,0.6,0.7,.837,1.1,1.5,2.6,0.3,0.5,1.1,0.3,2.0,3.3
49,Torraye Braggs,PF,27,TOT,15,0,10.3,1.1,2.2,.485,0.0,0.0,,1.1,2.2,.485,.485,0.5,0.8,.667,1.2,1.4,2.6,0.5,0.3,0.1,0.9,1.9,2.7
50,Elton Brand,PF,24,LAC,69,68,38.7,7.0,14.2,.493,0.0,0.0,.000,7.0,14.2,.493,.493,6.0,7.7,.773,3.9,6.4,10.3,3.3,0.9,2.2,2.8,3.3,20.0
51,J.R. Bremer,PG,23,TOT,36,2,12.3,1.2,4.4,.272,0.5,2.1,.257,0.7,2.3,.286,.332,0.4,0.6,.650,0.3,0.8,1.0,1.4,0.5,0.1,0.7,0.9,3.3
52,Jamison Brewer,PG,23,IND,13,1,12.3,1.0,2.7,.371,0.4,1.1,.357,0.6,1.6,.381,.443,0.1,0.5,.167,0.2,0.7,0.8,1.3,0.5,0.0,0.8,0.7,2.5
53,Primoz Brezec,C,24,IND,18,0,4.0,0.7,1.4,.462,0.0,0.0,,0.7,1.4,.462,.462,0.2,0.3,.667,0.3,0.6,0.8,0.2,0.0,0.2,0.3,0.7,1.6
54,Damone Brown,PF,24,NJN,3,0,5.7,0.3,3.3,.100,0.0,0.0,,0.3,3.3,.100,.100,0.3,0.7,.500,1.0,0.7,1.7,0.0,0.7,0.0,0.3,0.7,1.0
55,Devin Brown,SG,25,SAS,58,0,10.8,1.5,3.4,.434,0.1,0.2,.286,1.4,3.1,.445,.444,1.0,1.3,.811,0.7,1.6,2.2,0.6,0.3,0.1,0.7,1.1,4.0
56,Kedrick Brown,SF,22,TOT,55,26,17.6,2.1,4.6,.461,0.7,1.8,.384,1.4,2.8,.510,.535,0.3,0.5,.630,0.7,1.9,2.7,1.2,0.5,0.1,0.5,1.5,5.3
57,Kwame Brown,PF,21,WAS,74,57,30.3,3.9,8.0,.489,0.0,0.0,.500,3.9,7.9,.489,.490,3.1,4.5,.683,2.4,5.0,7.4,1.5,0.9,0.7,1.9,1.9,10.9
58,P.J. Brown,PF,34,NOH,80,80,34.4,4.2,8.9,.476,0.0,0.0,.000,4.2,8.9,.477,.476,2.0,2.3,.854,3.0,5.7,8.6,1.9,1.0,0.9,1.3,2.5,10.5
59,Tierre Brown,PG,24,NOH,3,0,5.7,0.7,1.3,.500,0.0,0.0,,0.7,1.3,.500,.500,0.7,1.3,.500,0.0,0.3,0.3,0.7,0.0,0.0,2.3,0.3,2.0
60,Rick Brunson,PG,31,TOT,40,0,10.3,1.0,2.6,.381,0.3,0.6,.478,0.7,2.1,.354,.433,0.7,0.8,.871,0.2,0.7,0.9,2.1,0.6,0.1,0.8,1.1,3.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Kobe Bryant,SG,25,LAL,65,64,37.6,7.9,18.1,.438,1.1,3.3,.327,6.8,14.8,.463,.468,7.0,8.2,.852,1.6,3.9,5.5,5.1,1.7,0.4,2.6,2.7,24.0
62,Greg Buckner,SG,27,PHI,53,3,13.3,1.2,3.3,.377,0.2,0.8,.273,1.0,2.5,.412,.411,0.4,0.5,.741,0.5,1.4,1.9,0.8,0.4,0.1,0.6,1.5,3.1
63,Rodney Buford,SF,26,SAC,22,0,6.4,0.9,2.5,.339,0.0,0.1,.000,0.9,2.5,.352,.339,0.1,0.3,.500,0.3,0.4,0.7,0.3,0.3,0.0,0.2,0.4,1.9
64,Caron Butler,SF,23,MIA,68,56,29.9,3.5,9.3,.380,0.1,0.6,.238,3.4,8.7,.390,.388,2.0,2.6,.756,1.4,3.4,4.8,1.9,1.1,0.2,1.3,2.4,9.2
65,Mitchell Butler,SG,33,WAS,41,4,13.5,1.3,3.0,.435,0.3,0.7,.367,1.0,2.3,.457,.480,0.4,0.6,.625,0.6,1.1,1.7,0.8,0.5,0.1,0.6,1.3,3.3
66,Rasual Butler,SF,24,MIA,45,0,15.0,2.6,5.6,.476,1.1,2.4,.463,1.5,3.2,.486,.576,0.4,0.5,.762,0.1,1.3,1.4,0.5,0.2,0.3,0.6,1.6,6.8
67,Zarko Cabarkapa,PF,22,PHO,49,4,11.6,1.7,4.0,.411,0.1,0.7,.188,1.5,3.4,.455,.426,0.7,1.1,.660,0.5,1.5,2.0,0.8,0.2,0.3,1.1,1.5,4.1
68,Marcus Camby,C,29,DEN,72,72,30.0,3.6,7.6,.477,0.0,0.0,.000,3.6,7.6,.479,.477,1.4,1.9,.721,2.9,7.2,10.1,1.8,1.2,2.6,1.4,3.3,8.6
69,Elden Campbell,C,35,DET,65,27,13.7,2.1,4.8,.439,0.0,0.0,,2.1,4.8,.439,.439,1.3,1.9,.685,0.8,2.4,3.2,0.7,0.3,0.8,1.0,2.1,5.6
70,Brian Cardinal,PF,26,GSW,76,11,21.5,2.9,6.1,.472,0.7,1.6,.444,2.2,4.5,.482,.531,3.1,3.6,.878,1.3,2.9,4.2,1.4,0.9,0.3,1.1,2.7,9.6
71,Matt Carroll,SG,23,TOT,16,0,4.4,0.4,1.0,.438,0.1,0.2,.333,0.4,0.8,.462,.469,0.3,0.4,.667,0.1,0.3,0.4,0.1,0.1,0.0,0.4,0.5,1.2
72,Anthony Carter,PG,28,SAS,5,2,17.4,2.2,7.4,.297,0.0,0.6,.000,2.2,6.8,.324,.297,0.0,0.0,,0.4,1.8,2.2,2.4,0.8,0.0,2.4,1.8,4.4
73,Maurice Carter,SG,27,TOT,10,0,11.0,1.1,3.5,.314,0.4,1.1,.364,0.7,2.4,.292,.371,1.6,2.0,.800,0.2,0.9,1.1,0.4,0.0,0.0,0.9,1.0,4.2
74,Vince Carter,SG,27,TOR,73,73,38.2,8.3,20.0,.417,1.3,3.3,.383,7.1,16.6,.424,.449,4.6,5.7,.806,1.3,3.5,4.8,4.8,1.2,0.9,3.1,2.9,22.5
75,Sam Cassell,PG,34,MIN,81,81,35.0,7.7,15.7,.488,0.9,2.3,.398,6.7,13.4,.504,.517,3.6,4.1,.873,0.5,2.8,3.3,7.3,1.3,0.2,2.7,3.0,19.8
76,Kelvin Cato,PF,29,HOU,69,67,25.3,2.3,5.2,.447,0.0,0.0,,2.3,5.2,.447,.447,1.4,2.1,.676,2.2,4.6,6.8,1.0,0.8,1.4,1.2,2.9,6.1
77,Tyson Chandler,PF,21,CHI,35,8,22.3,1.9,4.5,.424,0.0,0.0,.000,1.9,4.5,.427,.424,2.3,3.4,.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,2.5,6.1
78,Calbert Cheaney,SF,32,GSW,79,7,26.2,3.5,7.3,.481,0.0,0.1,.000,3.5,7.2,.489,.481,0.6,1.0,.610,1.0,2.3,3.3,1.7,0.8,0.2,1.1,2.3,7.6
79,Doug Christie,SG,33,SAC,82,82,33.9,3.9,8.4,.461,0.6,1.7,.345,3.3,6.7,.491,.496,1.8,2.1,.860,0.8,3.2,4.0,4.2,1.8,0.5,1.9,2.3,10.1
80,Keon Clark,PF,28,UTA,2,0,13.5,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,0.5,3.0,3.5,0.5,0.5,0.0,0.0,0.5,2.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Speedy Claxton,PG,25,GSW,60,29,26.6,3.7,8.7,.427,0.1,0.4,.182,3.7,8.4,.438,.431,3.0,3.7,.813,0.6,2.0,2.6,4.5,1.6,0.2,1.7,2.4,10.6
82,Mateen Cleaves,PG,26,CLE,4,2,23.0,1.8,5.8,.304,0.0,0.3,.000,1.8,5.5,.318,.304,0.3,0.5,.500,0.3,1.5,1.8,4.8,1.0,0.5,1.3,3.3,3.8
83,Derrick Coleman,C,36,PHI,34,30,24.8,3.1,7.6,.413,0.2,1.1,.222,2.9,6.6,.444,.429,1.4,1.9,.754,1.3,4.3,5.6,1.4,0.7,0.8,1.7,2.3,8.0
84,Bimbo Coles,PG,35,MIA,22,1,7.7,0.5,1.5,.353,0.0,0.0,,0.5,1.5,.353,.353,0.2,0.3,.667,0.1,0.4,0.5,0.7,0.1,0.0,0.4,1.2,1.3
85,Jason Collier,C,26,ATL,20,16,27.3,4.0,8.3,.479,0.1,0.2,.250,3.9,8.1,.484,.482,3.4,4.3,.788,1.8,3.8,5.6,0.9,0.6,0.6,1.6,3.6,11.3
86,Jarron Collins,C,25,UTA,81,31,21.4,1.8,3.6,.498,0.0,0.0,.000,1.8,3.6,.500,.498,2.3,3.2,.718,1.4,2.5,3.9,1.0,0.3,0.2,1.0,3.1,6.0
87,Jason Collins,C,25,NJN,78,78,28.5,2.1,4.9,.424,0.0,0.0,.000,2.1,4.9,.427,.424,1.7,2.4,.739,1.8,3.3,5.1,2.0,0.9,0.7,1.2,3.2,5.9
88,Brian Cook,C,23,LAL,35,2,12.6,1.9,4.0,.475,0.0,0.1,.000,1.9,3.9,.493,.475,0.6,0.8,.750,0.9,2.0,2.9,0.6,0.5,0.5,0.5,1.8,4.4
89,Omar Cook,PG,22,POR,17,0,8.2,0.4,1.6,.259,0.0,0.1,.000,0.4,1.5,.269,.259,0.0,0.0,,0.2,0.2,0.4,1.4,0.6,0.0,0.6,0.8,0.8
90,Chris Crawford,PF,28,ATL,56,25,21.6,3.8,8.4,.448,0.8,2.0,.389,3.0,6.4,.466,.495,1.8,2.1,.866,1.0,2.1,3.1,0.8,0.7,0.4,1.0,2.3,10.2
91,Jamal Crawford,SG,23,CHI,80,73,35.1,6.4,16.5,.386,2.1,6.5,.317,4.3,10.0,.432,.449,2.5,3.0,.833,0.6,3.0,3.5,5.1,1.4,0.4,2.4,2.0,17.3
92,Austin Croshere,PF,28,IND,77,0,13.6,1.5,4.0,.388,0.7,1.9,.389,0.8,2.1,.387,.479,1.2,1.4,.894,0.8,2.4,3.2,0.7,0.3,0.2,0.7,1.3,5.0
93,Eddy Curry,PF,21,CHI,73,63,29.5,5.7,11.5,.496,0.0,0.0,1.000,5.7,11.5,.496,.497,3.2,4.8,.671,2.0,4.2,6.2,0.9,0.3,1.1,2.4,3.5,14.7
94,Michael Curry,SF,35,TOR,70,15,17.6,1.1,2.8,.388,0.0,0.2,.200,1.0,2.6,.403,.395,0.7,0.8,.845,0.3,0.9,1.2,0.8,0.3,0.1,0.7,2.2,2.9
95,Samuel Dalembert,C,22,PHI,82,53,26.8,3.3,6.1,.541,0.0,0.0,.000,3.3,6.1,.542,.541,1.4,2.1,.644,2.4,5.3,7.6,0.3,0.5,2.3,1.0,3.3,8.0
96,Erick Dampier,C,28,GSW,74,74,32.5,4.7,8.8,.535,0.0,0.0,.000,4.7,8.8,.537,.535,2.9,4.5,.654,4.6,7.3,12.0,0.8,0.4,1.9,1.8,3.1,12.3
97,Antonio Daniels,PG,28,SEA,71,32,21.3,2.6,5.6,.470,0.6,1.6,.362,2.0,4.0,.514,.523,2.2,2.6,.842,0.3,1.7,2.0,4.2,0.6,0.1,0.9,0.9,8.0
98,Marquis Daniels,SG,23,DAL,56,15,18.6,3.6,7.3,.494,0.2,0.6,.306,3.4,6.7,.512,.507,1.1,1.4,.769,1.2,1.4,2.6,2.1,0.9,0.2,0.8,0.9,8.5
99,Antonio Davis,C,35,TOT,80,79,32.1,3.3,8.3,.403,0.0,0.0,,3.3,8.3,.403,.403,2.2,2.9,.765,2.6,5.8,8.4,1.7,0.5,0.8,1.4,2.6,8.9
100,Baron Davis,PG,24,NOH,67,66,40.1,8.3,20.9,.395,2.8,8.7,.321,5.5,12.2,.448,.462,3.5,5.3,.673,1.0,3.3,4.3,7.5,2.4,0.4,3.2,2.7,22.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P,2P,2PA,2P,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Dale Davis,C,34,POR,76,37,22.1,1.8,3.7,.473,0.0,0.0,,1.8,3.7,.473,.473,0.9,1.4,.613,2.1,3.2,5.2,0.9,0.6,0.8,0.5,2.0,4.4
102,Hubert Davis,SG,33,TOT,17,0,4.6,0.1,0.6,.091,0.0,0.1,.000,0.1,0.6,.100,.091,0.1,0.1,1.000,0.1,0.4,0.5,0.2,0.1,0.0,0.2,0.7,0.2
103,Josh Davis,PF,23,ATL,4,1,5.8,0.5,1.3,.400,0.0,0.5,.000,0.5,0.8,.667,.400,0.3,0.3,1.000,0.3,1.0,1.3,0.0,0.0,0.0,0.5,0.8,1.3
104,Ricky Davis,SF-SG,24,TOT,79,27,31.3,5.6,12.0,.469,0.7,1.8,.371,5.0,10.3,.486,.497,2.5,3.5,.718,1.0,3.6,4.5,3.3,1.2,0.3,2.4,2.2,14.4
105,Andrew DeClercq,C,30,ORL,71,53,17.1,1.3,2.7,.477,0.0,0.0,,1.3,2.7,.477,.477,0.6,0.8,.815,1.8,2.6,4.5,0.6,0.7,0.5,0.8,3.1,3.2
106,Tony Delk,SG,30,DAL,33,11,15.4,2.1,5.6,.380,0.6,2.0,.303,1.5,3.6,.424,.435,1.1,1.3,.841,0.5,1.3,1.8,0.8,0.8,0.2,0.5,1.4,6.0
107,Derrick Dial,SG,28,ORL,9,0,9.6,1.0,3.1,.321,0.2,1.0,.222,0.8,2.1,.368,.357,0.7,0.9,.750,0.6,0.9,1.4,0.2,0.7,0.0,0.1,0.7,2.9
108,Boris Diaw,SG,21,ATL,76,37,25.3,1.8,4.1,.447,0.1,0.3,.231,1.8,3.8,.467,.457,0.7,1.2,.602,1.5,3.0,4.5,2.4,0.8,0.5,1.7,2.5,4.5
109,Dan Dickau,PG,25,TOT,43,0,6.8,0.9,2.3,.378,0.2,0.7,.333,0.6,1.6,.397,.429,0.3,0.3,.786,0.2,0.4,0.6,0.9,0.4,0.0,0.6,1.0,2.2
110,Kaniel Dickens,PF,25,POR,3,0,4.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.3,0.7,.500,0.7,0.0,0.7,0.0,0.0,0.0,0.3,1.0,2.3
111,DeSagana Diop,C,22,CLE,56,3,13.0,1.0,2.6,.388,0.0,0.0,,1.0,2.6,.388,.388,0.2,0.4,.600,1.3,2.3,3.6,0.6,0.5,0.9,0.5,2.1,2.3
112,Vlade Divac,C,35,SAC,81,81,28.6,3.9,8.2,.470,0.0,0.2,.154,3.9,8.1,.476,.472,2.1,3.2,.654,1.7,4.0,5.7,5.3,0.7,1.0,2.1,2.7,9.9
113,Juan Dixon,SG,25,WAS,71,16,20.8,3.5,9.0,.388,0.8,2.8,.298,2.6,6.2,.428,.434,1.6,2.0,.799,0.4,1.7,2.1,1.9,1.2,0.1,1.5,1.6,9.4
114,Michael Doleac,C,26,TOT,72,0,14.3,1.9,4.5,.435,0.0,0.0,,1.9,4.5,.435,.435,0.6,0.7,.865,1.2,2.5,3.7,0.6,0.3,0.5,0.7,2.0,4.5
115,Keyon Dooling,PG,23,LAC,58,24,19.6,2.4,6.1,.389,0.1,0.8,.174,2.2,5.3,.422,.401,1.3,1.6,.830,0.3,1.1,1.4,2.2,0.8,0.1,1.1,1.9,6.2
116,Bryce Drew,PG,29,NOH,15,0,5.2,0.3,1.2,.222,0.1,0.5,.143,0.2,0.7,.273,.250,0.2,0.2,1.000,0.0,0.4,0.4,0.9,0.3,0.0,0.5,0.1,0.8
117,Predrag Drobnjak,C,28,LAC,61,14,15.6,2.4,6.2,.393,0.2,0.6,.306,2.3,5.6,.402,.408,1.2,1.4,.849,0.9,2.3,3.2,0.6,0.4,0.4,0.8,1.4,6.3
118,Tim Duncan,PF,27,SAS,69,68,36.6,8.6,17.1,.501,0.0,0.2,.167,8.6,16.9,.505,.502,5.1,8.5,.599,3.3,9.2,12.4,3.1,0.9,2.7,2.7,2.4,22.3
119,Mike Dunleavy,SF,23,GSW,75,69,31.1,4.3,9.6,.449,1.3,3.4,.370,3.1,6.2,.491,.514,1.8,2.5,.741,1.2,4.7,5.9,2.9,0.9,0.2,1.9,2.3,11.7
120,Ronald Dupree,SF,23,CHI,47,8,19.0,2.4,6.0,.394,0.1,0.2,.444,2.3,5.8,.392,.401,1.4,2.2,.629,1.2,2.4,3.6,1.2,0.7,0.4,1.1,2.9,6.2
