
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
28,Don Chaney,SG,25,BOS,79,,28.8,4.7,9.9,.475,,,,4.7,9.9,.475,.475,2.5,3.2,.773,,,5.0,2.6,,,,3.7,11.9
29,Phil Chenier,SG,21,BAL,81,,30.6,5.0,12.1,.415,,,,5.0,12.1,.415,.415,2.2,3.0,.737,,,3.3,2.5,,,,2.4,12.3
30,Bob Christian,C,25,ATL,56,,8.7,1.2,2.5,.465,,,,1.2,2.5,.465,.465,0.8,1.1,.721,,,3.2,0.5,,,,1.4,3.1
31,Archie Clark,PG,30,TOT,77,,42.7,9.2,19.7,.470,,,,9.2,19.7,.470,.470,6.7,8.7,.771,,,3.5,8.0,,,,2.5,25.2
32,Jim Cleamons,PG,22,LAL,38,,5.3,0.9,2.6,.350,,,,0.9,2.6,.350,.350,0.7,0.9,.778,,,1.0,0.9,,,,0.6,2.6
33,Barry Clemens,SF,28,SEA,82,,17.6,3.1,5.9,.521,,,,3.1,5.9,.521,.521,0.9,1.1,.844,,,3.5,0.8,,,,2.4,7.1
34,Jimmy Collins,SG,25,CHI,19,,7.1,1.4,3.7,.366,,,,1.4,3.7,.366,.366,0.5,0.6,.909,,,0.6,0.5,,,,0.6,3.3
35,Mel Counts,C,30,PHO,76,,11.9,1.9,4.5,.427,,,,1.9,4.5,.427,.427,1.3,1.8,.721,,,3.4,1.3,,,,2.1,5.2
36,Dave Cowens*,C,23,BOS,79,,40.3,8.3,17.2,.484,,,,8.3,17.2,.484,.484,2.2,3.1,.720,,,15.2,3.1,,,,4.0,18.8
37,Pete Cross,C,23,SEA,74,,19.2,2.1,4.8,.428,,,,2.1,4.8,.428,.428,1.4,1.9,.736,,,6.9,0.9,,,,1.8,5.5
38,Billy Cunningham*,SF,28,PHI,75,,38.7,8.8,19.0,.461,,,,8.8,19.0,.461,.461,5.7,8.0,.712,,,12.2,5.9,,,,3.9,23.3
39,Dick Cunningham,C,25,HOU,63,,11.4,1.1,2.8,.385,,,,1.1,2.8,.385,.385,0.6,0.8,.698,,,3.9,0.9,,,,1.2,2.7
40,Bob Dandridge,SF,24,MIL,80,,37.0,7.9,15.8,.498,,,,7.9,15.8,.498,.498,2.7,3.6,.739,,,7.7,3.1,,,,3.7,18.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Charlie Davis,SG,22,CLE,61,,18.8,3.8,9.3,.402,,,,3.8,9.3,.402,.402,2.3,2.8,.840,,,1.5,2.0,,,,2.3,9.8
42,Jim Davis,C,30,TOT,75,,13.1,2.0,4.5,.435,,,,2.0,4.5,.435,.435,1.3,2.1,.649,,,3.7,0.7,,,,1.8,5.3
43,Mike Davis,SG,25,BUF,62,,17.2,3.4,8.1,.425,,,,3.4,8.1,.425,.425,2.2,2.9,.767,,,1.9,1.3,,,,2.3,9.1
44,Dave DeBusschere*,PF,31,NYK,80,,38.4,6.5,15.2,.427,,,,6.5,15.2,.427,.427,2.4,3.3,.728,,,11.3,3.6,,,,2.7,15.4
45,Jackie Dinkins,SF,22,CHI,18,,4.9,0.9,2.3,.415,,,,0.9,2.3,.415,.415,0.6,1.1,.550,,,1.1,0.4,,,,0.6,2.5
46,Bill Dinwiddie,PF,28,MIL,23,,6.3,0.7,2.5,.281,,,,0.7,2.5,.281,.281,0.2,0.4,.556,,,1.4,0.4,,,,1.0,1.6
47,Terry Dischinger,SF,31,DET,79,,26.1,3.7,7.3,.514,,,,3.7,7.3,.514,.514,2.0,2.5,.780,,,4.3,1.2,,,,3.7,9.4
48,Terry Driscoll,PF,24,BAL,40,,7.8,1.0,2.6,.385,,,,1.0,2.6,.385,.385,0.7,1.0,.692,,,2.7,0.6,,,,1.3,2.7
49,Ken Durrett,SF,23,CIN,19,,12.3,1.6,4.2,.392,,,,1.6,4.2,.392,.392,1.1,1.5,.750,,,2.1,0.7,,,,2.2,4.4
50,Johnny Egan,PG,33,HOU,38,,11.5,1.1,2.7,.404,,,,1.1,2.7,.404,.404,0.7,0.8,.813,,,0.7,1.3,,,,1.4,2.9
51,Joe Ellis,SF,27,GSW,78,,18.7,3.6,8.7,.411,,,,3.6,8.7,.411,.411,1.2,1.7,.720,,,5.0,1.2,,,,2.9,8.4
52,Leroy Ellis,C,31,LAL,74,,14.6,1.9,4.1,.460,,,,1.9,4.1,.460,.460,0.9,1.3,.695,,,4.2,0.6,,,,1.6,4.6
53,Keith Erickson,SF,27,LAL,15,,17.5,2.7,5.5,.482,,,,2.7,5.5,.482,.482,0.4,0.5,.857,,,2.6,2.3,,,,1.7,5.7
54,Greg Fillmore,C,24,NYK,10,,6.7,0.7,2.7,.259,,,,0.7,2.7,.259,.259,0.1,0.3,.333,,,1.5,0.3,,,,1.7,1.5
55,Hank Finkel,C,29,BOS,78,,9.4,1.3,3.3,.406,,,,1.3,3.3,.406,.406,0.6,0.9,.581,,,3.2,0.8,,,,1.5,3.2
56,Jake Ford,PG,25,SEA,26,,7.0,1.3,2.5,.500,,,,1.3,2.5,.500,.500,1.0,1.3,.788,,,0.4,1.0,,,,0.8,3.5
57,Fred Foster,SF,25,PHI,74,,23.0,4.7,11.3,.415,,,,4.7,11.3,.415,.415,2.5,3.3,.761,,,3.7,1.2,,,,2.5,11.9
58,Jim Fox,C,28,TOT,81,,26.9,4.4,9.7,.449,,,,4.4,9.7,.449,.449,2.8,3.7,.764,,,8.8,1.1,,,,3.2,11.5
59,Walt Frazier*,PG,26,NYK,77,,40.6,8.7,17.0,.512,,,,8.7,17.0,.512,.512,5.8,7.2,.808,,,6.7,5.8,,,,2.4,23.2
60,Dick Garrett,SG,25,BUF,73,,26.1,4.5,10.1,.442,,,,4.5,10.1,.442,.442,1.9,2.2,.866,,,3.1,2.3,,,,3.1,10.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Dick Gibbs,SF,23,HOU,64,,11.8,1.4,4.1,.340,,,,1.4,4.1,.340,.340,0.9,1.0,.833,,,2.2,0.8,,,,2.0,3.7
62,Herm Gilliam,PG,25,ATL,82,,28.5,4.2,9.4,.446,,,,4.2,9.4,.446,.446,1.8,2.1,.838,,,4.1,4.6,,,,2.8,10.2
63,Clarence Glover,PF,24,BOS,25,,4.8,1.0,2.2,.455,,,,1.0,2.2,.455,.455,0.6,1.3,.469,,,1.8,0.2,,,,1.0,2.6
64,Gail Goodrich*,SG,28,LAL,82,,37.1,10.1,20.7,.487,,,,10.1,20.7,.487,.487,5.8,6.8,.850,,,3.6,4.5,,,,2.6,25.9
65,Johnny Green,PF,38,CIN,82,,23.3,4.0,7.1,.569,,,,4.0,7.1,.569,.569,1.7,3.0,.564,,,6.8,1.5,,,,2.9,9.8
66,Lamar Green,PF,24,PHO,67,,14.8,2.0,4.4,.446,,,,2.0,4.4,.446,.446,1.0,1.3,.733,,,5.2,0.7,,,,2.0,5.0
67,Hal Greer*,PG,35,PHI,81,,29.8,4.8,10.7,.449,,,,4.8,10.7,.449,.449,2.2,2.9,.774,,,3.3,3.9,,,,3.3,11.8
68,Gary Gregor,SF,26,POR,82,,28.9,4.9,10.8,.451,,,,4.9,10.8,.451,.451,1.4,1.8,.755,,,7.2,2.3,,,,2.5,11.1
69,Matt Guokas,SG,27,CIN,61,,32.4,3.1,6.3,.496,,,,3.1,6.3,.496,.496,1.0,1.4,.771,,,2.3,5.3,,,,2.5,7.3
70,Happy Hairston,PF,29,LAL,80,,34.4,4.6,10.0,.461,,,,4.6,10.0,.461,.461,3.9,5.0,.779,,,13.1,2.4,,,,3.1,13.1
71,Shaler Halimon,SF,26,ATL,1,,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,,,1.0,0.0
72,Jeff Halliburton,SG,22,ATL,37,,7.8,1.6,3.6,.459,,,,1.6,3.6,.459,.459,0.7,0.8,.833,,,1.0,0.5,,,,1.4,4.0
73,Art Harris,SG,25,PHO,21,,6.9,1.1,3.3,.329,,,,1.1,3.3,.329,.329,0.4,1.0,.429,,,0.6,0.9,,,,1.2,2.6
74,Clem Haskins,PG,28,PHO,79,,31.1,6.4,13.3,.483,,,,6.4,13.3,.483,.483,2.8,3.3,.853,,,3.4,3.7,,,,2.5,15.7
75,John Havlicek*,SF,31,BOS,82,,45.1,10.9,23.9,.458,,,,10.9,23.9,.458,.458,5.6,6.7,.834,,,8.2,7.5,,,,2.2,27.5
76,Connie Hawkins*,SF,29,PHO,76,,36.8,7.5,16.4,.459,,,,7.5,16.4,.459,.459,6.0,7.4,.807,,,8.3,3.9,,,,3.1,21.0
77,Elvin Hayes*,C,26,HOU,82,,42.2,10.1,23.4,.434,,,,10.1,23.4,.434,.434,4.9,7.5,.649,,,14.6,3.3,,,,2.8,25.2
78,Spencer Haywood*,PF,22,SEA,73,,43.4,9.8,21.3,.461,,,,9.8,21.3,.461,.461,6.6,8.0,.819,,,12.7,2.0,,,,2.8,26.2
79,Gar Heard,PF,23,SEA,58,,25.8,3.3,8.2,.401,,,,3.3,8.2,.401,.401,1.4,2.2,.617,,,7.6,0.9,,,,2.2,7.9
80,Al Henry,C,22,PHI,43,,9.8,1.6,3.6,.436,,,,1.6,3.6,.436,.436,1.2,1.7,.699,,,3.2,0.2,,,,1.0,4.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Bill Hewitt,PF,27,DET,68,,17.7,1.9,4.1,.473,,,,1.9,4.1,.473,.473,0.6,1.2,.500,,,5.4,1.0,,,,2.0,4.5
82,Fred Hilton,SG,24,BUF,61,,22.1,5.1,13.0,.389,,,,5.1,13.0,.389,.389,1.5,2.0,.738,,,2.6,1.9,,,,2.4,11.6
83,Bill Hosket,PF,25,BUF,44,,13.5,2.0,4.1,.492,,,,2.0,4.1,.492,.492,1.0,1.2,.808,,,2.8,0.9,,,,1.8,5.0
84,Greg Howard,PF,24,CLE,48,,8.9,1.0,2.7,.382,,,,1.0,2.7,.382,.382,0.8,1.1,.765,,,2.3,0.6,,,,1.0,2.9
85,Lou Hudson,SG,27,ATL,77,,39.5,10.1,20.0,.503,,,,10.1,20.0,.503,.503,4.5,5.6,.812,,,5.0,4.0,,,,2.9,24.7
86,John Hummer,PF,23,BUF,55,,21.6,2.1,5.3,.390,,,,2.1,5.3,.390,.390,1.1,2.3,.468,,,4.2,1.3,,,,3.2,5.2
87,Darrall Imhoff,C,33,TOT,49,,9.8,1.1,2.7,.394,,,,1.1,2.7,.394,.394,0.5,0.9,.558,,,2.7,1.1,,,,2.0,2.6
88,Luke Jackson,PF,30,PHI,63,,17.2,2.2,5.5,.396,,,,2.2,5.5,.396,.396,1.5,2.1,.692,,,4.9,1.4,,,,2.2,5.8
89,Phil Jackson*,PF,26,NYK,80,,15.9,2.6,5.8,.440,,,,2.6,5.8,.440,.440,2.1,2.9,.732,,,4.1,0.9,,,,2.8,7.2
90,Gus Johnson*,PF,33,BAL,39,,17.1,2.6,6.9,.383,,,,2.6,6.9,.383,.383,1.1,1.6,.683,,,5.8,1.3,,,,2.3,6.4
91,John Johnson,SF,24,CLE,82,,37.1,6.8,15.7,.433,,,,6.8,15.7,.433,.433,3.4,4.3,.785,,,7.7,5.1,,,,3.3,17.0
92,Jake Jones,SG,22,TOT,17,,11.9,1.6,4.2,.389,,,,1.6,4.2,.389,.389,1.2,1.8,.645,,,1.5,0.7,,,,1.3,4.5
93,Nick Jones,SG,26,GSW,65,,7.4,1.3,3.0,.418,,,,1.3,3.0,.418,.418,0.8,0.9,.836,,,0.6,0.7,,,,1.7,3.3
94,Wali Jones,PG,29,MIL,48,,21.5,3.0,7.4,.407,,,,3.0,7.4,.407,.407,1.5,1.9,.822,,,1.6,2.9,,,,2.3,7.5
95,Bob Kauffman,PF,25,BUF,77,,41.6,7.2,14.6,.497,,,,7.2,14.6,.497,.497,4.4,5.6,.795,,,10.2,3.9,,,,3.5,18.9
96,Toby Kimball,PF,29,MIL,74,,13.1,1.4,3.1,.467,,,,1.4,3.1,.467,.467,0.6,1.1,.543,,,4.2,0.8,,,,1.9,3.5
97,Jim King,SG,30,CHI,73,,13.9,2.2,4.9,.455,,,,2.2,4.9,.455,.455,1.2,1.5,.788,,,1.1,1.4,,,,1.4,5.7
98,Ron Knight,SF,24,POR,49,,9.9,2.3,5.2,.436,,,,2.3,5.2,.436,.436,0.6,1.3,.500,,,2.4,0.7,,,,1.1,5.2
99,Don Kojis,SF,33,SEA,73,,25.4,4.4,9.4,.469,,,,4.4,9.4,.469,.469,2.6,3.2,.793,,,4.6,1.1,,,,2.3,11.4
100,Howard Komives,PG,30,DET,79,,26.2,3.3,8.9,.373,,,,3.3,8.9,.373,.373,2.1,2.6,.808,,,2.2,3.7,,,,2.5,8.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Steve Kuberski,PF,24,BOS,71,,15.9,2.6,6.3,.417,,,,2.6,6.3,.417,.417,1.1,1.4,.784,,,4.5,0.6,,,,1.8,6.3
102,Sam Lacey,C,23,CIN,81,,35.0,5.1,12.0,.422,,,,5.1,12.0,.422,.422,1.5,2.1,.704,,,12.0,2.1,,,,3.5,11.6
103,Bob Lanier*,C,23,DET,80,,38.7,10.4,21.1,.493,,,,10.4,21.1,.493,.493,4.9,6.3,.768,,,14.2,3.1,,,,3.7,25.7
104,Stu Lantz,SG,25,HOU,81,,38.2,6.9,15.8,.435,,,,6.9,15.8,.435,.435,4.8,5.7,.838,,,4.3,4.2,,,,2.6,18.5
105,Mo Layton,PG,23,PHO,80,,23.1,3.8,9.0,.424,,,,3.8,9.0,.424,.424,1.5,2.1,.739,,,2.1,3.1,,,,2.7,9.1
106,Clyde Lee,PF,27,GSW,78,,34.3,3.3,7.0,.471,,,,3.3,7.0,.471,.471,1.5,2.8,.541,,,14.5,1.1,,,,3.1,8.1
107,Kevin Loughery,SG,31,TOT,76,,23.3,4.5,10.6,.422,,,,4.5,10.6,.422,.422,3.5,4.2,.822,,,2.4,2.6,,,,2.8,12.4
108,Bob Love,PF,29,CHI,79,,39.3,10.4,23.5,.442,,,,10.4,23.5,.442,.442,5.1,6.4,.784,,,6.6,1.6,,,,3.0,25.8
109,Stan Love,PF,22,BAL,74,,17.9,3.3,7.2,.451,,,,3.3,7.2,.451,.451,1.4,1.9,.736,,,4.6,0.7,,,,2.7,7.9
110,Charlie Lowery,PG,22,MIL,20,,6.7,0.9,1.9,.447,,,,0.9,1.9,.447,.447,0.6,0.9,.611,,,1.0,0.7,,,,0.8,2.3
111,Jerry Lucas*,C,31,NYK,77,,38.0,7.1,13.8,.512,,,,7.1,13.8,.512,.512,2.6,3.2,.791,,,13.1,4.1,,,,2.8,16.7
112,Pete Maravich*,SG,24,ATL,66,,34.9,7.0,16.3,.427,,,,7.0,16.3,.427,.427,5.4,6.6,.811,,,3.9,6.0,,,,3.1,19.3
113,Jack Marin,SF,27,BAL,78,,37.5,8.8,18.5,.478,,,,8.8,18.5,.478,.478,4.6,5.1,.894,,,6.8,2.2,,,,3.1,22.3
114,Harvey Marlatt,SG,23,DET,31,,16.3,1.9,4.8,.403,,,,1.9,4.8,.403,.403,1.2,1.4,.857,,,2.0,1.9,,,,2.1,5.0
115,Jim Marsh,SF,25,POR,39,,9.6,1.0,3.0,.333,,,,1.0,3.0,.333,.333,1.1,1.5,.695,,,2.2,0.8,,,,1.3,3.1
116,Eddie Mast,PF,23,NYK,40,,6.8,1.0,2.8,.348,,,,1.0,2.8,.348,.348,0.6,1.0,.610,,,1.8,0.3,,,,1.0,2.6
117,Don May,SF,26,ATL,75,,17.1,3.1,6.3,.492,,,,3.1,6.3,.492,.492,1.7,2.2,.768,,,2.9,0.7,,,,1.8,7.9
118,Willie McCarter,SG,25,POR,39,,15.7,2.6,6.6,.401,,,,2.6,6.6,.401,.401,0.9,1.4,.673,,,1.1,2.2,,,,1.5,6.2
119,Jim McDaniels,C,23,SEA,12,,19.6,4.3,10.3,.415,,,,4.3,10.3,.415,.415,0.9,1.5,.611,,,6.8,0.8,,,,2.2,9.4
120,Jon McGlocklin,SG,28,MIL,80,,27.7,4.7,9.2,.510,,,,4.7,9.2,.510,.510,1.4,1.6,.865,,,2.3,2.9,,,,1.8,10.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Gil McGregor,PF,22,CIN,42,,12.7,1.6,4.3,.363,,,,1.6,4.3,.363,.363,0.9,1.3,.696,,,3.5,0.4,,,,2.9,4.1
122,Kenny McIntosh,SF,23,CHI,43,,9.4,1.3,3.9,.339,,,,1.3,3.9,.339,.339,0.5,1.0,.477,,,2.1,0.4,,,,1.0,3.1
123,Stan McKenzie,SF,27,POR,82,,24.8,5.0,10.2,.492,,,,5.0,10.2,.492,.492,3.8,4.6,.831,,,3.3,1.8,,,,2.9,13.8
124,McCoy McLemore,SF,29,TOT,27,,9.1,1.0,2.6,.394,,,,1.0,2.6,.394,.394,0.7,0.9,.833,,,2.7,0.8,,,,1.2,2.8
125,Jim McMillian,SF,23,LAL,80,,38.1,8.0,16.6,.482,,,,8.0,16.6,.482,.482,2.7,3.5,.791,,,6.5,2.6,,,,2.6,18.8
126,Cliff Meely,PF,24,HOU,77,,23.6,4.1,10.1,.406,,,,4.1,10.1,.406,.406,1.7,2.6,.675,,,6.6,1.5,,,,3.3,9.9
127,Dean Meminger,SG,23,NYK,78,,15.0,1.8,3.8,.474,,,,1.8,3.8,.474,.474,1.0,1.8,.564,,,2.4,1.3,,,,1.8,4.6
128,John Mengelt,SG,22,CIN,78,,18.4,3.7,7.8,.474,,,,3.7,7.8,.474,.474,2.7,3.2,.825,,,1.9,1.9,,,,2.1,10.0
129,Eddie Miles,SG,31,NYK,42,,4.7,0.5,1.5,.359,,,,0.5,1.5,.359,.359,0.4,0.4,.889,,,0.4,0.4,,,,1.1,1.5
130,Steve Mix,SF,24,DET,8,,13.0,1.9,5.9,.319,,,,1.9,5.9,.319,.319,0.9,1.5,.583,,,2.9,0.5,,,,0.9,4.6
131,Earl Monroe*,SG-PG,27,TOT,63,,21.2,4.6,10.5,.434,,,,4.6,10.5,.434,.434,2.8,3.6,.781,,,1.6,2.3,,,,2.2,11.9
132,Otto Moore,C,25,PHO,81,,20.0,3.2,7.4,.436,,,,3.2,7.4,.436,.436,1.2,1.9,.603,,,6.7,1.1,,,,2.6,7.6
133,Rex Morgan,SG,23,BOS,28,,5.4,0.6,1.8,.320,,,,0.6,1.8,.320,.320,0.8,1.1,.742,,,1.1,0.6,,,,1.2,2.0
134,Erwin Mueller,PF,27,DET,42,,14.4,1.6,4.7,.345,,,,1.6,4.7,.345,.345,1.0,1.8,.581,,,3.5,1.4,,,,1.5,4.3
135,Jeff Mullins,SG,29,GSW,80,,40.2,8.6,18.3,.467,,,,8.6,18.3,.467,.467,4.4,5.5,.794,,,5.6,5.9,,,,3.3,21.5
136,Calvin Murphy*,PG,23,HOU,82,,31.0,7.0,15.3,.455,,,,7.0,15.3,.455,.455,4.3,4.8,.890,,,3.1,4.8,,,,3.6,18.2
137,Dorie Murrey,PF,28,BAL,51,,8.3,0.8,2.2,.381,,,,0.8,2.2,.381,.381,0.5,0.8,.615,,,2.5,0.3,,,,1.5,2.2
138,Barry Nelson,C,22,MIL,28,,3.6,0.5,1.3,.417,,,,0.5,1.3,.417,.417,0.2,0.4,.500,,,0.7,0.3,,,,0.8,1.3
139,Don Nelson*,PF,31,BOS,82,,25.4,4.7,9.9,.480,,,,4.7,9.9,.480,.480,4.3,5.5,.788,,,5.5,2.3,,,,2.7,13.8
140,Mike Newlin,SG,23,HOU,82,,18.2,3.1,7.5,.414,,,,3.1,7.5,.414,.414,1.3,1.8,.750,,,2.8,1.6,,,,2.8,7.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Willie Norwood,SF,24,DET,78,,16.3,2.8,5.6,.505,,,,2.8,5.6,.505,.505,1.8,2.8,.651,,,4.1,0.6,,,,2.9,7.5
142,Steve Patterson,C,23,CLE,65,,11.9,1.4,4.0,.357,,,,1.4,4.0,.357,.357,0.4,0.7,.500,,,3.5,0.8,,,,1.2,3.2
143,Charlie Paulk,PF,25,TOT,35,,6.0,0.7,2.5,.273,,,,0.7,2.5,.273,.273,0.4,0.6,.714,,,1.8,0.3,,,,0.9,1.8
144,Tom Payne,C,21,ATL,29,,7.8,1.6,3.6,.437,,,,1.6,3.6,.437,.437,1.0,1.6,.630,,,2.4,0.5,,,,1.4,4.1
145,Curtis Perry,C,23,TOT,75,,24.3,2.4,6.5,.372,,,,2.4,6.5,.372,.372,1.0,1.6,.639,,,7.9,1.3,,,,3.5,5.8
146,Geoff Petrie,SG,23,POR,60,,35.9,7.8,18.6,.417,,,,7.8,18.6,.417,.417,3.4,4.3,.789,,,2.2,4.1,,,,1.8,18.9
147,Howard Porter,SF,23,CHI,67,,10.9,2.6,6.0,.424,,,,2.6,6.0,.424,.424,0.9,1.1,.766,,,2.7,0.4,,,,1.3,6.0
148,Bob Portman,SG,24,GSW,61,,9.1,1.5,3.6,.403,,,,1.5,3.6,.403,.403,0.9,1.0,.883,,,2.2,0.4,,,,1.1,3.8
149,Mike Price,SG,23,NYK,6,,6.7,0.8,2.3,.357,,,,0.8,2.3,.357,.357,1.5,1.8,.818,,,1.0,1.0,,,,1.7,3.2
150,Bob Quick,SF,25,DET,18,,11.3,2.2,4.6,.476,,,,2.2,4.6,.476,.476,1.9,2.5,.756,,,2.8,0.6,,,,1.6,6.2
151,Luther Rackley,C,25,TOT,71,,9.6,1.5,3.4,.429,,,,1.5,3.4,.429,.429,0.7,1.2,.568,,,2.9,0.3,,,,1.5,3.6
