
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
26,Jim Brogan,SG,24,SDC,58,0,8.0,1.6,3.7,.427,0.1,0.2,.231,1.5,3.4,.440,.434,0.6,0.7,.791,0.6,0.5,1.1,1.1,0.4,0.2,0.7,1.4,3.8
27,Michael Brooks,SF,24,SDC,82,26,30.0,4.9,10.1,.484,0.1,0.2,.333,4.8,9.9,.487,.487,2.4,3.4,.697,2.9,3.4,6.4,3.2,1.4,0.5,2.2,3.6,12.2
28,Fred Brown,PG,34,SEA,80,1,17.9,4.6,8.9,.520,0.2,0.4,.438,4.5,8.5,.523,.529,0.7,0.9,.806,0.4,0.8,1.2,3.0,0.7,0.2,1.4,1.2,10.2
29,Rickey Brown,C,24,TOT,76,7,13.8,2.2,4.6,.479,0.0,0.0,.000,2.2,4.6,.483,.479,0.9,1.4,.619,1.2,2.3,3.5,0.3,0.2,0.3,1.1,2.3,5.3
30,Joe Bryant,SF,28,HOU,81,56,25.4,4.2,9.5,.448,0.1,0.4,.222,4.1,9.0,.459,.453,1.4,2.0,.703,1.1,2.3,3.4,2.3,1.0,0.4,2.2,3.2,10.0
31,Quinn Buckner,SG,28,BOS,72,56,21.7,3.4,7.8,.442,0.0,0.1,.000,3.4,7.7,.445,.442,1.0,1.6,.632,0.9,1.7,2.6,3.8,1.5,0.1,2.2,2.7,7.9
32,Don Buse,PG,32,POR,41,1,15.7,1.8,4.4,.396,0.2,0.9,.257,1.5,3.6,.429,.420,1.0,1.1,.891,0.5,0.9,1.3,2.8,1.1,0.0,0.6,1.5,4.7
33,Marty Byrnes,SF,26,IND,80,12,18.0,2.0,4.7,.420,0.1,0.3,.231,1.9,4.4,.434,.428,0.9,1.2,.747,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9
34,Kenny Carr,PF,27,POR,82,26,28.4,4.4,8.7,.505,0.0,0.1,.333,4.4,8.7,.506,.506,3.1,4.5,.697,2.2,5.0,7.2,1.4,0.8,0.5,2.3,3.7,12.0
35,M.L. Carr,SF,32,BOS,77,0,11.5,1.8,4.1,.429,0.0,0.2,.158,1.7,3.8,.446,.433,0.8,1.1,.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3
36,Joe Barry Carroll,C,24,GSW,79,79,37.8,9.9,19.4,.513,0.0,0.0,.000,9.9,19.3,.514,.513,4.3,5.9,.719,2.8,5.9,8.7,2.1,1.4,2.0,3.6,3.3,24.1
37,Butch Carter,SG,24,IND,81,28,21.2,4.4,8.7,.501,0.2,0.6,.333,4.2,8.1,.515,.513,1.5,1.9,.805,0.8,1.1,1.9,2.4,1.0,0.2,1.5,2.6,10.5
38,Bill Cartwright,C,25,NYK,82,82,30.1,5.5,9.8,.566,0.0,0.0,,5.5,9.8,.566,.566,4.6,6.2,.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7
39,Harvey Catchings,C,31,MIL,74,33,21.0,1.2,2.7,.457,0.0,0.0,,1.2,2.7,.457,.457,0.8,1.2,.674,1.8,3.7,5.5,1.0,0.4,2.0,1.1,3.0,3.3
40,Tom Chambers,PF,23,SDC,79,79,33.7,6.6,13.9,.472,0.0,0.1,.000,6.6,13.8,.476,.472,4.5,6.2,.723,2.8,3.8,6.6,2.4,1.0,0.7,3.0,4.2,17.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
41,Maurice Cheeks,PG,26,PHI,79,79,31.2,5.1,9.4,.542,0.0,0.1,.167,5.1,9.4,.545,.543,2.3,3.0,.754,0.7,2.0,2.6,6.9,2.3,0.4,2.3,2.3,12.5
42,Don Collins,SF,24,WSB,65,21,24.2,5.1,9.8,.523,0.0,0.1,.000,5.1,9.7,.528,.523,1.6,2.1,.743,1.8,1.4,3.2,2.0,1.3,0.5,2.2,2.6,11.8
43,Lester Conner,PG,23,GSW,75,10,18.9,1.9,4.0,.479,0.0,0.1,.000,1.9,4.0,.485,.479,1.1,1.5,.699,0.9,2.0,2.9,3.4,1.5,0.1,1.3,1.9,4.9
44,Darwin Cook,PG,24,NJN,82,47,32.0,5.4,12.0,.449,0.1,0.5,.211,5.3,11.6,.459,.453,2.3,3.0,.769,0.9,2.0,2.9,5.5,2.4,0.6,2.9,2.6,13.2
45,Jeff Cook,PF,26,TOT,75,22,17.8,2.0,4.1,.487,0.0,0.0,.000,2.0,4.0,.492,.487,1.1,1.4,.760,1.6,2.9,4.5,1.4,0.5,0.4,1.4,2.4,5.0
46,Joe Cooper,C,25,TOT,20,4,16.7,1.9,3.6,.514,0.0,0.0,,1.9,3.6,.514,.514,0.8,1.5,.552,2.1,2.2,4.3,0.9,0.5,1.0,1.6,2.5,4.5
47,Michael Cooper,SG,26,LAL,82,3,26.2,3.2,6.1,.535,0.1,0.3,.238,3.2,5.8,.548,.540,1.2,1.6,.785,1.0,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8
48,Wayne Cooper,C,26,POR,80,60,26.2,4.0,9.0,.443,0.0,0.1,.000,4.0,9.0,.446,.443,1.7,2.5,.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7
49,Dave Corzine,C,26,CHI,82,71,30.4,5.6,11.2,.497,0.0,0.0,.000,5.6,11.2,.498,.497,2.8,3.9,.720,3.0,5.8,8.7,1.9,0.6,1.3,2.8,3.0,14.0
50,Dave Cowens*,PF,34,MIL,40,34,25.4,3.4,7.7,.444,0.0,0.1,.000,3.4,7.6,.447,.444,1.3,1.6,.825,1.8,5.0,6.9,2.1,0.8,0.4,1.1,3.4,8.1
51,Chubby Cox,SG,27,WSB,7,0,11.1,1.9,5.3,.351,0.0,0.3,.000,1.9,5.0,.371,.351,0.4,0.9,.500,1.0,0.4,1.4,0.9,0.0,0.1,1.3,2.3,4.1
52,Charlie Criss,PG,34,MIL,66,0,14.0,2.6,5.7,.451,0.1,0.5,.194,2.5,5.2,.474,.459,1.0,1.2,.895,0.2,1.0,1.2,1.9,0.4,0.0,0.7,0.7,6.2
53,Geoff Crompton,C,27,SAS,14,0,10.6,1.0,2.4,.412,0.0,0.0,,1.0,2.4,.412,.412,0.2,0.4,.600,1.3,2.1,3.4,0.5,0.2,0.4,0.4,1.8,2.2
54,Pat Cummings,C,26,DAL,81,71,28.6,5.3,10.8,.493,0.0,0.0,.000,5.3,10.8,.494,.493,1.8,2.4,.755,2.8,5.5,8.2,1.8,0.7,0.4,2.0,3.7,12.5
55,Terry Cummings,PF,21,SDC,70,69,36.2,9.8,18.7,.523,0.0,0.0,.000,9.8,18.7,.523,.523,4.2,5.9,.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7
56,Earl Cureton,C,25,PHI,73,3,13.5,1.5,3.5,.419,0.0,0.0,,1.5,3.5,.419,.419,0.5,0.9,.493,1.2,2.5,3.7,0.6,0.5,0.3,1.0,2.0,3.4
57,Quintin Dailey,SG,22,CHI,76,32,27.4,6.2,13.3,.466,0.1,0.3,.200,6.1,12.9,.473,.469,2.7,3.7,.730,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1
58,Adrian Dantley*,SF,26,UTA,22,22,40.3,10.6,18.3,.580,0.0,0.0,,10.6,18.3,.580,.580,9.5,11.3,.847,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7
59,Brad Davis,PG,27,DAL,79,78,29.4,4.5,7.9,.572,0.1,0.5,.256,4.4,7.4,.595,.580,2.4,2.8,.845,0.4,2.1,2.5,7.2,1.0,0.1,1.8,2.2,11.6
60,Charles Davis,SF,24,WSB,74,10,15.7,3.4,7.2,.470,0.0,0.1,.200,3.4,7.1,.475,.472,0.8,1.2,.629,1.1,1.8,2.9,1.0,0.4,0.3,1.2,1.6,7.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
61,Johnny Davis,SG,27,ATL,53,33,27.6,4.9,10.7,.455,0.1,0.3,.278,4.8,10.4,.461,.459,3.1,3.9,.796,0.7,1.7,2.4,5.9,0.8,0.1,2.2,1.9,12.9
62,Mike Davis,PF,26,NYK,8,0,3.5,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.8,1.3,.600,0.4,0.9,1.3,0.0,0.0,0.5,0.0,0.5,1.8
63,Walter Davis,SG,28,PHO,80,79,31.1,8.3,16.1,.516,0.1,0.3,.304,8.2,15.8,.520,.519,2.3,2.8,.818,0.8,1.7,2.5,5.0,1.5,0.2,2.4,2.3,19.0
64,Darryl Dawkins,C,26,NJN,81,81,25.8,5.0,8.3,.599,0.0,0.0,,5.0,8.3,.599,.599,2.0,3.2,.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12.0
65,Kenny Dennard,PF,24,KCK,22,0,10.2,0.5,1.5,.324,0.0,0.0,,0.5,1.5,.324,.324,0.3,0.4,.667,0.9,1.5,2.4,0.3,0.7,0.0,0.2,1.2,1.3
66,Coby Dietrick,C,34,SAS,8,0,4.3,0.1,0.6,.200,0.0,0.0,,0.1,0.6,.200,.200,0.0,0.3,.000,0.3,0.8,1.0,0.8,0.1,0.0,0.1,0.8,0.3
67,James Donaldson,C,25,SEA,82,11,21.8,3.5,6.0,.583,0.0,0.0,,3.5,6.0,.583,.583,1.8,2.7,.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9
68,John Douglas,SG,26,SDC,3,1,4.0,0.3,2.0,.167,0.3,0.7,.500,0.0,1.3,.000,.250,0.7,0.7,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.7
69,Leon Douglas,C,28,KCK,5,0,9.2,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.0,0.4,.000,0.6,0.8,1.4,0.0,0.0,0.6,0.2,2.6,0.8
70,John Drew,SF,28,UTA,44,33,27.4,7.2,15.3,.474,0.0,0.1,.000,7.2,15.1,.477,.474,6.7,8.9,.755,2.2,3.1,5.3,2.2,0.8,0.2,3.1,3.5,21.2
71,Larry Drew,PG,24,KCK,75,74,35.9,8.0,16.2,.492,0.0,0.2,.125,8.0,16.0,.497,.493,4.1,5.0,.820,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1
72,Terry Duerod,SG,26,GSW,5,0,9.8,1.8,3.8,.474,0.0,0.0,,1.8,3.8,.474,.474,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.2,1.8,1.0,3.6
73,Mike Dunleavy,PG,28,SAS,79,9,20.5,2.7,6.5,.418,0.8,2.5,.345,1.8,4.0,.462,.483,1.5,1.9,.779,0.2,1.5,1.7,5.5,0.9,0.1,2.0,2.7,7.8
74,T.R. Dunn,SG,27,DEN,82,80,32.2,3.1,6.4,.482,0.0,0.0,.000,3.1,6.4,.483,.482,1.5,2.0,.730,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6
75,John Duren,PG,24,IND,82,24,17.5,2.0,4.4,.453,0.0,0.2,.000,2.0,4.2,.470,.453,0.5,0.7,.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5
76,Mark Eaton,C,26,UTA,81,32,18.9,1.8,4.4,.414,0.0,0.0,.000,1.8,4.3,.415,.414,0.7,1.1,.656,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3
77,Jerry Eaves,PG,23,UTA,82,7,19.4,3.4,7.0,.487,0.0,0.1,.125,3.4,6.9,.492,.488,2.4,3.0,.810,0.4,1.1,1.5,2.6,0.6,0.0,1.9,1.4,9.3
78,Keith Edmonson,SG,22,ATL,32,2,9.7,1.5,4.3,.345,0.0,0.1,.000,1.5,4.3,.350,.345,0.5,0.8,.593,0.6,0.6,1.2,0.7,0.3,0.2,0.6,1.3,3.5
79,Franklin Edwards,PG,23,PHI,81,3,15.6,2.8,6.0,.472,0.0,0.1,.000,2.8,5.9,.480,.472,1.1,1.4,.761,0.3,0.8,1.0,2.7,1.0,0.1,1.4,1.5,6.7
80,James Edwards,C,27,TOT,31,9,21.5,4.1,8.5,.487,0.0,0.0,,4.1,8.5,.487,.487,2.2,3.5,.639,1.8,3.2,5.0,1.3,0.4,0.6,1.6,3.5,10.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
81,Len Elmore,C,30,NJN,74,0,13.2,1.3,3.3,.398,0.0,0.0,.000,1.3,3.3,.399,.398,0.7,1.1,.643,1.1,2.1,3.2,0.5,0.6,0.5,1.1,1.7,3.4
82,Chris Engler,C,23,GSW,54,1,6.8,0.7,1.7,.404,0.0,0.0,,0.7,1.7,.404,.404,0.1,0.3,.313,0.8,1.1,1.9,0.2,0.1,0.3,0.4,1.8,1.5
83,Alex English*,SF,29,DEN,82,82,36.4,11.7,22.6,.516,0.0,0.1,.167,11.7,22.5,.519,.517,5.0,6.0,.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4
84,Julius Erving*,SF,32,PHI,72,72,33.6,8.4,16.3,.517,0.0,0.1,.286,8.4,16.2,.518,.518,4.6,6.0,.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4
85,Mike Evans,SG,27,DEN,42,5,16.5,2.7,5.8,.473,0.0,0.2,.000,2.7,5.6,.491,.473,0.8,1.0,.805,0.1,1.3,1.4,2.7,0.5,0.1,1.7,2.2,6.3
86,Bruce Flowers,PF,25,CLE,53,5,13.2,2.1,3.9,.534,0.0,0.0,.000,2.1,3.8,.539,.534,0.8,1.0,.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9
87,Sleepy Floyd,PG,22,TOT,76,17,16.4,3.0,6.9,.429,0.1,0.3,.400,2.8,6.6,.430,.438,2.0,2.4,.833,0.7,1.1,1.8,1.8,0.8,0.2,1.4,1.8,8.1
88,Phil Ford,PG,26,TOT,77,63,20.9,2.8,5.8,.479,0.0,0.1,.111,2.8,5.7,.486,.480,1.3,1.6,.789,0.2,1.1,1.3,3.8,0.7,0.0,1.7,2.5,6.8
89,World B. Free,SG,29,TOT,73,69,36.1,8.9,19.5,.456,0.2,0.6,.333,8.7,18.9,.460,.461,5.9,8.0,.738,1.3,1.5,2.8,4.0,1.3,0.2,2.9,3.3,23.9
90,Bill Garnett,C,22,DAL,75,13,18.8,2.3,4.3,.533,0.0,0.0,.000,2.3,4.2,.538,.533,1.7,2.3,.741,1.9,3.5,5.4,1.4,0.6,0.9,1.1,3.3,6.3
91,Calvin Garrett,SF,26,HOU,4,0,8.5,1.0,2.8,.364,0.0,0.3,.000,1.0,2.5,.400,.364,0.5,0.5,1.000,0.8,1.0,1.8,0.8,0.0,0.0,0.8,1.0,2.5
92,George Gervin*,SG,30,SAS,78,78,36.3,9.7,19.9,.487,0.2,0.4,.364,9.6,19.5,.490,.491,6.6,7.8,.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2
93,Artis Gilmore*,C,33,SAS,82,82,34.1,6.8,10.8,.626,0.0,0.1,.000,6.8,10.8,.630,.626,4.5,6.0,.740,3.6,8.4,12.0,1.5,0.5,2.3,3.1,3.3,18.0
94,Mike Glenn,SG,27,ATL,73,4,15.4,3.2,6.1,.518,0.0,0.0,.000,3.2,6.1,.519,.518,1.0,1.2,.831,0.2,1.0,1.2,1.7,0.4,0.1,0.7,1.8,7.3
95,Mike Gminski,C,23,NJN,80,1,15.7,2.7,5.3,.500,0.0,0.0,.000,2.7,5.3,.501,.500,2.2,2.8,.778,1.9,2.9,4.8,0.8,0.4,1.5,1.6,1.5,7.5
96,Glen Gondrezick,PF,27,DEN,76,2,14.9,1.8,3.9,.456,0.0,0.0,.000,1.8,3.8,.460,.456,1.1,1.5,.719,1.4,2.5,4.0,1.3,1.1,0.1,0.6,2.1,4.6
97,Rickey Green,PG,28,UTA,78,78,35.7,5.9,12.1,.493,0.0,0.2,.154,5.9,11.9,.497,.494,2.4,3.0,.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2.0,14.3
98,Dave Greenwood,PF,25,CHI,79,61,29.8,3.9,8.7,.455,0.0,0.1,.000,3.9,8.6,.457,.455,2.1,2.9,.708,2.7,6.9,9.7,1.9,0.7,1.1,1.9,3.3,10.0
99,John Greig,SF,21,SEA,9,0,2.9,0.8,1.4,.538,0.0,0.0,,0.8,1.4,.538,.538,0.6,0.7,.833,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.4,2.1
100,Kevin Grevey,SF,29,WSB,41,11,18.4,2.8,7.2,.388,0.4,0.9,.395,2.4,6.2,.387,.413,1.3,1.7,.783,0.4,0.8,1.2,1.2,0.4,0.2,0.7,1.5,7.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Paul Griffin,PF,29,SAS,53,0,18.0,1.1,2.2,.517,0.0,0.0,,1.1,2.2,.517,.517,1.0,1.4,.697,1.5,2.6,4.1,1.6,0.6,0.5,1.3,2.9,3.3
102,Darrell Griffith,SG,24,UTA,77,76,36.2,9.8,20.2,.484,0.5,1.7,.288,9.3,18.5,.502,.496,2.2,3.2,.679,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.2
103,Bob Gross,SF,29,SDC,27,3,13.8,1.3,3.0,.427,0.0,0.1,.333,1.3,2.9,.430,.433,0.4,0.7,.632,1.2,1.3,2.4,1.3,0.8,0.3,0.9,2.6,3.1
104,Ernie Grunfeld,SF,27,NYK,77,0,18.5,2.2,4.9,.443,0.0,0.1,.000,2.2,4.8,.448,.443,1.1,1.3,.827,0.5,1.6,2.1,1.8,0.5,0.1,1.1,2.2,5.4
105,Bill Hanzlik,SF,25,DEN,82,8,18.9,2.3,5.3,.428,0.0,0.1,.143,2.3,5.2,.433,.429,1.5,2.0,.781,1.0,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1
106,Joe Hassett,SG,27,GSW,6,2,23.2,3.2,7.3,.432,0.2,1.5,.111,3.0,5.8,.514,.443,0.0,0.0,,0.5,1.3,1.8,3.5,0.3,0.0,1.5,2.3,6.5
107,Scott Hastings,C-PF,22,TOT,31,0,4.5,0.4,1.2,.342,0.0,0.1,.000,0.4,1.1,.371,.342,0.4,0.6,.550,0.5,0.8,1.3,0.1,0.2,0.0,0.3,1.1,1.2
108,Steve Hawes,PF,32,TOT,77,4,18.4,2.1,5.1,.418,0.1,0.3,.238,2.1,4.8,.428,.424,0.9,1.2,.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2
109,Elvin Hayes*,PF,37,HOU,81,43,28.4,5.2,11.0,.476,0.0,0.0,.500,5.2,10.9,.476,.478,2.4,3.5,.683,2.5,5.1,7.6,2.0,0.6,1.0,2.5,2.9,12.9
110,Steve Hayes,C,27,CLE,65,3,16.3,1.6,3.3,.479,0.0,0.0,.000,1.6,3.3,.481,.479,0.4,0.8,.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.3,3.6
111,Spencer Haywood*,PF,33,WSB,38,25,20.4,3.3,8.2,.401,0.0,0.0,.000,3.3,8.2,.402,.401,1.7,2.3,.724,2.0,2.8,4.8,0.8,0.3,0.7,1.8,2.5,8.2
112,Gerald Henderson,PG,27,BOS,82,9,18.9,3.5,7.5,.463,0.0,0.2,.188,3.5,7.3,.470,.465,1.2,1.6,.722,0.7,0.8,1.5,2.4,1.2,0.0,1.6,2.3,8.2
113,Tom Henderson,SG,31,HOU,51,2,15.5,2.1,5.2,.407,0.0,0.0,.000,2.1,5.1,.410,.407,0.9,1.1,.789,0.4,1.0,1.4,2.7,0.7,0.0,1.0,1.1,5.1
114,Rod Higgins,SF,23,CHI,82,42,26.8,3.8,8.5,.448,0.2,0.5,.317,3.7,8.0,.457,.458,2.5,3.2,.792,1.9,2.5,4.5,2.1,0.8,0.8,1.5,3.0,10.3
115,Johnny High,SG,25,PHO,82,2,14.1,1.2,2.6,.461,0.0,0.1,.200,1.2,2.6,.467,.463,0.8,1.7,.463,0.5,1.3,1.8,1.9,1.0,0.4,1.3,2.5,3.2
116,Armond Hill,PG,29,MIL,14,3,12.1,1.0,1.9,.538,0.0,0.0,,1.0,1.9,.538,.538,1.3,1.6,.818,0.4,1.1,1.4,1.9,0.6,0.0,0.9,1.4,3.3
117,Craig Hodges,SG,22,SDC,76,48,26.6,4.2,9.3,.452,0.3,1.2,.222,3.9,8.1,.485,.466,1.2,1.7,.723,0.7,0.9,1.6,3.6,1.1,0.1,2.1,2.5,9.9
118,Lionel Hollins,PG,29,SDC,56,54,32.9,5.6,12.8,.437,0.1,0.4,.143,5.5,12.4,.445,.439,2.3,3.2,.721,0.5,1.8,2.3,6.7,2.0,0.3,3.5,2.8,13.5
119,Phil Hubbard,SF,26,CLE,82,38,23.8,3.5,7.3,.482,0.0,0.0,.000,3.5,7.3,.484,.482,2.5,3.6,.689,2.7,3.0,5.7,1.1,1.1,0.1,1.9,3.3,9.5
120,Geoff Huston,PG,25,CLE,80,79,34.0,5.0,10.4,.482,0.1,0.2,.333,5.0,10.3,.484,.484,2.1,3.1,.686,0.5,1.5,2.0,6.1,0.9,0.1,2.4,2.7,12.2
